"PlayerFBref","UrlFBref","UrlTmarkt"
"Adrien Lebeau","https://fbref.com/en/players/ca122e29/Adrien-Lebeau","https://www.transfermarkt.com/adrien-lebeau/profil/spieler/395674"
"Adrien Louveau","https://fbref.com/en/players/85847c67/Adrien-Louveau","https://www.transfermarkt.com/adrien-louveau/profil/spieler/804817"
"Adrien Rabiot","https://fbref.com/en/players/8794e251/Adrien-Rabiot","https://www.transfermarkt.com/adrien-rabiot/profil/spieler/182913"
"Adrien Silva","https://fbref.com/en/players/d6f88a1d/Adrien-Silva","https://www.transfermarkt.com/adrien-silva/profil/spieler/56810"
"Adrien Tameze","https://fbref.com/en/players/8da74c05/Adrien-Tameze","https://www.transfermarkt.com/adrien-tameze/profil/spieler/157507"
"Adrien Thomasson","https://fbref.com/en/players/c76b7567/Adrien-Thomasson","https://www.transfermarkt.com/adrien-thomasson/profil/spieler/215977"
"Adrien Truffert","https://fbref.com/en/players/5d0e0a1f/Adrien-Truffert","https://www.transfermarkt.com/adrien-truffert/profil/spieler/654539"
"Afonso Figueiredo","https://fbref.com/en/players/f51edbf3/Afonso-Figueiredo","https://www.transfermarkt.com/afonso-figueiredo/profil/spieler/237000"
"Afriyie Acquah","https://fbref.com/en/players/d7403bd5/Afriyie-Acquah","https://www.transfermarkt.com/afriyie-acquah/profil/spieler/145581"
"Ager Aketxe","https://fbref.com/en/players/c5eaff5c/Ager-Aketxe","https://www.transfermarkt.com/ager-aketxe/profil/spieler/158057"
"Agustín Rogel","https://fbref.com/en/players/ea42c03f/Agustin-Rogel","https://www.transfermarkt.com/agustin-rogel/profil/spieler/456535"
"Ahmad Benali","https://fbref.com/en/players/a128b07e/Ahmad-Benali","https://www.transfermarkt.com/ahmad-benali/profil/spieler/121402"
"Ahmad Ngouyamsa","https://fbref.com/en/players/8413ceb1/Ahmad-Ngouyamsa","https://www.transfermarkt.com/ahmad-ngouyamsa/profil/spieler/723416"
"Ahmed Elmohamady","https://fbref.com/en/players/615ef733/Ahmed-Elmohamady","https://www.transfermarkt.com/ahmed-elmohamady/profil/spieler/66333"
"Ahmed Hegazi","https://fbref.com/en/players/5540c9dc/Ahmed-Hegazi","https://www.transfermarkt.com/ahmed-hegazy/profil/spieler/111524"
"Ahmed Kutucu","https://fbref.com/en/players/beda9675/Ahmed-Kutucu","https://www.transfermarkt.com/ahmed-kutucu/profil/spieler/452084"
"Ahmed Musa","https://fbref.com/en/players/b7084daf/Ahmed-Musa","https://www.transfermarkt.com/ahmed-musa/profil/spieler/168337"
"Ahmet Gürleyen","https://fbref.com/en/players/c58a9db7/Ahmet-Gurleyen","https://www.transfermarkt.com/ahmet-gurleyen/profil/spieler/397696"
"Aiden O'Neill","https://fbref.com/en/players/c7aee75b/Aiden-ONeill","https://www.transfermarkt.com/aiden-oneill/profil/spieler/385918"
"Aihen Muñoz","https://fbref.com/en/players/228b0d9d/Aihen-Munoz","https://www.transfermarkt.com/aihen-munoz/profil/spieler/517842"
"Ailton","https://fbref.com/en/players/74ced675/Ailton","https://www.transfermarkt.com/ailton/profil/spieler/283863"
"Aimar Oroz","https://fbref.com/en/players/7c363088/Aimar-Oroz","https://www.transfermarkt.com/aimar-oroz/profil/spieler/634131"
"Aimen Moueffek","https://fbref.com/en/players/2591b066/Aimen-Moueffek","https://www.transfermarkt.com/aimen-moueffek/profil/spieler/484992"
"Ainsley Maitland-Niles","https://fbref.com/en/players/e3a5814e/Ainsley-Maitland-Niles","https://www.transfermarkt.com/ainsley-maitland-niles/profil/spieler/285845"
"Aitor Fernández","https://fbref.com/en/players/a01c3d54/Aitor-Fernandez","https://www.transfermarkt.com/aitor-fernandez/profil/spieler/118997"
"Aitor Paredes","https://fbref.com/en/players/b906757a/Aitor-Paredes","https://www.transfermarkt.com/aitor-paredes/profil/spieler/591916"
"Aitor Ruibal","https://fbref.com/en/players/a55d8df5/Aitor-Ruibal","https://www.transfermarkt.com/aitor-ruibal/profil/spieler/378139"
"Ajdin Hrustic","https://fbref.com/en/players/1f2d714c/Ajdin-Hrustic","https://www.transfermarkt.com/ajdin-hrustic/profil/spieler/265625"
"Akaki Gogia","https://fbref.com/en/players/deee6467/Akaki-Gogia","https://www.transfermarkt.com/akaki-gogia/profil/spieler/92472"
"Akim Zedadka","https://fbref.com/en/players/0ff630d0/Akim-Zedadka","https://www.transfermarkt.com/akim-zedadka/profil/spieler/327863"
"Akin Famewo","https://fbref.com/en/players/9d9a71c1/Akin-Famewo","https://www.transfermarkt.com/akin-famewo/profil/spieler/425713"
"Alaa Bakir","https://fbref.com/en/players/59354c83/Alaa-Bakir","https://www.transfermarkt.com/alaa-bakir/profil/spieler/386109"
"Alaixys Romao","https://fbref.com/en/players/0aa874f4/Alaixys-Romao","https://www.transfermarkt.com/alaixys-romao/profil/spieler/40014"
"Alan Empereur","https://fbref.com/en/players/825b8997/Alan-Empereur","https://www.transfermarkt.com/alan-empereur/profil/spieler/169179"
"Alassane Pléa","https://fbref.com/en/players/bc6bd723/Alassane-Plea","https://www.transfermarkt.com/alassane-plea/profil/spieler/167329"
"Alban Lafont","https://fbref.com/en/players/4e7db402/Alban-Lafont","https://www.transfermarkt.com/alban-lafont/profil/spieler/357117"
"Albano Bizzarri","https://fbref.com/en/players/32b9b5fa/Albano-Bizzarri","https://www.transfermarkt.com/albano-bizzarri/profil/spieler/7797"
"Albert Lottin","https://fbref.com/en/players/934a0957/Albert-Lottin","https://www.transfermarkt.com/albert-lottin/profil/spieler/540659"
"Albert Sambi Lokonga","https://fbref.com/en/players/1b4f1169/Albert-Sambi-Lokonga","https://www.transfermarkt.com/albert-sambi-lokonga/profil/spieler/381967"
"Alberto Aquilani","https://fbref.com/en/players/ad340e17/Alberto-Aquilani","https://www.transfermarkt.com/alberto-aquilani/profil/spieler/5957"
"Alberto Brignoli","https://fbref.com/en/players/6989550f/Alberto-Brignoli","https://www.transfermarkt.com/alberto-brignoli/profil/spieler/146799"
"Alberto Bueno","https://fbref.com/en/players/9b878773/Alberto-Bueno","https://www.transfermarkt.com/alberto-bueno/profil/spieler/45335"
"Alberto Cerri","https://fbref.com/en/players/1079c685/Alberto-Cerri","https://www.transfermarkt.com/alberto-cerri/profil/spieler/197751"
"Alberto Cifuentes","https://fbref.com/en/players/94084f83/Alberto-Cifuentes","https://www.transfermarkt.com/alberto-cifuentes/profil/spieler/7668"
"Alberto de la Bella","https://fbref.com/en/players/8497faf7/Alberto-de-la-Bella","https://www.transfermarkt.com/alberto-de-la-bella/profil/spieler/73319"
"Alberto García","https://fbref.com/en/players/17d9e354/Alberto-Garcia","https://www.transfermarkt.com/alberto-garcia/profil/spieler/58497"
"Alberto Grassi","https://fbref.com/en/players/6cc97b6a/Alberto-Grassi","https://www.transfermarkt.com/alberto-grassi/profil/spieler/197473"
"Alberto López","https://fbref.com/en/players/c0de5ff5/Alberto-Lopez","https://www.transfermarkt.com/alberto-lopez/profil/spieler/307805"
"Alberto Moreno","https://fbref.com/en/players/11b9265b/Alberto-Moreno","https://www.transfermarkt.com/alberto-moreno/profil/spieler/207917"
"Alberto Paleari","https://fbref.com/en/players/94a3606c/Alberto-Paleari","https://www.transfermarkt.com/alberto-paleari/profil/spieler/163048"
"Alberto Paloschi","https://fbref.com/en/players/b5cae4e6/Alberto-Paloschi","https://www.transfermarkt.com/alberto-paloschi/profil/spieler/68306"
"Alberto Perea","https://fbref.com/en/players/5496cc91/Alberto-Perea","https://www.transfermarkt.com/alberto-perea/profil/spieler/99559"
"Alberto Redondo","https://fbref.com/en/players/1214f0a6/Alberto-Redondo","https://www.transfermarkt.com/alberto-redondo/profil/spieler/411177"
"Alberto Soro","https://fbref.com/en/players/452c3055/Alberto-Soro","https://www.transfermarkt.com/alberto-soro/profil/spieler/487688"
"Albian Ajeti","https://fbref.com/en/players/2b1c4abd/Albian-Ajeti","https://www.transfermarkt.com/albian-ajeti/profil/spieler/195906"
"Albin Ekdal","https://fbref.com/en/players/f503ea63/Albin-Ekdal","https://www.transfermarkt.com/albin-ekdal/profil/spieler/49275"
"Aldo Caiazza","https://fbref.com/en/players/24eb64e4/Aldo-Caiazza","https://www.transfermarkt.com/aldo-caiazza/profil/spieler/392333"
"Aleš Matějů","https://fbref.com/en/players/deb748c9/Ales-Mateju","https://www.transfermarkt.com/ales-mateju/profil/spieler/242078"
"Aleandro Rosi","https://fbref.com/en/players/1b729ba2/Aleandro-Rosi","https://www.transfermarkt.com/aleandro-rosi/profil/spieler/34239"
"Alec Georgen","https://fbref.com/en/players/99295490/Alec-Georgen","https://www.transfermarkt.com/alec-georgen/profil/spieler/324800"
"Aleix Febas","https://fbref.com/en/players/38126309/Aleix-Febas","https://www.transfermarkt.com/aleix-febas/profil/spieler/217144"
"Aleix García","https://fbref.com/en/players/a10361d2/Aleix-Garcia","https://www.transfermarkt.com/aleix-garcia/profil/spieler/261504"
"Aleix Vidal","https://fbref.com/en/players/04965583/Aleix-Vidal","https://www.transfermarkt.com/aleix-vidal/profil/spieler/88490"
"Alejandro Arribas","https://fbref.com/en/players/cc29324e/Alejandro-Arribas","https://www.transfermarkt.com/alejandro-arribas/profil/spieler/137174"
"Alejandro Balde","https://fbref.com/en/players/5ccc9672/Alejandro-Balde","https://www.transfermarkt.com/alex-balde/profil/spieler/636688"
"Alejandro Blanco","https://fbref.com/en/players/c4dce677/Alejandro-Blanco","https://www.transfermarkt.com/alex-blanco/profil/spieler/328914"
"Alejandro Blesa","https://fbref.com/en/players/d2ed99b4/Alejandro-Blesa","https://www.transfermarkt.com/alex-blesa/profil/spieler/611198"
"Alejandro González","https://fbref.com/en/players/0b40b3a9/Alejandro-Gonzalez","https://www.transfermarkt.com/alejandro-gonzalez/profil/spieler/100497"
"Alejandro Gutiérrez Mozo","https://fbref.com/en/players/4410f0b0/Alejandro-Gutierrez-Mozo","https://www.transfermarkt.com/alex-mozo/profil/spieler/482179"
"Alejandro López","https://fbref.com/en/players/f1887f53/Alejandro-Lopez","https://www.transfermarkt.com/alex-lopez/profil/spieler/313113"
"Alejandro Marqués","https://fbref.com/en/players/83bc30cc/Alejandro-Marques","https://www.transfermarkt.com/alejandro-marques/profil/spieler/525602"
"Alejandro Millán","https://fbref.com/en/players/29ad0dd4/Alejandro-Millan","https://www.transfermarkt.com/alex-millan/profil/spieler/412041"
"Alejandro Pachón","https://fbref.com/en/players/3c88ebb5/Alejandro-Pachon","https://www.transfermarkt.com/alex-pachon/profil/spieler/533110"
"Alejandro Pozo Pozo","https://fbref.com/en/players/3c16d927/Alejandro-Pozo-Pozo","https://www.transfermarkt.com/alejandro-pozo/profil/spieler/341272"
"Alejandro Rodríguez","https://fbref.com/en/players/7602ddf6/Alejandro-Rodriguez","https://www.transfermarkt.com/alejandro-rodriguez/profil/spieler/169533"
"Aleksa Terzić","https://fbref.com/en/players/3ef0a2d7/Aleksa-Terzic","https://www.transfermarkt.com/aleksa-terzic/profil/spieler/404260"
"Aleksandar Dragović","https://fbref.com/en/players/6fd8a334/Aleksandar-Dragovic","https://www.transfermarkt.com/aleksandar-dragovic/profil/spieler/59032"
"Aleksandar Ignjovski","https://fbref.com/en/players/63b08315/Aleksandar-Ignjovski","https://www.transfermarkt.com/aleksandar-ignjovski/profil/spieler/74295"
"Aleksandar Jovanović","https://fbref.com/en/players/129dd8e7/Aleksandar-Jovanovic","https://www.transfermarkt.com/aleksandar-jovanovic/profil/spieler/256567"
"Aleksandar Katai","https://fbref.com/en/players/d5127c3f/Aleksandar-Katai","https://www.transfermarkt.com/aleksandar-katai/profil/spieler/139915"
"Aleksandar Kolarov","https://fbref.com/en/players/eda40760/Aleksandar-Kolarov","https://www.transfermarkt.com/aleksandar-kolarov/profil/spieler/46156"
"Aleksandar Mitrović","https://fbref.com/en/players/3925dbd6/Aleksandar-Mitrovic","https://www.transfermarkt.com/aleksandar-mitrovic/profil/spieler/51152"
"Aleksandar Radovanović","https://fbref.com/en/players/09507ffa/Aleksandar-Radovanovic","https://www.transfermarkt.com/aleksandar-radovanovic/profil/spieler/339501"
"Aleksandar Sedlar","https://fbref.com/en/players/a35134ae/Aleksandar-Sedlar","https://www.transfermarkt.com/aleksandar-sedlar/profil/spieler/237499"
"Aleksandar Tonev","https://fbref.com/en/players/c15d1af9/Aleksandar-Tonev","https://www.transfermarkt.com/aleksandar-tonev/profil/spieler/87282"
"Aleksandar Trajkovski","https://fbref.com/en/players/84bba8b6/Aleksandar-Trajkovski","https://www.transfermarkt.com/aleksandar-trajkovski/profil/spieler/142920"
"Aleksander Buksa","https://fbref.com/en/players/59f2d958/Aleksander-Buksa","https://www.transfermarkt.com/aleksander-buksa/profil/spieler/553757"
"Aleksandr Golovin","https://fbref.com/en/players/3708e9fa/Aleksandr-Golovin","https://www.transfermarkt.com/aleksandr-golovin/profil/spieler/263918"
"Aleksandr Kokorin","https://fbref.com/en/players/fec5accc/Aleksandr-Kokorin","https://www.transfermarkt.com/aleksandr-kokorin/profil/spieler/89086"
"Aleksei Miranchuk","https://fbref.com/en/players/a9aa0d1d/Aleksei-Miranchuk","https://www.transfermarkt.com/aleksey-miranchuk/profil/spieler/255450"
"Alen Halilović","https://fbref.com/en/players/a6b9bd00/Alen-Halilovic","https://www.transfermarkt.com/alen-halilovic/profil/spieler/226074"
"Alessandro Bastoni","https://fbref.com/en/players/75b86fb3/Alessandro-Bastoni","https://www.transfermarkt.com/alessandro-bastoni/profil/spieler/315853"
"Alessandro Bellemo","https://fbref.com/en/players/fb8b8534/Alessandro-Bellemo","https://www.transfermarkt.com/alessandro-bellemo/profil/spieler/241052"
"Alessandro Berardi","https://fbref.com/en/players/ec1f737d/Alessandro-Berardi","https://www.transfermarkt.com/alessandro-berardi/profil/spieler/127217"
"Alessandro Bianco","https://fbref.com/en/players/d65cf468/Alessandro-Bianco","https://www.transfermarkt.com/alessandro-bianco/profil/spieler/602124"
"Alessandro Buongiorno","https://fbref.com/en/players/4ae67f27/Alessandro-Buongiorno","https://www.transfermarkt.com/alessandro-buongiorno/profil/spieler/386446"
"Alessandro Burlamaqui","https://fbref.com/en/players/2ae026d4/Alessandro-Burlamaqui","https://www.transfermarkt.com/alessandro-burlamaqui/profil/spieler/657479"
"Alessandro Cerbara","https://fbref.com/en/players/00aedd0e/Alessandro-Cerbara","https://www.transfermarkt.com/alessandro-cerbara/profil/spieler/459095"
"Alessandro Confente","https://fbref.com/en/players/95a3fe33/Alessandro-Confente","https://www.transfermarkt.com/alessandro-confente/profil/spieler/393797"
"Alessandro Deiola","https://fbref.com/en/players/7f267d66/Alessandro-Deiola","https://www.transfermarkt.com/alessandro-deiola/profil/spieler/235931"
"Alessandro Di Pardo","https://fbref.com/en/players/e0ce7038/Alessandro-Di-Pardo","https://www.transfermarkt.com/alessandro-di-pardo/profil/spieler/457674"
"Alessandro Fiordaliso","https://fbref.com/en/players/788fff85/Alessandro-Fiordaliso","https://www.transfermarkt.com/alessandro-fiordaliso/profil/spieler/386447"
"Alessandro Florenzi","https://fbref.com/en/players/e288d4b3/Alessandro-Florenzi","https://www.transfermarkt.com/alessandro-florenzi/profil/spieler/130365"
"Alessandro Fortunato D'Andrea","https://fbref.com/en/players/e6d0d7b9/Alessandro-Fortunato-DAndrea","https://www.transfermarkt.com/alessandro-dandrea/profil/spieler/392331"
"Alessandro Gamberini","https://fbref.com/en/players/8ec95452/Alessandro-Gamberini","https://www.transfermarkt.com/alessandro-gamberini/profil/spieler/16868"
"Alessandro Guarnone","https://fbref.com/en/players/cc52fdde/Alessandro-Guarnone","https://www.transfermarkt.com/alessandro-guarnone/profil/spieler/392530"
"Alessandro Iacobucci","https://fbref.com/en/players/0f662bdf/Alessandro-Iacobucci","https://www.transfermarkt.com/alessandro-iacobucci/profil/spieler/104290"
"Alessandro Lombardi","https://fbref.com/en/players/7b49b9cf/Alessandro-Lombardi","https://www.transfermarkt.com/alessandro-lombardi/profil/spieler/430623"
"Alessandro Marongiu","https://fbref.com/en/players/5f757d3a/Alessandro-Marongiu","https://www.transfermarkt.com/alessandro-marongiu/profil/spieler/396101"
"Alessandro Matri","https://fbref.com/en/players/58d97e77/Alessandro-Matri","https://www.transfermarkt.com/alessandro-matri/profil/spieler/40660"
"Alessandro Mercati","https://fbref.com/en/players/21c4b6af/Alessandro-Mercati","https://www.transfermarkt.com/alessandro-mercati/profil/spieler/604579"
"Alessandro Murgia","https://fbref.com/en/players/fb2c533b/Alessandro-Murgia","https://www.transfermarkt.com/alessandro-murgia/profil/spieler/289061"
"Alessandro Plizzari","https://fbref.com/en/players/4c109f37/Alessandro-Plizzari","https://www.transfermarkt.com/alessandro-plizzari/profil/spieler/357991"
"Alessandro Rigo","https://fbref.com/en/players/3515855b/Alessandro-Rigo","https://www.transfermarkt.com/alessandro-rigo/profil/spieler/568117"
"Alessandro Rossi","https://fbref.com/en/players/ccf5926f/Alessandro-Rossi","https://www.transfermarkt.com/alessandro-rossi/profil/spieler/339782"
"Alessandro Russo","https://fbref.com/en/players/3945ac70/Alessandro-Russo","https://www.transfermarkt.com/alessandro-russo/profil/spieler/481344"
"Alessandro Schöpf","https://fbref.com/en/players/106bca06/Alessandro-Schopf","https://www.transfermarkt.com/alessandro-schopf/profil/spieler/118397"
"Alessandro Semprini","https://fbref.com/en/players/dd29f81d/Alessandro-Semprini","https://www.transfermarkt.com/alessandro-semprini/profil/spieler/315843"
"Alessandro Tripaldelli","https://fbref.com/en/players/4571fa88/Alessandro-Tripaldelli","https://www.transfermarkt.com/alessandro-tripaldelli/profil/spieler/357176"
"Alessandro Tuia","https://fbref.com/en/players/26c54058/Alessandro-Tuia","https://www.transfermarkt.com/alessandro-tuia/profil/spieler/73943"
"Alessandro Zanoli","https://fbref.com/en/players/3b12b11f/Alessandro-Zanoli","https://www.transfermarkt.com/alessandro-zanoli/profil/spieler/397225"
"Alessio Bianchi","https://fbref.com/en/players/8b3b2e10/Alessio-Bianchi","https://www.transfermarkt.com/alessio-bianchi/profil/spieler/364134"
"Alessio Cerci","https://fbref.com/en/players/5370cba7/Alessio-Cerci","https://www.transfermarkt.com/alessio-cerci/profil/spieler/21748"
"Alessio Cragno","https://fbref.com/en/players/f554e29b/Alessio-Cragno","https://www.transfermarkt.com/alessio-cragno/profil/spieler/12907"
"Alessio da Cruz","https://fbref.com/en/players/b6667741/Alessio-da-Cruz","https://www.transfermarkt.com/alessio-da-cruz/profil/spieler/337670"
"Alessio Donnarumma","https://fbref.com/en/players/5844be36/Alessio-Donnarumma","https://www.transfermarkt.com/alessio-donnarumma/profil/spieler/315845"
