index,competition,gsm_id,kickoffDate,kickoffTime,hometeam_team1,awayteam_team2,icon,chanceRating,team,type,time,player,location_x,location_y,bodyPart,shotQuality,defPressure,numDefPlayers,numAttPlayers,outcome,primaryPlayer,primaryType,primaryLocation_x,primaryLocation_y,secondaryPlayer,secondaryType
78897,SpaPr,2529433,22/01/2018,20:00:00,Eibar,Malaga,poorchance,poorchance,Malaga,Open Play,82:28:00,Keko,-21,90,Left,2,2,2,0,Missed,R. Rosales,Throw in,-136,235,-,-
78882,SpaPr,2529433,22/01/2018,20:00:00,Eibar,Malaga,poorchance,poorchance,Eibar,Open Play,79:14:00,Bebe,29,111,Right,1,1,4,1,Missed,Jose Angel,Free Kick,109,119,-,-
10687,SpaPr,2529433,22/01/2018,20:00:00,Eibar,Malaga,goal,Great,Eibar,Open Play,74:59:00,Kike,9,11,Left,3,2,1,0,-,Bebe,Cross Low,110,16,Dani Garcia,Open Play Pass
78886,SpaPr,2529433,22/01/2018,20:00:00,Eibar,Malaga,verygoodchance,verygoodchance,Eibar,Open Play,09:01,Kike,-7,30,Head,2,2,2,0,Missed,Ivi,Cross Low,-108,41,Charles,Open Play Pass
78885,SpaPr,2529433,22/01/2018,20:00:00,Eibar,Malaga,poorchance,poorchance,Eibar,Open Play,08:10,Arbilla,24,104,Right,2,1,6,3,Missed,Joan Jordan,Corner,136,2,-,-
78884,SpaPr,2529433,22/01/2018,20:00:00,Eibar,Malaga,poorchance,poorchance,Eibar,Open Play,04:34,Jose Angel,19,100,Right,2,2,4,1,Missed,-,-,-,-,-,-
78883,SpaPr,2529433,22/01/2018,20:00:00,Eibar,Malaga,fairlygoodchance,fairlygoodchance,Eibar,Open Play,78:06:00,Joan Jordan,-59,54,Right,2,1,3,1,Defended,Ander Capa,Open Play Pass,-99,19,Charles,Open Play Pass
78881,SpaPr,2529433,22/01/2018,20:00:00,Eibar,Malaga,verygoodchance,verygoodchance,Eibar,Open Play,85:40:00,Charles,43,22,Right,3,2,1,0,Saved,F. Orellana,Open Play Pass,34,116,Ramis,Open Play Pass
78880,SpaPr,2529433,22/01/2018,20:00:00,Eibar,Malaga,greatchance,greatchance,Eibar,Open Play,86:47:00,Kike,22,29,Left,3,4,2,0,Saved,Charles,Open Play Pass,14,40,Joan Jordan,Open Play Pass
78879,SpaPr,2529433,22/01/2018,20:00:00,Eibar,Malaga,verygoodchance,verygoodchance,Malaga,Open Play,90:16:00,Alex Mula,55,35,Right,3,1,1,0,Saved,Keko,Open Play Pass,-21,171,-,-
78888,SpaPr,2529433,22/01/2018,20:00:00,Eibar,Malaga,goodchance,goodchance,Malaga,Open Play,11:20,Adrian ,11,36,Head,2,2,2,0,Missed,R. Rosales,Cross High,-115,96,Keko,Open Play Pass
78887,SpaPr,2529433,22/01/2018,20:00:00,Eibar,Malaga,poorchance,poorchance,Eibar,Open Play,10:16,Charles,-4,105,Right,2,1,2,1,Missed,Kike,Open Play Pass,-48,97,-,-
78889,SpaPr,2529433,22/01/2018,20:00:00,Eibar,Malaga,goodchance,goodchance,Malaga,Open Play,13:43,Adrian ,-5,60,Right,3,2,1,0,Saved,R. Rosales,Open Play Pass,-111,85,M. Iturra,Open Play Pass
78892,SpaPr,2529433,22/01/2018,20:00:00,Eibar,Malaga,verygoodchance,verygoodchance,Eibar,Open Play,29:52:00,Charles,-8,40,Right,3,4,1,0,Saved,Jose Angel,Cross High,121,104,-,-
78891,SpaPr,2529433,22/01/2018,20:00:00,Eibar,Malaga,verygoodchance,verygoodchance,Malaga,Open Play,27:05:00,Y. En-Nesyri,43,56,Left,2,2,1,0,Missed,Adrian ,Open Play Pass,116,185,-,-
78890,SpaPr,2529433,22/01/2018,20:00:00,Eibar,Malaga,fairlygoodchance,fairlygoodchance,Eibar,Open Play,18:13,T. Inui,38,56,Right,2,2,5,1,Defended,-,-,-,-,-,-
78911,SpaPr,2529443,26/01/2018,20:00:00,Athletic Club,Eibar,poorchance,poorchance,Eibar,Open Play,89:18:00,Arbilla,27,113,Left,3,2,4,2,Missed,T. Inui,Open Play Pass,22,91,F. Orellana,Corner
78910,SpaPr,2529443,26/01/2018,20:00:00,Athletic Club,Eibar,poorchance,poorchance,Eibar,Open Play,02:33,F. Orellana,-51,130,Right,2,3,2,0,Missed,Ruben Pena,Throw in,-136,196,-,-
78909,SpaPr,2529443,26/01/2018,20:00:00,Athletic Club,Eibar,poorchance,poorchance,Eibar,Open Play,17:33,Junca,4,109,Right,2,2,3,2,Missed,-,-,-,-,-,-
78908,SpaPr,2529443,26/01/2018,20:00:00,Athletic Club,Eibar,poorchance,poorchance,Eibar,Open Play,27:57:00,G. Escalante,-18,62,Head,2,2,4,1,Missed,Ruben Pena,Cross Low,-113,112,F. Orellana,Open Play Pass
78907,SpaPr,2529443,26/01/2018,20:00:00,Athletic Club,Eibar,verygoodchance,verygoodchance,Athletic Club,Dangerous Moment,31:02:00,Inaki Williams,-52,51,Right,0,3,1,0,Defended,Unai Nunez,Open Play Pass,-91,254,Etxeita,Open Play Pass
78906,SpaPr,2529443,26/01/2018,20:00:00,Athletic Club,Eibar,verygoodchance,verygoodchance,Athletic Club,Open Play,32:13:00,Etxeita,-10,22,Head,2,2,2,1,Missed,Iturraspe,Corner,136,1,Raul Garcia,Corner Won
78905,SpaPr,2529443,26/01/2018,20:00:00,Athletic Club,Eibar,goodchance,goodchance,Athletic Club,Open Play,33:13:00,Aduriz,-34,15,Head,2,2,2,0,Missed,Susaeta,Cross High,66,29,Saborit,Open Play Pass
78904,SpaPr,2529443,26/01/2018,20:00:00,Athletic Club,Eibar,verygoodchance,verygoodchance,Eibar,Open Play,34:58:00,Kike,-14,31,Head,3,2,3,0,Saved,F. Orellana,Cross High,-96,31,Ivi,Open Play Pass
78903,SpaPr,2529443,26/01/2018,20:00:00,Athletic Club,Eibar,goodchance,goodchance,Athletic Club,Open Play,54:25:00,Raul Garcia,-30,32,Left,2,3,2,0,Missed,Inaki Williams,Cross Low,-60,5,Aduriz,Open Play Pass
78901,SpaPr,2529443,26/01/2018,20:00:00,Athletic Club,Eibar,fairlygoodchance,fairlygoodchance,Eibar,Open Play,58:59:00,P. Diop,-54,82,Right,3,1,4,0,Defended,Kike,Open Play Pass,-44,35,Ruben Pena,Cross Low
78900,SpaPr,2529443,26/01/2018,20:00:00,Athletic Club,Eibar,fairlygoodchance,fairlygoodchance,Eibar,Open Play,71:52:00,P. Diop,-2,57,Right,1,2,3,0,Missed,F. Orellana,Cross Low,-88,13,Kike,Open Play Pass
78899,SpaPr,2529443,26/01/2018,20:00:00,Athletic Club,Eibar,verygoodchance,verygoodchance,Athletic Club,Open Play,80:34:00,Unai Nunez,21,26,Head,2,2,1,0,Missed,Benat,Free Kick,-89,166,Iturraspe,Free Kick Won
78898,SpaPr,2529443,26/01/2018,20:00:00,Athletic Club,Eibar,goodchance,goodchance,Eibar,Open Play,86:02:00,Charles,30,12,Right,1,3,2,0,Defended,T. Inui,Cross Low,77,33,Arbilla,Open Play Pass
10690,SpaPr,2529443,26/01/2018,20:00:00,Athletic Club,Eibar,goal,Superb,Athletic Club,Open Play,49:49:00,Aduriz,17,6,Head,3,2,1,0,-,Inaki Williams,Cross High,-61,5,Raul Garcia,Open Play Pass
10689,SpaPr,2529443,26/01/2018,20:00:00,Athletic Club,Eibar,goal,Very Good,Eibar,Open Play,72:49:00,Kike,-22,31,Right,3,3,2,0,-,Charles,Shot (Deflection),-57,59,Arbilla,Open Play Pass
78902,SpaPr,2529443,26/01/2018,20:00:00,Athletic Club,Eibar,fairlygoodchance,fairlygoodchance,Athletic Club,Open Play,55:44:00,Susaeta,36,42,Right,2,3,2,0,Missed,Raul Garcia,Cross Low,116,81,Mikel Rico,Open Play Pass
78920,SpaPr,2529440,27/01/2018,12:00:00,Deportivo La Coruna,Levante,poorchance,poorchance,Deportivo La Coruna,Open Play,12:32,Guilherme,-38,43,Right,2,3,2,0,Defended,-,-,-,-,-,-
78919,SpaPr,2529440,27/01/2018,12:00:00,Deportivo La Coruna,Levante,poorchance,poorchance,Levante,Open Play,14:49,Jose Luis Morales,26,88,Right,2,4,3,0,Defended,Campana,Open Play Pass,-35,97,-,-
78918,SpaPr,2529440,27/01/2018,12:00:00,Deportivo La Coruna,Levante,fairlygoodchance,fairlygoodchance,Levante,Open Play,52:00:00,Roger Marti,28,43,Head,1,3,2,0,Saved,Jose Luis Morales,Cross High,-110,85,-,-
78917,SpaPr,2529440,27/01/2018,12:00:00,Deportivo La Coruna,Levante,verygoodchance,verygoodchance,Levante,Dangerous Moment,59:55:00,Roger Marti,1,35,Right,0,3,1,0,Saved,-,Cross High,-116,100,-,-
78916,SpaPr,2529440,27/01/2018,12:00:00,Deportivo La Coruna,Levante,goodchance,goodchance,Deportivo La Coruna,Open Play,62:50:00,F. Andone,55,35,Left,1,2,2,0,Missed,F. Valverde,Open Play Pass,17,40,Carles Gil,Open Play Pass
78915,SpaPr,2529440,27/01/2018,12:00:00,Deportivo La Coruna,Levante,fairlygoodchance,fairlygoodchance,Levante,Open Play,64:49:00,E. Boateng,-12,44,Head,1,4,2,0,Missed,Campana,Cross High,-105,100,E. Cabaco,Open Play Pass
78914,SpaPr,2529440,27/01/2018,12:00:00,Deportivo La Coruna,Levante,poorchance,poorchance,Levante,Open Play,65:40:00,Jason,13,95,Left,1,2,3,1,Missed,Luna,Open Play Pass,86,19,-,-
78913,SpaPr,2529440,27/01/2018,12:00:00,Deportivo La Coruna,Levante,verygoodchance,verygoodchance,Levante,Open Play,70:37:00,E. Boateng,-26,26,Head,1,4,2,0,Missed,Ivi Lopez,Cross High,118,44,-,-
78912,SpaPr,2529440,27/01/2018,12:00:00,Deportivo La Coruna,Levante,fairlygoodchance,fairlygoodchance,Levante,Open Play,72:35:00,Luna,-50,82,Left,3,0,5,0,Defended,-,Free Kick Won,-50,85,-,-
78921,SpaPr,2529440,27/01/2018,12:00:00,Deportivo La Coruna,Levante,poorchance,poorchance,Levante,Open Play,10:39,Campana,-39,90,Left,1,2,2,0,Saved,-,-,-,-,-,-
78922,SpaPr,2529440,27/01/2018,12:00:00,Deportivo La Coruna,Levante,poorchance,poorchance,Deportivo La Coruna,Open Play,47:50:00,Juanfran,-34,120,Right,2,0,3,0,Missed,Carles Gil,Corner,-128,0,-,-
78923,SpaPr,2529440,27/01/2018,12:00:00,Deportivo La Coruna,Levante,greatchance,greatchance,Levante,Open Play,81:47:00,Roger Marti,-20,37,Head,1,1,2,0,Missed,Jose Luis Morales,Cross High,-105,26,-,-
78929,SpaPr,2529440,27/01/2018,12:00:00,Deportivo La Coruna,Levante,greatchance,greatchance,Levante,Dangerous Moment,49:42:00,Roger Marti,20,11,Right,0,2,2,0,Missed,Campana,Cross High,-107,15,Ivi Lopez,Cross High
78928,SpaPr,2529440,27/01/2018,12:00:00,Deportivo La Coruna,Levante,fairlygoodchance,fairlygoodchance,Levante,Open Play,07:20,Campana,30,47,Right,1,1,2,0,Missed,Luna,Cross Low,117,24,Jose Luis Morales,Open Play Pass
78927,SpaPr,2529440,27/01/2018,12:00:00,Deportivo La Coruna,Levante,poorchance,poorchance,Deportivo La Coruna,Open Play,06:36,Carles Gil,43,80,Left,1,2,4,0,Defended,Adrian,Open Play Pass,97,51,-,-
78926,SpaPr,2529440,27/01/2018,12:00:00,Deportivo La Coruna,Levante,fairlygoodchance,fairlygoodchance,Deportivo La Coruna,Open Play,90:25:00,Adrian,-21,4,Head,2,3,2,0,Defended,F. Andone,Open Play Pass,64,11,F. Valverde,Open Play Pass
78925,SpaPr,2529440,27/01/2018,12:00:00,Deportivo La Coruna,Levante,poorchance,poorchance,Levante,Open Play,88:38:00,Ivi Lopez,27,102,Right,1,1,3,2,Missed,Campana,Free Kick,117,49,-,-
78924,SpaPr,2529440,27/01/2018,12:00:00,Deportivo La Coruna,Levante,goodchance,goodchance,Levante,Dangerous Moment,86:55:00,E. Boateng,16,17,Right,0,0,0,0,Missed,Roger Marti,Open Play Pass,-58,23,Jose Luis Morales,Open Play Pass
10691,SpaPr,2529440,27/01/2018,12:00:00,Deportivo La Coruna,Levante,goal,Great,Deportivo La Coruna,Open Play,18:58,Adrian,-2,24,Head,3,1,1,0,-,Lucas Perez,Free Kick,127,61,-,-
10692,SpaPr,2529440,27/01/2018,12:00:00,Deportivo La Coruna,Levante,goal,Great,Deportivo La Coruna,Open Play,44:26:00,F. Andone,-36,41,Right,3,1,1,0,-,Carles Gil,Open Play Pass,-123,107,F. Valverde,Open Play Pass
10693,SpaPr,2529440,27/01/2018,12:00:00,Deportivo La Coruna,Levante,goal,Fairly Good,Levante,Open Play,79:24:00,Ivi Lopez,47,46,Right,3,1,3,0,-,E. Bardhi,Open Play Pass,47,85,-,-
10694,SpaPr,2529440,27/01/2018,12:00:00,Deportivo La Coruna,Levante,goal,Fairly Good,Levante,Open Play,83:55:00,Ivi Lopez,16,104,Right,4,1,4,0,-,Jose Luis Morales,Corner,-131,3,-,-
78934,SpaPr,2529441,27/01/2018,15:15:00,Valencia,Real Madrid,goodchance,goodchance,Valencia,Open Play,65:30:00,Dani Parejo,-19,59,Right,3,2,3,0,Saved,Rodrigo,Open Play Pass,-34,59,Dani Parejo,Open Play Pass
78947,SpaPr,2529441,27/01/2018,15:15:00,Valencia,Real Madrid,poorchance,poorchance,Valencia,Open Play,46:04:00,Goncalo Guedes,42,79,Left,3,3,4,0,Saved,Rodrigo,Open Play Pass,31,72,Goncalo Guedes,Open Play Pass
78946,SpaPr,2529441,27/01/2018,15:15:00,Valencia,Real Madrid,greatchance,greatchance,Valencia,Open Play,43:41:00,Rodrigo,5,31,Left,1,1,1,0,Missed,Santi Mina,Cross High,-57,46,Dani Parejo,Open Play Pass
78945,SpaPr,2529441,27/01/2018,15:15:00,Valencia,Real Madrid,poorchance,poorchance,Real Madrid,Open Play,39:42:00,Casemiro,48,117,Right,2,1,4,0,Missed,T. Kroos,Open Play Pass,77,106,Cristiano Ronaldo,Turnover
78944,SpaPr,2529441,27/01/2018,15:15:00,Valencia,Real Madrid,goodchance,goodchance,Valencia,Open Play,27:50:00,G. Kondogbia,2,37,Head,2,3,3,0,Missed,Dani Parejo,Free Kick,-97,107,-,-
78943,SpaPr,2529441,27/01/2018,15:15:00,Valencia,Real Madrid,verygoodchance,verygoodchance,Real Madrid,Open Play,26:56:00,Cristiano Ronaldo,30,25,Left,2,2,1,0,Saved,T. Kroos,Open Play Pass,53,127,Casemiro,Open Play Pass
78941,SpaPr,2529441,27/01/2018,15:15:00,Valencia,Real Madrid,fairlygoodchance,fairlygoodchance,Valencia,Open Play,24:05:00,G. Kondogbia,4,79,Left,3,2,2,0,Saved,Rodrigo,Open Play Pass,-29,83,Santi Mina,Open Play Pass
78942,SpaPr,2529441,27/01/2018,15:15:00,Valencia,Real Madrid,fairlygoodchance,fairlygoodchance,Real Madrid,Open Play,24:40:00,Cristiano Ronaldo,70,57,Right,2,1,2,0,Defended,T. Kroos,Open Play Pass,57,94,Daniel Carvajal,Open Play Pass
78940,SpaPr,2529441,27/01/2018,15:15:00,Valencia,Real Madrid,goodchance,goodchance,Valencia,Open Play,20:53,Rodrigo,-38,48,Right,2,4,2,0,Defended,Martin Montoya,Cross Low,-78,31,Goncalo Guedes,Open Play Pass
78939,SpaPr,2529441,27/01/2018,15:15:00,Valencia,Real Madrid,poorchance,poorchance,Valencia,Open Play,09:15,Rodrigo,17,94,Left,2,2,3,1,Missed,G. Kondogbia,Open Play Pass,-38,134,-,-
78938,SpaPr,2529441,27/01/2018,15:15:00,Valencia,Real Madrid,verygoodchance,verygoodchance,Real Madrid,Open Play,06:20,G. Bale,-7,55,Left,3,1,2,0,Saved,Daniel Carvajal,Cross High,-117,155,-,-
78937,SpaPr,2529441,27/01/2018,15:15:00,Valencia,Real Madrid,goodchance,goodchance,Real Madrid,Open Play,53:41:00,K. Benzema,50,42,Left,2,1,3,1,Missed,Daniel Carvajal,Open Play Pass,20,107,-,-
78936,SpaPr,2529441,27/01/2018,15:15:00,Valencia,Real Madrid,goodchance,goodchance,Real Madrid,Open Play,61:05:00,G. Bale,24,33,Left,1,5,4,0,Missed,T. Kroos,Corner,135,2,-,-
78935,SpaPr,2529441,27/01/2018,15:15:00,Valencia,Real Madrid,fairlygoodchance,fairlygoodchance,Valencia,Open Play,61:37:00,Jose Gaya,23,55,Right,1,3,2,0,Missed,Carlos Soler,Cross Low,-115,65,-,-
78933,SpaPr,2529441,27/01/2018,15:15:00,Valencia,Real Madrid,poorchance,poorchance,Valencia,Open Play,66:39:00,Carlos Soler,-59,80,Right,1,1,5,2,Missed,Santi Mina,Cross Low,-60,46,-,-
78932,SpaPr,2529441,27/01/2018,15:15:00,Valencia,Real Madrid,verygoodchance,verygoodchance,Real Madrid,Open Play,67:37:00,Cristiano Ronaldo,-6,35,Right,3,4,2,0,Saved,G. Bale,Cross Low,-59,17,L. Modric,Open Play Pass
78931,SpaPr,2529441,27/01/2018,15:15:00,Valencia,Real Madrid,fairlygoodchance,fairlygoodchance,Real Madrid,Direct Free-Kick,78:56:00,Cristiano Ronaldo,33,103,Right,2,0,5,1,Missed,-,-,-,-,-,-
78930,SpaPr,2529441,27/01/2018,15:15:00,Valencia,Real Madrid,greatchance,greatchance,Real Madrid,Open Play,81:16:00,Cristiano Ronaldo,-4,44,Right,2,1,2,0,Defended,L. Modric,Cross Low,-101,47,Lucas Vazquez,Open Play Pass
10696,SpaPr,2529441,27/01/2018,15:15:00,Valencia,Real Madrid,goal,Very Good,Valencia,Open Play,57:58:00,Santi Mina,-5,27,Head,3,4,3,1,-,Dani Parejo,Corner,-136,0,-,-
10697,SpaPr,2529441,27/01/2018,15:15:00,Valencia,Real Madrid,goal,Penalty,Real Madrid,Penalty,15:37,Cristiano Ronaldo,0,44,Right,3,0,1,0,-,Cristiano Ronaldo,Penalty Earned,-27,38,K. Benzema,Open Play Pass
10698,SpaPr,2529441,27/01/2018,15:15:00,Valencia,Real Madrid,goal,Penalty,Real Madrid,Penalty,37:30:00,Cristiano Ronaldo,0,44,Right,3,0,1,0,-,K. Benzema,Penalty Earned,21,32,-,-
10699,SpaPr,2529441,27/01/2018,15:15:00,Valencia,Real Madrid,goal,Poor,Real Madrid,Open Play,88:17:00,T. Kroos,3,84,Right,4,3,2,0,-,M. Kovacic,Open Play Pass,29,59,T. Kroos,Open Play Pass
10695,SpaPr,2529441,27/01/2018,15:15:00,Valencia,Real Madrid,goal,Very Good,Real Madrid,Open Play,83:10:00,Marcelo,47,37,Left,3,3,1,0,-,Marco Asensio,Open Play Pass,70,58,Marcelo,Open Play Pass
1131,SpaPr,2529441,27/01/2018,15:15:00,Valencia,Real Madrid,penawarded,Very Good,Real Madrid,[Tackle],14:46,-,-,-,-,,-,-,-,Penalty Awarded,-,-,-,-,-,-
1132,SpaPr,2529441,27/01/2018,15:15:00,Valencia,Real Madrid,penawarded,Very Good,Real Madrid,[Push],36:32:00,-,-,-,-,,-,-,-,Penalty Awarded,-,-,-,-,-,-
78957,SpaPr,2529445,27/01/2018,17:30:00,Malaga,Girona,fairlygoodchance,fairlygoodchance,Malaga,Open Play,09:20,Keko,-2,89,Right,3,3,4,0,Missed,Borja Baston,Open Play Pass,40,91,Recio,Open Play Pass
78955,SpaPr,2529445,27/01/2018,17:30:00,Malaga,Girona,fairlygoodchance,fairlygoodchance,Girona,Open Play,25:25:00,B. Espinosa,66,34,Left,2,2,2,0,Defended,-,-,-,-,-,-
78954,SpaPr,2529445,27/01/2018,17:30:00,Malaga,Girona,greatchance,greatchance,Malaga,Open Play,26:35:00,Keko,3,28,Head,3,3,1,0,Saved,Adrian ,Cross High,70,50,G. Castro,Cross High
78953,SpaPr,2529445,27/01/2018,17:30:00,Malaga,Girona,poorchance,poorchance,Girona,Open Play,31:15:00,Pere Pons,17,127,Right,1,1,4,3,Missed,Borja Garcia,Open Play Pass,13,78,Granell,Corner
78952,SpaPr,2529445,27/01/2018,17:30:00,Malaga,Girona,poorchance,poorchance,Girona,Open Play,49:19:00,Pere Pons,-6,91,Left,3,4,4,1,Defended,-,-,-,-,-,-
78951,SpaPr,2529445,27/01/2018,17:30:00,Malaga,Girona,poorchance,poorchance,Girona,Open Play,75:17:00,Granell,5,109,Left,4,1,4,0,Defended,Pablo Maffeo,Open Play Pass,-67,113,-,-
78950,SpaPr,2529445,27/01/2018,17:30:00,Malaga,Girona,goodchance,goodchance,Malaga,Open Play,76:33:00,Y. En-Nesyri,26,24,Head,1,4,2,0,Missed,R. Rosales,Cross High,-114,31,G. Castro,Open Play Pass
78949,SpaPr,2529445,27/01/2018,17:30:00,Malaga,Girona,fairlygoodchance,fairlygoodchance,Girona,Open Play,82:58:00,C. Stuani,45,79,Right,1,3,2,0,Missed,Borja Garcia,Open Play Pass,-21,245,-,-
78948,SpaPr,2529445,27/01/2018,17:30:00,Malaga,Girona,fairlygoodchance,fairlygoodchance,Girona,Direct Free-Kick,87:20:00,Granell,10,98,Left,3,0,5,0,Defended,Borja Garcia,Free Kick Won,16,101,-,-
78956,SpaPr,2529445,27/01/2018,17:30:00,Malaga,Girona,poorchance,poorchance,Malaga,Open Play,11:06,Recio,-22,76,Left,3,4,3,0,Missed,-,-,-,-,-,-
78958,SpaPr,2529445,27/01/2018,17:30:00,Malaga,Girona,poorchance,poorchance,Girona,Open Play,04:14,Borja Garcia,78,99,Right,2,4,4,1,Saved,J. Mojica,Open Play Pass,131,67,-,-
78959,SpaPr,2529445,27/01/2018,17:30:00,Malaga,Girona,poorchance,poorchance,Malaga,Open Play,03:13,Miquel,-27,60,Right,1,2,4,0,Missed,Keko,Open Play Pass,-78,97,-,-
78963,SpaPr,2529445,27/01/2018,17:30:00,Malaga,Girona,poorchance,poorchance,Girona,Open Play,82:01:00,Borja Garcia,1,106,Right,1,1,2,0,Missed,Granell,Open Play Pass,-30,242,-,-
78962,SpaPr,2529445,27/01/2018,17:30:00,Malaga,Girona,fairlygoodchance,fairlygoodchance,Malaga,Open Play,79:13:00,R. Rosales,-41,70,Right,1,1,2,0,Missed,F. Ricca,Cross Low,127,24,-,-
78961,SpaPr,2529445,27/01/2018,17:30:00,Malaga,Girona,greatchance,greatchance,Girona,Open Play,64:32:00,C. Stuani,1,14,Head,1,3,1,0,Missed,Granell,Cross High,113,82,-,-
78960,SpaPr,2529445,27/01/2018,17:30:00,Malaga,Girona,verygoodchance,verygoodchance,Girona,Open Play,60:50:00,B. Espinosa,35,21,Head,2,3,3,1,Missed,Granell,Cross High,-115,43,Borja Garcia,Corner
78977,SpaPr,2529449,27/01/2018,19:45:00,Villarreal,Real Sociedad,goodchance,goodchance,Real Sociedad,Open Play,50:13:00,Mikel Oyarzabal,26,42,Head,1,2,1,0,Missed,Inigo Martinez,Cross High,114,103,Igor Zubeldia,Open Play Pass
78976,SpaPr,2529449,27/01/2018,19:45:00,Villarreal,Real Sociedad,poorchance,poorchance,Villarreal,Open Play,45:03:00,Pablo Fornals,-5,72,Left,2,3,3,0,Saved,C. Bacca,Open Play Pass,94,97,Rodri Hernandez,Open Play Pass
78975,SpaPr,2529449,27/01/2018,19:45:00,Villarreal,Real Sociedad,goodchance,goodchance,Real Sociedad,Open Play,41:22:00,Willian Jose,27,54,Right,2,4,2,0,Defended,A. Januzaj,Open Play Pass,113,103,Inigo Martinez,Open Play Pass
78974,SpaPr,2529449,27/01/2018,19:45:00,Villarreal,Real Sociedad,goodchance,goodchance,Villarreal,Open Play,39:52:00,Pablo Fornals,14,36,Head,1,3,1,0,Missed,Pablo Fornals,Cross High,-92,99,Rodri Hernandez,Open Play Pass
78973,SpaPr,2529449,27/01/2018,19:45:00,Villarreal,Real Sociedad,fairlygoodchance,fairlygoodchance,Real Sociedad,Open Play,38:36:00,A. Januzaj,50,56,Right,2,4,2,0,Defended,Mikel Oyarzabal,Open Play Pass,-10,107,Xabi Prieto,Open Play Pass
78972,SpaPr,2529449,27/01/2018,19:45:00,Villarreal,Real Sociedad,fairlygoodchance,fairlygoodchance,Real Sociedad,Open Play,30:07:00,Willian Jose,-27,49,Head,2,3,2,0,Defended,Illarramendi,Cross High,-101,108,Alvaro Odriozola,Open Play Pass
78971,SpaPr,2529449,27/01/2018,19:45:00,Villarreal,Real Sociedad,goodchance,goodchance,Real Sociedad,Open Play,28:46:00,Xabi Prieto,-25,38,Head,1,3,1,0,Missed,Inigo Martinez,Cross High,63,103,Xabi Prieto,Open Play Pass
78970,SpaPr,2529449,27/01/2018,19:45:00,Villarreal,Real Sociedad,poorchance,poorchance,Real Sociedad,Open Play,27:51:00,Igor Zubeldia,28,91,Right,1,3,3,1,Missed,Xabi Prieto,Cross High,-107,86,Inigo Martinez,Open Play Pass
78969,SpaPr,2529449,27/01/2018,19:45:00,Villarreal,Real Sociedad,poorchance,poorchance,Villarreal,Open Play,26:57:00,Samu Castillejo,-23,116,Left,1,2,3,0,Missed,Pablo Fornals,Open Play Pass,-64,106,C. Bacca,Open Play Pass
78968,SpaPr,2529449,27/01/2018,19:45:00,Villarreal,Real Sociedad,poorchance,poorchance,Real Sociedad,Open Play,20:33,Mikel Oyarzabal,-36,112,Left,3,3,2,0,Saved,Xabi Prieto,Open Play Pass,-66,109,Alvaro Odriozola,Open Play Pass
78967,SpaPr,2529449,27/01/2018,19:45:00,Villarreal,Real Sociedad,poorchance,poorchance,Real Sociedad,Open Play,18:35,Illarramendi,11,73,Right,2,3,3,0,Defended,Raul Navas,Shot (Opposition Rebound),-47,44,A. Januzaj,Corner
78966,SpaPr,2529449,27/01/2018,19:45:00,Villarreal,Real Sociedad,poorchance,poorchance,Real Sociedad,Open Play,78:21:00,Raul Navas,-54,78,Left,2,5,3,2,Saved,Diego Llorente,Dangerous Moment,-34,86,Illarramendi,Free Kick
78965,SpaPr,2529449,27/01/2018,19:45:00,Villarreal,Real Sociedad,poorchance,poorchance,Villarreal,Open Play,85:44:00,Mario Gaspar,-74,95,Right,3,3,2,0,Saved,D. Bonera,Open Play Pass,-32,218,Trigueros,Open Play Pass
78964,SpaPr,2529449,27/01/2018,19:45:00,Villarreal,Real Sociedad,fairlygoodchance,fairlygoodchance,Real Sociedad,Open Play,87:22:00,Willian Jose,56,39,Right,1,2,2,1,Missed,Alvaro Odriozola,Cross High,-75,13,Diego Llorente,Open Play Pass
10701,SpaPr,2529449,27/01/2018,19:45:00,Villarreal,Real Sociedad,goal,Great,Villarreal,Open Play,16:31,Pablo Fornals,-8,32,Right,3,4,2,0,-,C. Bacca,Open Play Pass,50,37,-,-
10704,SpaPr,2529449,27/01/2018,19:45:00,Villarreal,Real Sociedad,goal,Good,Villarreal,Open Play,33:30:00,Samu Castillejo,-55,42,Left,4,3,2,0,-,Pablo Fornals,Open Play Pass,-69,190,Rodri Hernandez,Open Play Pass
10700,SpaPr,2529449,27/01/2018,19:45:00,Villarreal,Real Sociedad,goal,Great,Villarreal,Open Play,04:40,Victor Ruiz,14,19,Head,3,2,1,0,-,Samu Castillejo,Corner,-136,2,E. Unal,Corner Won
10702,SpaPr,2529449,27/01/2018,19:45:00,Villarreal,Real Sociedad,goal,Great,Villarreal,Open Play,19:26,C. Bacca,-20,11,Right,3,2,0,0,-,E. Unal,Open Play Pass,16,136,Rodri Hernandez,Open Play Pass
10703,SpaPr,2529449,27/01/2018,19:45:00,Villarreal,Real Sociedad,goal,Good,Real Sociedad,Open Play,23:26,Diego Llorente,-14,40,Head,3,3,2,0,-,Illarramendi,Free Kick,48,126,Illarramendi,Free Kick Won
10705,SpaPr,2529449,27/01/2018,19:45:00,Villarreal,Real Sociedad,goal,Poor,Real Sociedad,Open Play,57:21:00,Willian Jose,53,96,Left,3,2,3,0,-,Igor Zubeldia,Open Play Pass,34,123,Illarramendi,Turnover
