index,competition,gsm_id,kickoffDate,kickoffTime,hometeam_team1,awayteam_team2,icon,chanceRating,team,type,time,player,location_x,location_y,bodyPart,shotQuality,defPressure,numDefPlayers,numAttPlayers,outcome,primaryPlayer,primaryType,primaryLocation_x,primaryLocation_y,secondaryPlayer,secondaryType
24,AusAL,2239001,02/04/2017,09:00:00,Brisbane Roar,Central Coast Mariners,goal,Great,Brisbane Roar,Open play,65:48:00,J. MacLaren,8,15,Left,2,1,1,0,-,B. Borello,Cross Low,-65,31,-,-
25,AusAL,2239001,02/04/2017,09:00:00,Brisbane Roar,Central Coast Mariners,goal,Great,Brisbane Roar,Open play,82:02:00,T. Broich,14,38,Right,4,2,2,0,-,Arana,Open Play Pass,91,61,-,-
26,AusAL,2239001,02/04/2017,09:00:00,Brisbane Roar,Central Coast Mariners,goal,Fairly Good,Brisbane Roar,Open play,90:40:00,N. D'Agostino,38,81,Right,4,2,2,1,-,J. Caletti,Open Play Pass,72,231,-,-
100,AusAL,2239002,07/04/2017,09:50:00,Melbourne City,Adelaide United,goal,Fairly Good,Melbourne City,Open play,35:20:00,T. Cahill,-19,25,Head,3,3,3,0,-,N. Colazo,Corner,-136,2,-,-
101,AusAL,2239002,07/04/2017,09:50:00,Melbourne City,Adelaide United,fairlygoodchance,fairlygoodchance,Melbourne City,Direct Free-Kick,79:41:00,B. Fornaroli,8,87,Right,2,0,7,0,Saved,-,-,-,-,-,-
102,AusAL,2239002,07/04/2017,09:50:00,Melbourne City,Adelaide United,verygoodchance,verygoodchance,Melbourne City,Dangerous Moment,25:46:00,N. Colazo,19,17,Left,0,2,1,0,Missed,T. Cahill,Shot (Deflection),-41,41,B. Kamau,Open Play Pass
103,AusAL,2239002,07/04/2017,09:50:00,Melbourne City,Adelaide United,poorchance,poorchance,Melbourne City,Open Play,29:43:00,L. Brattan,-28,87,Right,2,2,3,0,Saved,N. Kilkenny,Open Play Pass,22,99,T. Cahill,Open Play Pass
104,AusAL,2239002,07/04/2017,09:50:00,Melbourne City,Adelaide United,goodchance,goodchance,Melbourne City,Open Play,31:51:00,B. Fornaroli,-20,38,Right,2,4,3,0,Saved,B. Kamau,Cross Low,-50,13,-,-
105,AusAL,2239002,07/04/2017,09:50:00,Melbourne City,Adelaide United,fairlygoodchance,fairlygoodchance,Melbourne City,Open Play,40:06:00,B. Kamau,14,67,Left,3,3,2,1,Saved,-,-,-,-,-,-
106,AusAL,2239002,07/04/2017,09:50:00,Melbourne City,Adelaide United,poorchance,poorchance,Melbourne City,Open Play,41:54:00,B. Fornaroli,76,74,Right,2,3,2,0,Saved,J. Rose,Open Play Pass,117,65,-,-
107,AusAL,2239002,07/04/2017,09:50:00,Melbourne City,Adelaide United,goodchance,goodchance,Melbourne City,Open Play,51:43:00,B. Kamau,-53,47,Left,2,2,2,0,Missed,T. Cahill,Open Play Pass,-101,276,-,-
108,AusAL,2239002,07/04/2017,09:50:00,Melbourne City,Adelaide United,poorchance,poorchance,Adelaide United,Open Play,63:21:00,M. Carrusca,-67,69,Right,1,3,4,1,Missed,-,-,-,-,-,-
109,AusAL,2239002,07/04/2017,09:50:00,Melbourne City,Adelaide United,poorchance,poorchance,Adelaide United,Open Play,80:42:00,N. Mileusnic,61,97,Right,1,2,2,0,Missed,-,-,-,-,-,-
110,AusAL,2239002,07/04/2017,09:50:00,Melbourne City,Adelaide United,verygoodchance,verygoodchance,Melbourne City,Open Play,02:36,B. Kamau,-23,44,Right,2,2,1,0,Missed,N. Colazo,Open Play Pass,68,91,-,-
111,AusAL,2239002,07/04/2017,09:50:00,Melbourne City,Adelaide United,poorchance,poorchance,Melbourne City,Open Play,88:01:00,N. Kilkenny,-14,100,Left,1,3,3,1,Saved,-,-,-,-,-,-
112,AusAL,2239002,07/04/2017,09:50:00,Melbourne City,Adelaide United,verygoodchance,verygoodchance,Melbourne City,Open Play,92:05:00,N. Fitzgerald,-43,38,Right,2,2,1,0,Saved,L. Brattan,Open Play Pass,-27,95,-,-
113,AusAL,2239002,07/04/2017,09:50:00,Melbourne City,Adelaide United,goodchance,goodchance,Melbourne City,Open Play,00:33,N. Kilkenny,-16,37,Head,2,4,2,0,Defended,L. Brattan,Cross High,-118,59,-,-
114,AusAL,2239002,07/04/2017,09:50:00,Melbourne City,Adelaide United,fairlygoodchance,fairlygoodchance,Melbourne City,Direct Free-Kick,07:17,N. Colazo,-74,76,Left,2,0,4,0,Saved,B. Fornaroli,Free Kick Won,-75,75,-,-
115,AusAL,2239002,07/04/2017,09:50:00,Melbourne City,Adelaide United,verygoodchance,verygoodchance,Adelaide United,Open Play,20:29,I. La Rocca,1,18,Head,2,4,4,2,Saved,Cirio,Corner,135,0,-,-
116,AusAL,2239002,07/04/2017,09:50:00,Melbourne City,Adelaide United,goodchance,goodchance,Adelaide United,Open Play,66:01:00,Isaias,-44,50,Right,2,2,3,0,Missed,N. Mileusnic,Open Play Pass,-75,16,B. Diawara,Open Play Pass
20,AusAL,2239003,08/04/2017,07:35:00,Wellington Phoenix,Sydney,poorchance,poorchance,Sydney,Open Play,64:40:00,A. Brosque,14,101,Left,1,0,3,2,Missed,-,-,-,-,-,-
28,AusAL,2239003,08/04/2017,07:35:00,Wellington Phoenix,Sydney,fairlygoodchance,fairlygoodchance,Sydney,Open Play,50:02:00,A. Brosque,-12,71,Left,2,2,3,0,Missed,F. Hološko,Open Play Pass,-66,93,A. Calver,Open Play Pass
29,AusAL,2239003,08/04/2017,07:35:00,Wellington Phoenix,Sydney,poorchance,poorchance,Wellington Phoenix,Open Play,51:39:00,K. Barbarouses,2,77,Right,2,0,4,1,Saved,Guilherme,Open Play Pass,-35,46,R. Krishna,Cross High
30,AusAL,2239003,08/04/2017,07:35:00,Wellington Phoenix,Sydney,fairlygoodchance,fairlygoodchance,Sydney,Open Play,55:45:00,R. Grant,-33,60,Right,3,4,4,0,Saved,A. Brosque,Cross High,92,32,M. Zullo,Open Play Pass
31,AusAL,2239003,08/04/2017,07:35:00,Wellington Phoenix,Sydney,fairlygoodchance,fairlygoodchance,Wellington Phoenix,Open Play,58:45:00,K. Barbarouses,75,45,Right,2,4,3,0,Defended,R. Bonevacia,Open Play Pass,84,33,K. Barbarouses,Open Play Pass
32,AusAL,2239003,08/04/2017,07:35:00,Wellington Phoenix,Sydney,fairlygoodchance,fairlygoodchance,Wellington Phoenix,Open Play,58:53:00,Guilherme,-38,63,Right,3,4,2,1,Defended,Alex Gorrin,Open Play Pass,2,100,V. Lia,Open Play Pass
33,AusAL,2239003,08/04/2017,07:35:00,Wellington Phoenix,Sydney,goodchance,goodchance,Sydney,Open Play,66:08:00,R. Grant,-35,41,Head,1,0,1,0,Missed,A. Calver,Cross High,-74,54,R. Grant,Open Play Pass
34,AusAL,2239003,08/04/2017,07:35:00,Wellington Phoenix,Sydney,fairlygoodchance,fairlygoodchance,Sydney,Open Play,68:11:00,A. Brosque,32,50,Left,2,3,2,0,Defended,Bobô,Open Play Pass,10,105,B. Ibini-Isei,Open Play Pass
35,AusAL,2239003,08/04/2017,07:35:00,Wellington Phoenix,Sydney,greatchance,greatchance,Sydney,Open Play,77:32:00,A. Brosque,11,12,Head,3,0,1,0,Woodwork,R. Grant,Dangerous Moment,-14,29,M. Zullo,Corner
36,AusAL,2239003,08/04/2017,07:35:00,Wellington Phoenix,Sydney,poorchance,poorchance,Wellington Phoenix,Open Play,78:21:00,V. Lia,35,102,Right,1,0,3,1,Missed,-,-,-,-,-,-
53,AusAL,2239003,08/04/2017,07:35:00,Wellington Phoenix,Sydney,goodchance,goodchance,Wellington Phoenix,Open Play,28:04:00,R. Krishna,-63,24,Right,2,3,3,0,Saved,R. Bonevacia,Open Play Pass,97,195,T. Doyle,Open Play Pass
54,AusAL,2239003,08/04/2017,07:35:00,Wellington Phoenix,Sydney,poorchance,poorchance,Sydney,Open Play,45:27:00,A. Brosque,8,110,Right,1,1,2,0,Defended,Bobô,Open Play Pass,59,104,-,-
55,AusAL,2239003,08/04/2017,07:35:00,Wellington Phoenix,Sydney,fairlygoodchance,fairlygoodchance,Wellington Phoenix,Open Play,45:20:00,A. Durante,13,48,Right,3,5,6,0,Saved,Guilherme,Corner,-136,4,R. Krishna,Corner Won
56,AusAL,2239003,08/04/2017,07:35:00,Wellington Phoenix,Sydney,fairlygoodchance,fairlygoodchance,Wellington Phoenix,Open Play,44:48:00,R. Krishna,77,42,Left,3,4,2,0,Saved,Guilherme,Open Play Pass,47,155,K. Barbarouses,Open Play Pass
57,AusAL,2239003,08/04/2017,07:35:00,Wellington Phoenix,Sydney,poorchance,poorchance,Wellington Phoenix,Open Play,39:10:00,R. Bonevacia,54,90,Right,1,3,3,0,Missed,R. Krishna,Open Play Pass,-9,99,T. Doyle,Open Play Pass
58,AusAL,2239003,08/04/2017,07:35:00,Wellington Phoenix,Sydney,greatchance,greatchance,Wellington Phoenix,Open Play,33:05:00,R. Bonevacia,-18,28,Right,2,1,1,0,Missed,R. Krishna,Cross Low,-93,45,Guilherme,Open Play Pass
59,AusAL,2239003,08/04/2017,07:35:00,Wellington Phoenix,Sydney,poorchance,poorchance,Wellington Phoenix,Direct Free-Kick,31:31:00,Guilherme,84,102,Right,3,0,2,0,Saved,R. Krishna,Free Kick Won,88,108,-,-
60,AusAL,2239003,08/04/2017,07:35:00,Wellington Phoenix,Sydney,poorchance,poorchance,Wellington Phoenix,Open Play,26:50:00,K. Barbarouses,7,103,Left,2,2,3,0,Defended,R. Bonevacia,Open Play Pass,-62,109,-,-
61,AusAL,2239003,08/04/2017,07:35:00,Wellington Phoenix,Sydney,poorchance,poorchance,Sydney,Open Play,20:30,D. Carney,12,202,Left,1,1,2,0,Missed,Bobô,Open Play Pass,35,263,-,-
62,AusAL,2239003,08/04/2017,07:35:00,Wellington Phoenix,Sydney,poorchance,poorchance,Wellington Phoenix,Open Play,20:14,K. Barbarouses,57,95,Right,1,5,3,0,Defended,-,-,-,-,-,-
63,AusAL,2239003,08/04/2017,07:35:00,Wellington Phoenix,Sydney,verygoodchance,verygoodchance,Sydney,Open Play,09:42,A. Brosque,105,72,Left,2,1,1,0,Saved,-,-,-,-,-,-
64,AusAL,2239003,08/04/2017,07:35:00,Wellington Phoenix,Sydney,poorchance,poorchance,Wellington Phoenix,Dangerous Moment,07:06,Guilherme,113,65,Left,0,1,1,0,Missed,T. Doyle,Open Play Pass,118,187,-,-
65,AusAL,2239003,08/04/2017,07:35:00,Wellington Phoenix,Sydney,goodchance,goodchance,Sydney,Open Play,63:35:00,A. Calver,-60,51,Right,3,0,3,0,Defended,M. Dimitrijević,Open Play Pass,50,112,F. Holosko,Open Play Pass
66,AusAL,2239003,08/04/2017,07:35:00,Wellington Phoenix,Sydney,greatchance,greatchance,Sydney,Open Play,63:49:00,Bobo,14,38,Head,3,3,1,0,Saved,B. Ibini-Isei,Cross High,-85,105,F. Holosko,Open Play Pass
67,AusAL,2239003,08/04/2017,07:35:00,Wellington Phoenix,Sydney,verygoodchance,verygoodchance,Sydney,Open Play,47:28:00,Bobo,-17,18,Head,1,4,2,0,Saved,M. Zullo,Cross High,100,35,-,-
68,AusAL,2239003,08/04/2017,07:35:00,Wellington Phoenix,Sydney,poorchance,poorchance,Sydney,Dangerous Moment,81:37:00,M. Zullo,129,26,Left,0,2,2,0,Woodwork,B. Ibini-Isei,Open Play Pass,91,95,-,-
69,AusAL,2239003,08/04/2017,07:35:00,Wellington Phoenix,Sydney,goodchance,goodchance,Wellington Phoenix,Open Play,95:26:00,R. Bonevacia,-51,52,Right,1,1,2,0,Missed,-,-,-,-,-,-
93,AusAL,2239003,08/04/2017,07:35:00,Wellington Phoenix,Sydney,goal,Very Good,Wellington Phoenix,Open play,91:29:00,M. McGlinchey,16,18,Head,2,1,2,1,-,T. Doyle,Open Play Pass,34,27,K. Barbarouses,Cross High
94,AusAL,2239003,08/04/2017,07:35:00,Wellington Phoenix,Sydney,goal,Penalty,Sydney,Penalty,71:45:00,Bobo,0,44,Right,4,0,1,0,-,-,-,-,-,-,-
95,AusAL,2239003,08/04/2017,07:35:00,Wellington Phoenix,Sydney,penawarded,Good,Sydney,Handball,70:20:00,-,-,-,-,,-,-,-,Penalty Awarded,-,-,-,-,-,-
21,AusAL,2239004,08/04/2017,09:50:00,Western Sydney Wanderers,Melbourne Victory,goodchance,goodchance,Melbourne Victory,Open Play,44:04:00,N. Ansell,13,40,Head,1,3,4,1,Missed,-,-,-,-,-,-
22,AusAL,2239004,08/04/2017,09:50:00,Western Sydney Wanderers,Melbourne Victory,goodchance,goodchance,Melbourne Victory,Open Play,60:43:00,B. Berisha,4,49,Head,1,2,4,0,Missed,-,-,-,-,-,-
23,AusAL,2239004,08/04/2017,09:50:00,Western Sydney Wanderers,Melbourne Victory,goodchance,goodchance,Western Sydney Wanderers,Open Play,61:22:00,J. Kusukami,-20,55,Right,2,3,5,0,Defended,-,-,-,-,-,-
24,AusAL,2239004,08/04/2017,09:50:00,Western Sydney Wanderers,Melbourne Victory,verygoodchance,verygoodchance,Western Sydney Wanderers,Open Play,38:19:00,N. Martinez,19,52,Right,3,2,2,0,Saved,-,-,-,-,-,-
25,AusAL,2239004,08/04/2017,09:50:00,Western Sydney Wanderers,Melbourne Victory,fairlygoodchance,fairlygoodchance,Melbourne Victory,Open Play,36:39:00,D. Georgievski,68,37,Left,1,0,2,0,Missed,L. Broxham,Cross High,-109,41,J. Troisi,Open Play Pass
26,AusAL,2239004,08/04/2017,09:50:00,Western Sydney Wanderers,Melbourne Victory,poorchance,poorchance,Western Sydney Wanderers,Open Play,34:14:00,T. Antonis,-45,79,Left,1,3,4,0,Saved,-,-,-,-,-,-
27,AusAL,2239004,08/04/2017,09:50:00,Western Sydney Wanderers,Melbourne Victory,poorchance,poorchance,Western Sydney Wanderers,Open Play,31:14:00,J. Kusukami,42,87,Right,1,2,3,0,Missed,-,-,-,-,-,-
37,AusAL,2239004,08/04/2017,09:50:00,Western Sydney Wanderers,Melbourne Victory,poorchance,poorchance,Melbourne Victory,Open Play,91:05:00,J. Troisi,-39,130,Left,1,1,3,0,Missed,-,-,-,-,-,-
38,AusAL,2239004,08/04/2017,09:50:00,Western Sydney Wanderers,Melbourne Victory,poorchance,poorchance,Western Sydney Wanderers,Open Play,90:33:00,S. Lustica,-31,92,Right,1,2,3,0,Missed,-,-,-,-,-,-
39,AusAL,2239004,08/04/2017,09:50:00,Western Sydney Wanderers,Melbourne Victory,fairlygoodchance,fairlygoodchance,Western Sydney Wanderers,Open Play,88:59:00,Dimas,66,32,Right,1,2,3,0,Missed,-,-,-,-,-,-
40,AusAL,2239004,08/04/2017,09:50:00,Western Sydney Wanderers,Melbourne Victory,poorchance,poorchance,Western Sydney Wanderers,Open Play,84:47:00,N. Martinez,-68,74,Left,3,3,3,0,Saved,-,-,-,-,-,-
41,AusAL,2239004,08/04/2017,09:50:00,Western Sydney Wanderers,Melbourne Victory,poorchance,poorchance,Western Sydney Wanderers,Open Play,78:50:00,J. Kusukami,-34,106,Right,1,1,2,0,Missed,-,-,-,-,-,-
42,AusAL,2239004,08/04/2017,09:50:00,Western Sydney Wanderers,Melbourne Victory,poorchance,poorchance,Western Sydney Wanderers,Open Play,72:14:00,J. Kusukami,43,90,Left,2,2,4,0,Defended,-,-,-,-,-,-
43,AusAL,2239004,08/04/2017,09:50:00,Western Sydney Wanderers,Melbourne Victory,fairlygoodchance,fairlygoodchance,Western Sydney Wanderers,Direct Free-Kick,71:38:00,N. Martinez,-7,77,Right,2,0,7,1,Defended,-,-,-,-,-,-
44,AusAL,2239004,08/04/2017,09:50:00,Western Sydney Wanderers,Melbourne Victory,poorchance,poorchance,Western Sydney Wanderers,Open Play,58:25:00,T. Antonis,23,102,Right,1,2,4,1,Missed,-,-,-,-,-,-
45,AusAL,2239004,08/04/2017,09:50:00,Western Sydney Wanderers,Melbourne Victory,poorchance,poorchance,Western Sydney Wanderers,Open Play,54:32:00,T. Antonis,-35,114,Right,1,1,4,0,Missed,-,-,-,-,-,-
46,AusAL,2239004,08/04/2017,09:50:00,Western Sydney Wanderers,Melbourne Victory,poorchance,poorchance,Melbourne Victory,Open Play,10:37,M. Rojas,-6,98,Right,2,2,2,0,Defended,-,-,-,-,-,-
47,AusAL,2239004,08/04/2017,09:50:00,Western Sydney Wanderers,Melbourne Victory,fairlygoodchance,fairlygoodchance,Melbourne Victory,Open Play,16:59,F. Ben Khalfallah,-55,55,Right,1,2,2,0,Missed,-,-,-,-,-,-
48,AusAL,2239004,08/04/2017,09:50:00,Western Sydney Wanderers,Melbourne Victory,poorchance,poorchance,Melbourne Victory,Open Play,17:47,F. Ben Khalfallah,52,75,Right,2,3,2,0,Defended,-,-,-,-,-,-
49,AusAL,2239004,08/04/2017,09:50:00,Western Sydney Wanderers,Melbourne Victory,poorchance,poorchance,Western Sydney Wanderers,Open Play,25:05:00,T. Antonis,23,120,Left,1,1,4,1,Missed,-,-,-,-,-,-
50,AusAL,2239004,08/04/2017,09:50:00,Western Sydney Wanderers,Melbourne Victory,poorchance,poorchance,Melbourne Victory,Open Play,28:21:00,C. Valeri,40,107,Right,1,2,3,0,Missed,-,-,-,-,-,-
51,AusAL,2239004,08/04/2017,09:50:00,Western Sydney Wanderers,Melbourne Victory,goodchance,goodchance,Melbourne Victory,Open Play,29:19:00,J. Troisi,50,48,Right,3,3,3,0,Saved,-,-,-,-,-,-
52,AusAL,2239004,08/04/2017,09:50:00,Western Sydney Wanderers,Melbourne Victory,goodchance,goodchance,Melbourne Victory,Open Play,30:01:00,N. Ansell,15,44,Head,1,4,6,2,Missed,-,-,-,-,-,-
70,AusAL,2239005,08/04/2017,12:00:00,Perth Glory,Brisbane Roar,goodchance,goodchance,Brisbane Roar,Open Play,48:09:00,C. Brown,29,52,Left,2,2,4,2,Saved,J. Pepper,Cross High,-105,16,-,-
71,AusAL,2239005,08/04/2017,12:00:00,Perth Glory,Brisbane Roar,poorchance,poorchance,Brisbane Roar,Open Play,02:30,B. Holman,-5,109,Right,2,2,2,0,Defended,B. Borello,Open Play Pass,-11,139,-,-
72,AusAL,2239005,08/04/2017,12:00:00,Perth Glory,Brisbane Roar,poorchance,poorchance,Brisbane Roar,Open Play,02:59,Arana,-20,76,Right,2,3,3,0,Saved,J. Pepper,Open Play Pass,-84,120,-,-
73,AusAL,2239005,08/04/2017,12:00:00,Perth Glory,Brisbane Roar,poorchance,poorchance,Perth Glory,Open Play,05:10,J. Risdon,-56,65,Left,2,3,4,1,Defended,-,-,-,-,-,-
74,AusAL,2239005,08/04/2017,12:00:00,Perth Glory,Brisbane Roar,goodchance,goodchance,Perth Glory,Open Play,06:25,J. Mills,32,46,Left,1,2,4,1,Missed,J. Chianese,Cross High,-100,9,-,-
75,AusAL,2239005,08/04/2017,12:00:00,Perth Glory,Brisbane Roar,verygoodchance,verygoodchance,Perth Glory,Open Play,09:06,A. Taggart,15,20,Head,3,3,2,0,Missed,J. Chianese,Cross High,-85,16,-,-
76,AusAL,2239005,08/04/2017,12:00:00,Perth Glory,Brisbane Roar,goodchance,goodchance,Brisbane Roar,Open Play,17:21,J. MacLaren,17,44,Left,2,1,2,0,Missed,C. Brown,Cross Low,93,18,J. North,Free Kick
77,AusAL,2239005,08/04/2017,12:00:00,Perth Glory,Brisbane Roar,goodchance,goodchance,Brisbane Roar,Open Play,17:47,J. North,12,36,Head,2,4,4,1,Missed,Arana,Corner,136,1,-,-
78,AusAL,2239005,08/04/2017,12:00:00,Perth Glory,Brisbane Roar,verygoodchance,verygoodchance,Brisbane Roar,Open Play,22:59,J. MacLaren,39,26,Left,2,3,2,0,Defended,B. Borello,Cross Low,-43,71,B. Holman,Open Play Pass
79,AusAL,2239005,08/04/2017,12:00:00,Perth Glory,Brisbane Roar,poorchance,poorchance,Perth Glory,Open Play,26:41:00,A. Taggart,42,93,Right,2,2,5,1,Missed,Diego Castro,Open Play Pass,115,63,-,-
80,AusAL,2239005,08/04/2017,12:00:00,Perth Glory,Brisbane Roar,goodchance,goodchance,Perth Glory,Open Play,38:34:00,A. Taggart,21,44,Head,3,3,2,0,Missed,Diego Castro,Cross High,104,74,-,-
81,AusAL,2239005,08/04/2017,12:00:00,Perth Glory,Brisbane Roar,poorchance,poorchance,Perth Glory,Open Play,44:09:00,M. Oxborrow,-55,73,Right,2,2,2,0,Saved,-,-,-,-,-,-
82,AusAL,2239005,08/04/2017,12:00:00,Perth Glory,Brisbane Roar,verygoodchance,verygoodchance,Perth Glory,Open Play,44:40:00,J. Chianese,9,29,Head,2,3,2,0,Missed,J. Mills,Cross High,94,30,-,-
83,AusAL,2239005,08/04/2017,12:00:00,Perth Glory,Brisbane Roar,fairlygoodchance,fairlygoodchance,Brisbane Roar,Open Play,47:32:00,B. Holman,9,66,Right,1,3,4,1,Missed,J. Hingert,Open Play Pass,-55,46,B. Borello,Open Play Pass
84,AusAL,2239005,08/04/2017,12:00:00,Perth Glory,Brisbane Roar,verygoodchance,verygoodchance,Brisbane Roar,Open Play,63:16:00,J. MacLaren,-42,29,Right,2,3,2,0,Defended,J. Pepper,Open Play Pass,-103,245,-,-
85,AusAL,2239005,08/04/2017,12:00:00,Perth Glory,Brisbane Roar,fairlygoodchance,fairlygoodchance,Perth Glory,Open Play,53:52:00,A. Taggart,-19,67,Right,1,3,2,0,Missed,A. Keogh,Open Play Pass,21,131,-,-
86,AusAL,2239005,08/04/2017,12:00:00,Perth Glory,Brisbane Roar,poorchance,poorchance,Perth Glory,Direct Free-Kick,51:41:00,M. Oxborrow,-16,124,Left,1,0,5,0,Missed,J. Chianese,Free Kick Won,-12,124,-,-
87,AusAL,2239005,08/04/2017,12:00:00,Perth Glory,Brisbane Roar,verygoodchance,verygoodchance,Brisbane Roar,Open Play,60:34:00,J. MacLaren,21,39,Head,3,2,1,0,Missed,J. Hingert,Cross High,-103,88,-,-
88,AusAL,2239005,08/04/2017,12:00:00,Perth Glory,Brisbane Roar,fairlygoodchance,fairlygoodchance,Brisbane Roar,Open Play,72:38:00,B. Holman,-53,60,Left,2,2,3,0,Missed,B. Borello,Open Play Pass,-11,91,-,-
89,AusAL,2239005,08/04/2017,12:00:00,Perth Glory,Brisbane Roar,poorchance,poorchance,Brisbane Roar,Open Play,89:08:00,C. Brown,27,99,Left,2,2,3,0,Saved,B. Borello,Open Play Pass,-31,89,-,-
90,AusAL,2239005,08/04/2017,12:00:00,Perth Glory,Brisbane Roar,verygoodchance,verygoodchance,Perth Glory,Open Play,88:17:00,A. Taggart,12,37,Left,2,2,2,0,Saved,A. Keogh,Cross Low,67,27,J. Chianese,Open Play Pass
91,AusAL,2239005,08/04/2017,12:00:00,Perth Glory,Brisbane Roar,poorchance,poorchance,Perth Glory,Open Play,83:27:00,L. Goian,-75,120,Right,1,2,3,0,Missed,-,-,-,-,-,-
92,AusAL,2239005,08/04/2017,12:00:00,Perth Glory,Brisbane Roar,goodchance,goodchance,Perth Glory,Open Play,81:38:00,A. Taggart,6,35,Head,2,3,3,0,Saved,J. Risdon,Cross High,-86,21,-,-
96,AusAL,2239005,08/04/2017,12:00:00,Perth Glory,Brisbane Roar,goal,Poor,Perth Glory,Open play,75:56:00,R. Griffiths,52,70,Right,4,2,3,0,-,J. Mills,Open Play Pass,130,78,-,-
97,AusAL,2239005,08/04/2017,12:00:00,Perth Glory,Brisbane Roar,goal,Good,Brisbane Roar,Open play,56:02:00,B. Holman,34,52,Right,2,4,3,0,-,Arana,Open Play Pass,-40,110,-,-
98,AusAL,2239005,08/04/2017,12:00:00,Perth Glory,Brisbane Roar,goal,Good,Perth Glory,Open play,34:56:00,R. Garcia,-24,48,Head,3,3,1,0,-,Diego Castro,Free Kick,-104,121,-,-
99,AusAL,2239005,08/04/2017,12:00:00,Perth Glory,Brisbane Roar,goal,Great,Perth Glory,Open play,66:51:00,A. Keogh,15,36,Left,3,1,1,0,-,J. Risdon,Cross High,-73,98,R. Griffiths,Open Play Pass
0,AusAL,2239006,09/04/2017,07:00:00,Central Coast Mariners,Newcastle Jets,goal,Poor,Central Coast Mariners,Open play,31:11:00,N. Montgomery,14,80,Right,4,2,4,1,-,C. Pain,Open Play Pass,50,59,-,-
1,AusAL,2239006,09/04/2017,07:00:00,Central Coast Mariners,Newcastle Jets,goal,Great,Central Coast Mariners,Open play,50:55:00,Fabio Ferreira,-4,36,Right,3,4,1,0,-,C. Pain,Cross Low,88,78,R. O'Donovan,Open Play Pass
2,AusAL,2239006,09/04/2017,07:00:00,Central Coast Mariners,Newcastle Jets,goodchance,goodchance,Central Coast Mariners,Open Play,55:39:00,C. Pain,54,45,Right,2,3,2,0,Missed,K. Appiah-Kubi,Open Play Pass,63,29,S. Galloway,Throw in
3,AusAL,2239006,09/04/2017,07:00:00,Central Coast Mariners,Newcastle Jets,goodchance,goodchance,Newcastle Jets,Open Play,78:34:00,L. Haliti,-40,10,Right,2,2,2,0,Missed,A. Hoole,Cross Low,46,57,J. Hoffman,Open Play Pass
4,AusAL,2239006,09/04/2017,07:00:00,Central Coast Mariners,Newcastle Jets,verygoodchance,verygoodchance,Newcastle Jets,Open Play,76:54:00,A. Hoole,48,34,Left,2,2,2,0,Saved,M. Nordstrand,Open Play Pass,47,100,-,-
5,AusAL,2239006,09/04/2017,07:00:00,Central Coast Mariners,Newcastle Jets,poorchance,poorchance,Central Coast Mariners,Open Play,70:42:00,S. Roux,-52,95,Right,1,2,2,0,Missed,-,-,-,-,-,-
6,AusAL,2239006,09/04/2017,07:00:00,Central Coast Mariners,Newcastle Jets,fairlygoodchance,fairlygoodchance,Central Coast Mariners,Open Play,62:53:00,C. Pain,44,54,Head,2,3,2,0,Saved,N. Montgomery,Open Play Pass,31,100,-,-
7,AusAL,2239006,09/04/2017,07:00:00,Central Coast Mariners,Newcastle Jets,verygoodchance,verygoodchance,Central Coast Mariners,Open Play,62:22:00,K. Appiah-Kubi,-41,16,Right,2,4,1,0,Saved,Fábio Ferreira,Open Play Pass,-15,105,-,-
8,AusAL,2239006,09/04/2017,07:00:00,Central Coast Mariners,Newcastle Jets,goodchance,goodchance,Central Coast Mariners,Open Play,61:08:00,R. O'Donovan,-58,42,Right,2,4,2,0,Defended,-,-,-,-,-,-
9,AusAL,2239006,09/04/2017,07:00:00,Central Coast Mariners,Newcastle Jets,verygoodchance,verygoodchance,Central Coast Mariners,Open Play,59:51:00,R. O'Donovan,29,40,Left,2,4,2,0,Saved,N. Montgomery,Open Play Pass,20,149,-,-
10,AusAL,2239006,09/04/2017,07:00:00,Central Coast Mariners,Newcastle Jets,verygoodchance,verygoodchance,Newcastle Jets,Open Play,56:21:00,A. Hoole,-28,29,Right,2,3,3,0,Missed,-,-,-,-,-,-
11,AusAL,2239006,09/04/2017,07:00:00,Central Coast Mariners,Newcastle Jets,goodchance,goodchance,Central Coast Mariners,Open Play,43:57:00,C. Pain,47,43,Right,2,4,2,0,Defended,Fábio Ferreira,Open Play Pass,4,113,-,-
12,AusAL,2239006,09/04/2017,07:00:00,Central Coast Mariners,Newcastle Jets,fairlygoodchance,fairlygoodchance,Newcastle Jets,Direct Free-Kick,36:43:00,M. Poljak,-2,74,Right,2,0,9,3,Missed,H. Sawyer,Free Kick Won,-2,72,-,-
13,AusAL,2239006,09/04/2017,07:00:00,Central Coast Mariners,Newcastle Jets,goodchance,goodchance,Newcastle Jets,Open Play,33:12:00,M. Nordstrand,1,43,Head,2,2,5,0,Missed,N. Cowburn,Corner,-136,1,-,-
14,AusAL,2239006,09/04/2017,07:00:00,Central Coast Mariners,Newcastle Jets,goodchance,goodchance,Newcastle Jets,Open Play,22:55,N. Boogaard,24,40,Head,2,3,5,3,Missed,N. Cowburn,Corner,-136,0,-,-
