Eid,event_id,Qid,qualifier_id,value
79885266,713,489792060,140,44.7
79885266,713,442678340,56,Back
79885266,713,309598482,212,22.3
79885266,713,1024230076,213,1.1
79885266,713,1854596709,141,98.7
319419602,714,1387998275,56,Back
226056558,584,944695244,56,Right
777509682,715,1710364771,56,Left
1799021004,585,1670385469,212,11.9
1799021004,585,882798271,56,Right
1799021004,585,1417321676,107,-1
1799021004,585,1424145378,140,55.7
1799021004,585,837535955,213,0.4
1799021004,585,627713143,141,5.9
1959682268,586,2054201087,140,46.1
1959682268,586,327621553,141,74.3
1959682268,586,1207508818,213,1.7
1959682268,586,16976094,196,-1
1959682268,586,733120945,155,-1
1959682268,586,1236965813,1,-1
1959682268,586,511205179,56,Back
1959682268,586,615387442,212,45.6
780743240,587,984533885,213,0.8
780743240,587,1975430564,140,65.4
780743240,587,641812444,56,Left
780743240,587,391892052,212,15.9
780743240,587,168363983,141,94.8
1879972521,588,1293887693,212,16.6
1879972521,588,2080182833,140,60.9
1879972521,588,313034895,213,4.4
1879972521,588,1711526477,56,Center
1879972521,588,765536022,141,72.4
1850289161,589,1070432464,212,14.5
1850289161,589,103703294,56,Center
1850289161,589,2004743964,140,65.4
1850289161,589,2122498328,213,5.0
1850289161,589,97266336,141,52.3
1272545114,590,1826718030,212,17.3
1272545114,590,1633036281,141,62.3
1272545114,590,161709461,140,43.3
1272545114,590,468440643,213,2.3
1272545114,590,1702681018,56,Back
304551512,591,455965347,141,42.5
304551512,591,1333947773,212,13.5
304551512,591,1869778304,213,4.7
304551512,591,2146123993,56,Back
304551512,591,1889178490,140,42.9
337254957,592,1949022266,140,44.7
337254957,592,297088760,213,1.4
337254957,592,1637901314,212,11.4
337254957,592,754781531,141,59.0
337254957,592,1882089607,56,Back
1975779829,593,1643841453,155,-1
1975779829,593,1914087063,140,74.2
1975779829,593,1143312406,1,-1
1975779829,593,642014752,56,Left
1975779829,593,1042171829,212,40.3
1975779829,593,1897138286,141,97.0
1975779829,593,818012636,213,0.7
561905001,594,339127634,56,Center
561905001,594,431076237,140,74.8
561905001,594,1054522236,213,4.7
561905001,594,1000845458,212,13.7
561905001,594,888285816,141,78.2
561905001,594,1944778993,156,-1
943835480,595,2140491387,213,1.9
943835480,595,1387852991,56,Left
943835480,595,1248211521,141,95.5
943835480,595,1364111,212,12.4
943835480,595,889787099,140,71.1
284764473,596,106968665,141,97.0
284764473,596,1208904626,212,9.9
284764473,596,1050694267,140,79.3
284764473,596,1797433022,213,0.0
284764473,596,966464070,56,Left
2146307484,597,611830772,141,84.9
2146307484,597,501175672,213,4.9
2146307484,597,473748063,212,8.4
2146307484,597,2024069440,56,Left
2146307484,597,800552400,140,81.0
628389454,598,1517625930,212,41.6
628389454,598,1100596394,56,Center
628389454,598,1948779234,1,-1
628389454,598,1337646011,2,-1
628389454,598,961614184,213,4.9
628389454,598,1295607193,141,24.0
628389454,598,574499047,140,94.3
1826602251,716,1387181583,56,Back
1167303337,718,25758291,213,0.4
1167303337,718,499540509,212,22.7
1167303337,718,682680405,56,Back
1167303337,718,1726009359,141,88.6
1167303337,718,2143892177,140,31.1
958235256,719,542620190,141,71.2
958235256,719,475018466,56,Back
958235256,719,273688312,213,4.3
958235256,719,1589810673,140,33.2
958235256,719,237944454,212,18.9
284475566,720,1956264770,140,34.8
284475566,720,2102133618,56,Back
284475566,720,1381352278,212,15.1
284475566,720,629457730,141,43.6
284475566,720,136749617,213,4.8
1075622253,721,643452225,213,1.0
1075622253,721,222717420,141,67.9
1075622253,721,88495533,212,20.0
1075622253,721,568178574,140,45.5
1075622253,721,665753008,56,Back
798367522,722,267759252,212,14.9
798367522,722,1069551843,140,31.4
798367522,722,928575846,56,Back
798367522,722,2098103246,213,3.1
798367522,722,448701080,156,-1
798367522,722,1617473605,141,69.8
1456785645,723,46497630,141,63.1
1456785645,723,1590973205,213,5.5
1456785645,723,1827141493,140,36.3
1456785645,723,39708990,212,6.6
1456785645,723,378293759,56,Back
1991960167,725,1414599498,56,Back
1991960167,725,564625706,213,4.5
1991960167,725,707398349,212,35.2
1991960167,725,1720574167,155,-1
1991960167,725,590417122,1,-1
1991960167,725,1312023226,140,27.1
1991960167,725,1185809202,141,6.9
1573921186,726,385359429,56,Back
1573921186,726,790031548,212,15.5
1573921186,726,770566835,140,42.9
1573921186,726,1036539420,213,6.1
1573921186,726,808698863,141,2.0
279863193,727,459457596,212,19.6
279863193,727,1441449718,141,57.6
279863193,727,894422327,56,Center
279863193,727,1043465418,213,1.3
279863193,727,844910030,140,56.5
2056154920,728,1843548099,212,25.4
2056154920,728,2131506538,141,80.8
2056154920,728,1947689563,213,0.6
2056154920,728,766239475,56,Left
2056154920,728,467009271,140,88.3
894162113,729,1860074507,212,20.7
894162113,729,48434288,141,52.2
894162113,729,690180739,56,Center
894162113,729,1108187692,140,95.0
894162113,729,1050198767,213,5.1
894162113,729,1033937334,2,-1
459136089,600,231307747,212,40.0
459136089,600,141371491,56,Back
459136089,600,1719976722,213,0.8
459136089,600,560292131,1,-1
459136089,600,1585367895,140,34.3
459136089,600,1226275662,141,94.7
459136089,600,1756307382,123,-1
1874472243,601,1477012056,213,4.8
1874472243,601,66472295,140,35.8
1874472243,601,1982300290,141,76.5
1874472243,601,354716929,212,13.9
1874472243,601,1962615869,56,Back
237528152,602,1735557070,140,44.2
237528152,602,1747840343,212,8.9
237528152,602,790657392,213,0.2
237528152,602,1145195959,141,78.5
237528152,602,672462557,56,Back
1395384563,603,170682005,56,Back
1395384563,603,1709170557,13,-1
1377585743,730,235490716,13,-1
1377585743,730,1810877528,56,Center
1709535247,604,1588989006,213,5.7
1709535247,604,1574859898,212,48.7
1709535247,604,381170400,140,80.2
1709535247,604,2056550258,56,Center
1709535247,604,438442441,5,-1
1709535247,604,217375568,141,37.5
1709535247,604,1328104763,157,-1
1709535247,604,301523265,1,-1
560716032,731,2130910533,15,-1
560716032,731,709726864,56,Back
913826232,605,171694430,213,2.7
913826232,605,1218073788,141,49.5
913826232,605,1045338436,140,47.9
913826232,605,587672048,212,21.7
913826232,605,1469061017,56,Back
561934099,606,950765772,7,9765
561934099,606,1839208272,140,85.4
561934099,606,1123952425,56,Center
561934099,606,1359000555,141,59.2
1776508734,607,1011592030,56,Center
1776508734,607,139053665,144,1
1776508734,607,1894190736,213,3.5
1776508734,607,816389916,156,0
1776508734,607,299828093,140,75.7
1776508734,607,1588259114,141,53.9
1776508734,607,1874758141,212,10.8
226234693,733,26430862,213,6.0
226234693,733,1431214837,56,Right
226234693,733,1460500348,157,-1
226234693,733,2064935687,140,72.4
226234693,733,2038227441,212,59.4
226234693,733,385349424,141,18.2
226234693,733,1274822098,1,-1
652494714,734,1230855277,213,4.1
652494714,734,1071640738,140,60.3
652494714,734,1399104005,212,14.6
652494714,734,1651152126,141,0.0
652494714,734,1090768117,56,Right
1192738352,735,834076717,56,Right
1941360010,608,330723574,56,Back
1230502687,609,1096389497,107,-1
1230502687,609,1328440163,56,Back
1230502687,609,1422356797,212,12.1
1230502687,609,111179237,140,47.8
1230502687,609,1417878367,213,5.2
1230502687,609,724610998,141,85.0
1079367770,610,1448260801,56,Back
1450866231,737,67259612,141,43.1
1450866231,737,738151412,140,65.9
1450866231,737,268254805,212,14.4
1450866231,737,445920688,56,Center
1450866231,737,231466165,213,1.3
1663364112,738,1645230004,140,53.6
1663364112,738,1647557190,212,12.9
1663364112,738,360217619,213,3.2
1663364112,738,1359774051,56,Center
1663364112,738,718581582,141,42.1
1656183002,739,1324931637,141,14.7
1656183002,739,1897349439,56,Right
1656183002,739,683517403,212,23.2
1656183002,739,954125659,213,5.4
1656183002,739,2054618418,140,66.7
332773870,740,578976187,141,2.5
332773870,740,147186872,213,5.4
332773870,740,1641365578,56,Right
332773870,740,235303860,140,78.1
332773870,740,1965942314,212,13.0
18170798,741,1573508773,213,2.0
18170798,741,1127459456,212,8.5
18170798,741,173040288,140,69.9
18170798,741,1151041763,141,31.9
18170798,741,1861172241,56,Center
1697750170,742,314398495,213,1.8
1697750170,742,471189271,140,65.5
1697750170,742,1578079080,212,18.5
1697750170,742,1716740596,56,Center
1697750170,742,1758706185,141,59.0
724563798,743,2026847792,213,1.2
724563798,743,1403544710,141,97.6
724563798,743,1859806320,56,Left
724563798,743,1017206244,212,22.9
724563798,743,1709130915,140,72.8
1098385715,744,686449199,140,73.3
1098385715,744,582957367,56,Left
1098385715,744,734520900,213,4.7
1098385715,744,863254675,141,85.0
1098385715,744,159068348,212,6.7
44567017,745,1160954763,212,16.0
44567017,745,881912175,213,5.4
44567017,745,602567489,56,Center
44567017,745,1330692726,141,69.0
44567017,745,827364876,210,-1
44567017,745,1149007919,140,84.2
837250688,746,1918352387,56,Center
837250688,746,745137705,72,-1
837250688,746,1689607776,102,32.5
837250688,746,1434551478,64,-1
837250688,746,1626913110,55,745
837250688,746,2087472293,22,-1
837250688,746,417514704,103,1.4
837250688,746,534653460,29,-1
837250688,746,1846563924,75,-1
1879262544,611,150137435,56,Back
603045440,747,1971205586,56,Center
1721567575,612,51868774,141,76.3
1721567575,612,1319672361,140,67.8
1721567575,612,1757573277,212,66.6
1721567575,612,1919800152,124,-1
1721567575,612,1236218533,1,-1
1721567575,612,1913166184,56,Center
1721567575,612,1446137964,213,0.1
1537172849,748,468923677,140,33.3
1537172849,748,1726973713,141,36.0
1537172849,748,919688830,3,-1
1537172849,748,561854588,213,0.9
1537172849,748,994936574,56,Back
1537172849,748,811994919,212,8.1
82422911,750,132398698,212,39.1
82422911,750,737951918,213,0.1
82422911,750,930449749,56,Center
82422911,750,890761574,141,37.4
82422911,750,1115844386,157,-1
82422911,750,402968223,1,-1
82422911,750,1729967578,140,67.6
497435514,613,1129768402,212,47.2
497435514,613,2036265803,1,-1
497435514,613,1110130705,213,0.4
497435514,613,597376464,56,Left
497435514,613,984220148,157,-1
497435514,613,1083217771,141,100.0
497435514,613,288282936,140,76.9
1913260779,614,373208271,56,Left
559704718,751,2107391516,56,Back
6249357,752,558804437,140,55.6
6249357,752,212488593,107,-1
6249357,752,1595876,212,33.6
6249357,752,2113389052,1,-1
6249357,752,1601441927,213,0.4
6249357,752,1654611267,141,16.8
6249357,752,1506819867,56,Right
443245808,615,586932448,167,-1
443245808,615,718069763,15,-1
443245808,615,1536125980,56,Back
766813177,616,1884116338,56,Back
242583611,753,1868376466,56,Right
1795340498,754,1005867962,213,0.8
1795340498,754,358068101,56,Center
1795340498,754,206647208,1,-1
1795340498,754,921580951,141,23.8
1795340498,754,531130456,107,-1
1795340498,754,1992529837,212,23.5
1795340498,754,1539562828,140,72.1
1557391512,617,1226280264,56,Back
1557391512,617,1711222912,15,-1
194585619,755,1393970627,56,Center
2009167767,619,1858340729,141,94.1
2009167767,619,1212592531,140,25.2
2009167767,619,147330418,213,2.7
2009167767,619,1133736551,56,Back
2009167767,619,801800369,212,10.8
1391839862,620,1949215873,140,58.2
1391839862,620,703534640,212,34.7
1391839862,620,1929158357,56,Left
1391839862,620,695306008,213,0.0
1391839862,620,1954970140,141,97.0
1242734984,756,1971277178,56,Back
873946677,758,1740870021,212,14.7
873946677,758,646857892,141,38.3
873946677,758,1701194426,140,43.6
873946677,758,127888478,56,Back
873946677,758,1331964656,213,1.4
1627680576,759,424062584,213,0.4
1627680576,759,746513303,56,Center
1627680576,759,1850924513,212,18.6
1627680576,759,217810330,141,64.2
1627680576,759,1381073161,140,60.5
156814078,760,1022330548,56,Center
156814078,760,1138764425,212,9.8
156814078,760,1615707622,213,4.5
156814078,760,467493049,141,42.1
156814078,760,1504264462,140,52.6
84458630,761,132735187,213,2.3
84458630,761,2033009102,56,Back
84458630,761,1659452675,212,17.8
84458630,761,885740506,141,67.9
84458630,761,431806480,140,40.3
1361881265,762,309629822,213,1.3
1361881265,762,2127443042,141,96.7
1361881265,762,1949760887,212,20.4
1361881265,762,342179929,56,Back
1361881265,762,596437102,140,46.3
1344676363,763,885724761,141,78.6
1344676363,763,1909034556,213,4.2
1344676363,763,1991470339,56,Back
1344676363,763,1972712942,212,13.2
1344676363,763,865060938,140,37.0
751208627,764,551967138,213,1.2
751208627,764,348682536,141,96.4
751208627,764,1829556123,140,43.3
751208627,764,1130168977,212,10.9
751208627,764,927518950,56,Back
232228656,765,494768436,140,43.1
232228656,765,2072177990,212,18.1
232228656,765,1200064140,213,4.7
232228656,765,704126337,56,Back
232228656,765,1240791169,141,68.1
622615012,766,1076324155,213,3.1
622615012,766,1518164179,141,75.8
622615012,766,303916962,56,Back
622615012,766,1746096154,212,15.2
622615012,766,1619497265,140,26.1
1013881694,767,1755767169,140,11.6
1013881694,767,370902970,56,Back
1013881694,767,897244048,212,16.5
1013881694,767,1005497027,141,62.6
1013881694,767,1240785392,213,3.7
1420346868,768,775315455,140,21.9
1420346868,768,1454706478,212,18.3
1420346868,768,1273019756,141,84.3
1420346868,768,1630269592,213,0.9
1420346868,768,1049927204,56,Back
415862836,769,201165862,140,65.9
415862836,769,518176524,1,-1
415862836,769,1660943610,213,0.1
415862836,769,714953570,56,Left
415862836,769,1950658234,157,-1
415862836,769,1199786922,212,46.4
415862836,769,1352788383,141,94.1
283622430,621,1599516202,56,Back
283622430,621,1177842323,212,8.3
283622430,621,635801825,141,15.7
283622430,621,485915235,213,2.0
283622430,621,345957904,140,28.9
283622430,621,1874872161,3,-1
1957313825,623,984759017,213,2.4
1957313825,623,1509819327,140,11.7
1957313825,623,1544926982,212,24.4
1957313825,623,1651736420,141,40.5
1957313825,623,91672587,56,Back
450526064,624,749196241,140,67.3
450526064,624,463730609,56,Center
450526064,624,1121064884,157,-1
450526064,624,531957092,212,58.1
450526064,624,1120919855,141,40.5
450526064,624,1740582823,1,-1
450526064,624,764162081,213,0.0
1341146186,625,836341517,56,Center
1341146186,625,2040809242,168,-1
1341146186,625,663678897,140,74.9
1341146186,625,1736582985,212,8.1
1341146186,625,877493763,141,38.6
1341146186,625,242560623,213,6.1
1341146186,625,414543803,3,-1
1779369378,770,221216399,56,Back
706460225,772,5910597,140,21.1
706460225,772,1073554374,213,2.3
706460225,772,519850487,141,77.4
706460225,772,1938225430,56,Back
706460225,772,617218883,212,13.4
1092354425,773,432684404,212,16.5
1092354425,773,1440573618,140,4.7
1092354425,773,1570290599,56,Back
1092354425,773,1423410900,141,66.3
1092354425,773,286196471,213,3.6
1132969459,774,726268908,212,56.6
1132969459,774,1932548413,141,50.8
1132969459,774,228316354,1,-1
1132969459,774,1289090373,157,-1
1132969459,774,1050141647,140,57.7
1132969459,774,994609017,56,Center
1132969459,774,248174827,213,6.1
2066584986,626,401891960,212,29.8
2066584986,626,143216601,141,90.9
2066584986,626,868821038,213,1.0
2066584986,626,1184844334,3,-1
2066584986,626,2001695632,140,61.9
2066584986,626,1276694202,56,Left
1583481131,628,91253032,56,Back
1583481131,628,276359526,213,3.2
1583481131,628,577552146,141,88.6
1583481131,628,1441403508,212,28.8
1583481131,628,385145044,140,35.5
1501146724,629,1093845546,212,35.6
1501146724,629,1560183541,141,43.5
1501146724,629,1570825729,56,Back
1501146724,629,1104877372,1,-1
1501146724,629,893606834,213,4.1
1501146724,629,1526335747,140,12.9
1831626230,630,1330342300,213,6.0
1831626230,630,690213235,56,Center
1831626230,630,598746275,1,-1
1831626230,630,865888946,212,48.4
1831626230,630,1386176583,141,25.1
1831626230,630,277344337,140,57.2
1831626230,630,484833929,157,-1
754468805,775,788916458,56,Back
760654506,776,1479590126,212,9.5
760654506,776,305867563,140,47.6
760654506,776,233966531,3,-1
760654506,776,1926508449,56,Back
760654506,776,238377709,213,1.2
760654506,776,1410066699,141,92.7
1497098924,631,285537912,56,Center
1172353217,632,1347915399,56,Right
1573591209,777,860751388,56,Back
1573591209,777,1856382995,167,-1
1939779398,778,774753613,56,Back
1369047101,633,692593150,56,Right
10270035,634,339279330,44,Midfielder
10270035,634,1871984622,59,7
10270035,634,1914289162,42,-1
1477189515,635,1695681672,55,634
1477189515,635,1886475435,44,Midfielder
1477189515,635,1258553579,42,-1
1477189515,635,364645828,59,21
1477189515,635,1060964509,145,7
82631921,636,1439658719,1,-1
82631921,636,53944754,213,0.7
82631921,636,1381562630,107,-1
82631921,636,1697005282,140,86.7
82631921,636,2007182415,56,Center
82631921,636,572948688,212,31.0
82631921,636,10970169,141,26.5
2129391321,637,322900122,56,Center
2129391321,637,566328859,3,-1
2129391321,637,693330944,212,9.9
2129391321,637,1591132381,140,87.1
2129391321,637,1954592448,168,-1
2129391321,637,35941847,141,41.0
2129391321,637,965157218,213,1.5
1601737886,779,1976278367,56,Back
957138553,780,5895961,56,Back
507437604,781,1986464379,56,Back
449367328,638,592078825,56,Left
296159442,782,1810692080,59,10
296159442,782,1211386425,42,-1
296159442,782,2088143452,44,Forward
486521170,783,2014852585,145,9
486521170,783,280158890,59,11
486521170,783,1394177180,55,782
486521170,783,291414140,44,Midfielder
486521170,783,414644010,42,-1
1328078795,784,1470156067,59,"25, 2, 13, 18, 4, 6, 42, 7, 32, 11, 21, 5, 15, 20, 22, 45"
1328078795,784,1972605770,30,"15749, 20492, 42593, 1632, 17476, 7551, 14664, 15157, 20312, 19959, 20664, 20658, 65807, 56827, 17336, 42493"
1328078795,784,635302958,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0"
1328078795,784,666798440,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5"
1328078795,784,1887119001,130,4
1413759146,639,2025177213,107,-1
1413759146,639,185029748,212,9.2
1413759146,639,1750574373,140,54.4
1413759146,639,1999847137,213,3.9
1413759146,639,879735489,141,91.9
1413759146,639,932236888,56,Left
1080553816,640,1898119609,140,56.7
1080553816,640,1346329122,213,5.4
1080553816,640,76739884,141,66.5
1080553816,640,1994198314,56,Center
1080553816,640,1865687318,212,17.8
137962794,641,904903542,212,16.4
137962794,641,1848609876,213,4.6
137962794,641,1508689132,141,23.1
137962794,641,572633299,56,Center
137962794,641,773841257,140,53.4
1695051286,642,1597127586,141,22.3
1695051286,642,1602302524,213,0.3
1695051286,642,820354901,212,17.6
1695051286,642,512392257,140,75.3
1695051286,642,1436158105,56,Center
1539248623,643,1483653149,140,87.1
1539248623,643,60514713,212,13.2
1539248623,643,229634709,56,Right
1539248623,643,161453079,213,5.9
1539248623,643,474042761,141,15.7
1160140664,785,670975134,56,Back
1848900825,644,23105136,212,8.0
1848900825,644,837002986,140,92.4
1848900825,644,581680988,56,Right
1848900825,644,1480806225,141,7.2
1848900825,644,1136991109,213,5.5
592840514,786,1460130037,167,-1
592840514,786,2003193893,185,-1
592840514,786,1132623039,56,Back
840358341,645,1701468598,212,4.5
840358341,645,1694830150,140,95.4
840358341,645,800299028,141,9.7
840358341,645,33115729,56,Right
840358341,645,2129961704,2,-1
840358341,645,1010991362,155,-1
840358341,645,237286958,213,1.5
2008830200,787,1576118682,56,Back
1544289587,646,1312167395,56,Right
872463226,647,1239969870,141,40.5
872463226,647,821930440,212,28.9
872463226,647,1486915346,56,Center
872463226,647,1440552451,1,-1
872463226,647,157979636,213,1.6
872463226,647,1334307637,140,94.4
872463226,647,708668518,107,-1
1335606939,648,1810193477,13,-1
1335606939,648,1410967440,56,Center
722772097,788,65380808,13,-1
722772097,788,730168058,56,Back
636471723,789,1458785545,5,-1
636471723,789,79081372,140,69.1
636471723,789,684589612,1,-1
636471723,789,292753366,157,-1
636471723,789,1329935082,212,65.0
636471723,789,1018698293,56,Left
636471723,789,561307957,141,86.6
636471723,789,401856947,213,0.3
106136995,649,336566320,212,12.1
106136995,649,1712103638,56,Back
106136995,649,111898316,3,-1
106136995,649,1493149787,213,6.2
106136995,649,541331333,141,8.7
106136995,649,1066743195,140,43.9
797496381,650,1517688734,56,Right
797496381,650,1374450724,213,6.2
797496381,650,1613430606,141,6.1
797496381,650,2074841607,212,24.9
797496381,650,2110292177,140,68.1
2017936433,790,847379862,213,0.6
2017936433,790,1133258887,141,89.9
2017936433,790,110171039,140,36.1
2017936433,790,129931246,212,7.4
2017936433,790,961584960,56,Back
196941806,791,1238866615,140,23.1
196941806,791,1473333886,141,52.8
196941806,791,2110776026,56,Back
196941806,791,1866451363,212,28.3
196941806,791,1762783648,213,4.2
643532172,792,1449955699,212,16.0
643532172,792,1002829322,213,3.3
643532172,792,359501297,141,49.7
643532172,792,484340734,140,7.1
643532172,792,895700808,56,Back
849473947,793,1800518409,141,22.4
849473947,793,1125670409,157,-1
849473947,793,111359363,212,69.6
849473947,793,728330567,213,6.0
849473947,793,812863500,140,71.0
849473947,793,2060050278,1,-1
849473947,793,1330203180,56,Center
10645755,651,487574800,141,89.7
10645755,651,1156302630,56,Back
10645755,651,266986617,212,17.0
10645755,651,1026466062,140,44.1
10645755,651,1279252829,213,0.4
10645755,651,1823134350,3,-1
1502456934,652,975313731,56,Back
72010388,794,485758898,56,Right
1855607792,749,1835154082,56,Back
43685747,653,222559756,56,Back
701556278,795,553513519,56,Right
1573786239,796,205361233,140,66.5
1573786239,796,1551397486,141,15.6
1573786239,796,1363004302,212,12.3
1573786239,796,1648465836,56,Right
1573786239,796,1821053608,213,1.2
1573786239,796,986125632,107,-1
545167121,797,1467524391,213,3.9
545167121,797,1913345226,140,61.7
545167121,797,848042082,56,Right
545167121,797,1822503234,212,7.4
545167121,797,146938078,141,2.2
194017950,798,1530423946,56,Right
194017950,798,449249199,140,61.1
194017950,798,842323671,141,18.9
194017950,798,1554990427,213,1.6
194017950,798,462255140,212,11.4
1271762780,799,219990206,141,67.7
1271762780,799,1023426948,140,56.2
1271762780,799,714989619,1,-1
1271762780,799,1245214290,56,Center
1271762780,799,185217635,213,1.8
1271762780,799,2130136891,212,28.6
632528579,800,1121324843,213,5.4
632528579,800,745046916,141,56.5
632528579,800,1727272276,212,11.8
632528579,800,1632535150,56,Center
632528579,800,890187593,140,72.4
1163723577,801,1958775953,141,60.6
1163723577,801,316077247,140,75.0
1163723577,801,2085399368,56,Center
1163723577,801,956725451,213,6.1
1163723577,801,1506795435,212,3.8
15638081,654,1229672266,56,Back
2090951815,802,1657663760,140,72.1
2090951815,802,1861927563,141,98.3
2090951815,802,766934739,212,10.8
2090951815,802,316414750,56,Left
2090951815,802,1974295060,213,1.1
1581132081,803,1485626054,141,89.9
1581132081,803,834440282,56,Left
1581132081,803,1368157954,212,8.4
1581132081,803,851867523,140,66.2
1581132081,803,1979310004,213,3.9
1553545820,804,1103924936,141,96.7
1553545820,804,810963090,140,74.5
1553545820,804,2015344012,56,Left
1553545820,804,1756449894,213,0.5
1553545820,804,281615605,212,9.9
242242851,805,2142966196,213,3.4
242242851,805,1267883166,140,64.1
242242851,805,281221971,56,Left
242242851,805,1043283562,212,6.8
242242851,805,1003892263,141,95.6
1055185619,806,179669361,141,95.9
1055185619,806,1995625290,213,0.3
1055185619,806,327356749,212,0.9
1055185619,806,837425461,140,64.3
1055185619,806,125708740,56,Left
317887908,655,583609199,56,Back
491194503,656,1578313520,56,Back
47159672,807,1439662729,56,Left
463484440,808,1349863442,212,11.5
463484440,808,993817169,107,-1
463484440,808,1672623431,213,5.0
463484440,808,356168616,141,84.7
463484440,808,895296087,56,Left
463484440,808,139132784,140,68.5
369457350,809,647770143,212,9.3
369457350,809,1708844371,213,1.7
369457350,809,707583437,141,98.1
369457350,809,1651505201,56,Left
369457350,809,1232352469,140,67.0
1396375480,810,371855961,56,Left
1396375480,810,1691237295,141,95.9
1396375480,810,1591999537,212,6.0
1396375480,810,384699930,213,6.0
1396375480,810,780144669,140,72.5
298889585,811,2076972608,56,Left
553769018,657,1443187053,56,Back
553769018,657,379229477,167,-1
782065077,812,1231894850,56,Left
2146582701,658,791858360,56,Back
1732793250,813,863589998,213,5.0
1732793250,813,97748434,140,75.8
1732793250,813,1545988799,141,84.9
1732793250,813,1776915805,107,-1
1732793250,813,1649658568,212,11.1
1732793250,813,1750564190,56,Left
568732116,814,2127966401,212,4.1
568732116,814,1090370653,141,98.6
568732116,814,1769103250,140,73.6
568732116,814,1835255777,56,Left
568732116,814,204299608,213,0.5
1016785036,815,1293308924,213,5.2
1016785036,815,1586040360,56,Left
1016785036,815,1212513305,140,79.9
1016785036,815,536869354,212,13.6
1016785036,815,1427575206,141,81.1
759170437,816,85011228,213,1.4
759170437,816,1648073030,56,Left
759170437,816,1316002218,141,97.8
759170437,816,1011891116,140,81.9
759170437,816,1523516040,212,7.4
507239950,817,965756879,212,10.0
507239950,817,569258776,141,92.3
507239950,817,278398439,56,Left
507239950,817,1149891007,140,89.4
507239950,817,347171328,213,5.9
459894324,659,1408176706,56,Back
1865952152,818,1735760538,56,Left
394876529,819,879671972,140,97.8
394876529,819,1824278010,212,2.3
394876529,819,732592007,56,Center
394876529,819,1222994225,141,72.4
394876529,819,1125445497,195,-1
394876529,819,967806249,213,4.6
1902249837,660,1155073718,56,Back
1412182714,661,1539018545,73,-1
1412182714,661,1845643602,221,-1
1412182714,661,1865550019,56,Back
2093243715,820,899910011,56,Center
2093243715,820,1138062653,73,-1
538675860,821,1472857351,56,Left
538675860,821,1918422350,212,16.2
538675860,821,1905601388,141,96.7
538675860,821,1579352866,213,3.3
538675860,821,799676261,140,84.2
538675860,821,1723003353,6,-1
824976473,822,1348731777,141,77.9
824976473,822,2123017740,140,74.8
824976473,822,46209954,212,7.6
824976473,822,1743340640,56,Center
824976473,822,1113291114,213,4.3
322618776,823,127629617,140,65.5
322618776,823,1954949579,141,81.6
322618776,823,1795266117,212,10.1
322618776,823,545347198,213,2.9
322618776,823,544994901,56,Left
1157908732,824,571348665,212,22.5
1157908732,824,1751028533,213,4.4
1157908732,824,1716687376,140,56.7
1157908732,824,11327428,56,Center
1157908732,824,763952927,141,45.2
289345962,826,1688928343,213,5.3
289345962,826,1818875519,56,Right
289345962,826,1033675951,141,7.2
289345962,826,926904729,140,68.9
289345962,826,1065048554,212,20.0
1903026053,827,807933836,212,28.8
1903026053,827,334351030,141,56.5
1903026053,827,1590052266,56,Center
1903026053,827,1579415795,140,53.3
1903026053,827,375240496,213,2.0
1774922288,828,1028002462,213,0.8
1774922288,828,115340670,56,Center
1774922288,828,1071150754,140,72.0
1774922288,828,458518974,141,78.5
1774922288,828,473387180,212,16.4
368819346,829,1289899341,212,33.0
368819346,829,1720737673,1,-1
368819346,829,506259431,155,-1
368819346,829,281652713,140,86.9
368819346,829,546194232,210,-1
368819346,829,672633032,141,24.3
368819346,829,607823164,56,Center
368819346,829,1780418799,213,5.2
936220165,662,1789072296,56,Back
135088031,830,938972061,56,Center
1155202340,831,74801402,22,-1
1155202340,831,2109685036,55,829
1155202340,831,1243439255,102,59.9
1155202340,831,1214172257,215,-1
1155202340,831,295015376,62,-1
1155202340,831,2040993634,29,-1
1155202340,831,2142926798,20,-1
1155202340,831,1447070277,103,1.4
1155202340,831,298231394,56,Center
1155202340,831,785230747,73,-1
982480882,832,1805838962,56,Center
1022424406,663,599822926,56,Back
776689537,664,51031034,56,Center
776689537,664,7274485,212,67.2
776689537,664,1797517078,213,0.2
776689537,664,1854393494,141,60.1
776689537,664,1233653066,1,-1
776689537,664,987866709,124,-1
776689537,664,787601063,140,67.2
1964747935,833,1804333981,56,Back
46790911,665,298132338,212,11.3
46790911,665,865251239,213,2.1
46790911,665,1880125111,56,Left
46790911,665,130100083,140,54.3
46790911,665,1012088535,141,82.9
2124387987,666,373588828,140,68.9
2124387987,666,878603753,141,97.2
2124387987,666,1084716788,213,0.6
2124387987,666,1375377513,212,18.2
2124387987,666,702674190,56,Left
1250087233,667,335011488,56,Center
1250087233,667,378448457,141,60.0
1250087233,667,1776696519,140,58.0
1250087233,667,1828524660,213,4.0
1250087233,667,1566163970,212,16.3
1608167598,668,812451340,212,13.5
1608167598,668,993572574,140,60.2
1608167598,668,739081492,213,5.0
