Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Matches,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls.1,Ast.1,G+A,G-PK.1,G+A-PK,xG,npxG,xA,npxG+xA,xG.1,xA.1,xG+xA,npxG.1,npxG+xA.1,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
118,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,27,1989,18,18,1620,18.0,26,1.44,67,41,62.7,3,8,7,4,22.2,1,1,0,0,0.0,Matches,0,4,0,21.8,0.32,-4.2,-0.23,105,357,29.4,306,55,68.6,51.6,156,94.2,67.0,205,19,9.3,5,0.28,12.6,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,47.4,,18,0,,19,0.94,17,26,-9,-0.50,0.00,16.8,22.7,-5.9,-0.33,-0.29,0,0,1,0,0,0,0,0,0,72,0,0,,Big-5-European-Leagues,Big5,2017-2018
119,Alex Meret,it ITA,GK,SPAL,it Serie A,20,1997,13,13,1158,12.9,16,1.24,56,45,76.8,2,7,4,4,30.8,6,3,2,1,40.0,Matches,0,2,2,19.4,0.28,+5.4,+0.42,88,229,38.4,250,25,56.0,42.5,107,83.2,55.6,132,13,9.8,3,0.23,13.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,89,33.9,,12,0,,6,1.00,8,16,-8,-0.62,-0.14,7.6,22.1,-14.5,-1.13,-0.82,0,1,0,0,0,0,0,0,1,60,0,0,,Big-5-European-Leagues,Big5,2017-2018
120,Mathieu Michel,fr FRA,GK,Angers,fr Ligue 1,25,1991,7,6,598,6.6,13,1.96,27,17,59.3,1,2,4,1,16.7,2,2,0,0,0.0,Matches,0,0,1,9.0,0.27,-3.0,-0.45,34,80,42.5,103,29,48.5,40.1,34,88.2,61.3,59,1,1.7,2,0.30,16.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,85,17.5,,6,1,,26,0.71,5,13,-8,-1.20,-1.14,5.6,10.6,-5.0,-0.75,-0.96,0,0,1,0,0,0,0,0,0,30,0,0,,Big-5-European-Leagues,Big5,2017-2018
121,Simon Mignolet,be BEL,GK,Liverpool,eng Premier League,29,1988,19,19,1710,19.0,24,1.26,55,32,60.0,10,7,2,7,36.8,3,2,1,0,33.3,Matches,0,3,0,20.9,0.34,-3.1,-0.16,69,212,32.5,502,97,33.3,34.7,100,45.0,41.4,138,17,12.3,16,0.84,15.0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,50.0,,19,0,,18,1.95,44,24,+20,+1.05,-0.32,35.7,20.7,+15.1,+0.79,-0.45,0,2,2,0,0,1,0,0,1,111,0,0,,Big-5-European-Leagues,Big5,2017-2018
122,Vanja MilinkoviÄ-SaviÄ,rs SRB,GK,Torino,it Serie A,20,1997,1,1,90,1.0,1,1.00,4,3,75.0,1,0,0,0,0.0,0,0,0,0,,Matches,0,0,0,1.1,0.27,+0.1,+0.09,8,23,34.8,41,6,39.0,41.5,8,87.5,66.8,11,1,9.1,0,0.00,14.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,,1,0,,32,3.00,2,1,+1,+1.00,+0.81,1.5,1.6,-0.1,-0.13,+0.01,0,0,0,0,0,0,0,0,0,8,0,0,,Big-5-European-Leagues,Big5,2017-2018
123,Antonio Mirante,it ITA,GK,Bologna,it Serie A,34,1983,33,33,2970,33.0,46,1.39,143,100,69.2,10,5,18,7,21.2,3,2,0,1,0.0,Matches,1,5,3,41.6,0.28,-1.4,-0.04,372,715,52.0,922,139,53.5,42.7,289,76.8,54.0,403,28,6.9,31,0.94,15.1,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.00,0.00,0.00,0.00,0.00,90,86.8,,33,0,,0,1.06,36,46,-10,-0.30,+0.10,31.8,46.7,-14.9,-0.45,-0.09,0,5,1,0,0,0,0,0,0,215,1,0,100.0,Big-5-European-Leagues,Big5,2017-2018
124,Jessy Moulin,fr FRA,GK,Saint-Ãtienne,fr Ligue 1,31,1986,4,3,305,3.4,6,1.77,27,22,81.5,1,0,2,1,33.3,1,1,0,0,0.0,Matches,1,1,0,7.5,0.26,+1.5,+0.43,21,59,35.6,74,10,47.3,41.7,24,100.0,69.6,47,6,12.8,0,0.00,10.6,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,76,8.9,,3,1,,32,0.75,3,6,-3,-0.89,-0.89,2.8,7.1,-4.3,-1.26,-1.40,0,1,2,0,0,1,0,0,1,11,0,0,,Big-5-European-Leagues,Big5,2017-2018
125,Florian MÃ¼ller,de GER,GK,Mainz 05,de Bundesliga,19,1997,5,5,450,5.0,7,1.40,19,11,63.2,1,1,3,1,20.0,1,0,1,0,100.0,Matches,0,2,0,6.1,0.30,-0.9,-0.18,31,98,31.6,119,24,52.9,42.0,41,85.4,60.6,51,1,2.0,3,0.60,13.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,14.7,,5,0,,9,0.80,3,7,-4,-0.80,-0.46,3.9,6.3,-2.4,-0.48,-0.01,0,0,0,0,0,0,0,0,0,39,0,0,,Big-5-European-Leagues,Big5,2017-2018
126,Yvon Mvogo,ch SUI,GK,RB Leipzig,de Bundesliga,23,1994,1,1,90,1.0,1,1.00,4,3,75.0,0,0,1,0,0.0,0,0,0,0,,Matches,0,0,0,1.2,0.29,+0.2,+0.16,7,14,50.0,32,5,31.3,29.9,4,100.0,70.0,6,0,0.0,4,4.00,21.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.9,,1,0,,33,0.00,0,1,-1,-1.00,-1.15,0.9,1.1,-0.2,-0.24,-0.51,0,0,0,0,0,0,0,0,0,9,0,0,,Big-5-European-Leagues,Big5,2017-2018
127,Boaz Myhill,wls WAL,GK,West Brom,eng Premier League,34,1982,1,1,90,1.0,1,1.00,3,2,66.7,0,1,0,0,0.0,0,0,0,0,,Matches,0,0,0,1.0,0.32,0.0,-0.03,8,19,42.1,13,0,84.6,52.6,9,88.9,60.7,15,0,0.0,0,0.00,6.5,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,,1,0,,37,1.00,1,1,0,0.00,+0.68,0.2,0.9,-0.7,-0.72,-0.36,0,1,0,0,0,0,0,0,0,2,0,0,,Big-5-European-Leagues,Big5,2017-2018
128,Keylor Navas,cr CRC,GK,Real Madrid,es La Liga,30,1986,27,27,2430,27.0,31,1.15,112,84,74.1,16,7,4,7,25.9,4,2,2,0,50.0,Matches,0,8,1,33.8,0.28,+3.8,+0.14,59,153,38.6,434,90,24.7,31.7,63,73.0,57.6,215,22,10.2,19,0.70,15.1,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,71.1,,27,0,,2,2.04,72,31,+41,+1.52,+0.70,64.0,32.3,+31.8,+1.18,+0.61,0,1,3,0,0,0,0,0,1,104,0,0,,Big-5-European-Leagues,Big5,2017-2018
129,Neto,br BRA,GK,Valencia,es La Liga,28,1989,33,33,2970,33.0,33,1.00,150,120,80.0,18,7,8,10,30.3,5,3,2,0,40.0,Matches,1,5,0,44.2,0.27,+11.2,+0.34,143,383,37.3,420,92,55.7,44.0,171,87.1,63.5,353,27,7.6,6,0.18,13.1,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.00,0.00,0.00,0.00,0.00,90,86.8,,33,0,,5,1.85,57,33,+24,+0.73,+0.13,50.4,40.1,+10.3,+0.31,+0.14,0,0,4,0,0,0,0,0,0,107,0,0,,Big-5-European-Leagues,Big5,2017-2018
130,Manuel Neuer,de GER,GK,Bayern Munich,de Bundesliga,31,1986,3,3,270,3.0,2,0.67,8,6,75.0,2,0,1,2,66.7,0,0,0,0,,Matches,0,0,0,1.5,0.19,-0.5,-0.17,18,28,64.3,73,8,35.6,34.3,8,25.0,32.6,5,0,0.0,1,0.33,12.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,8.8,,3,0,,0,2.00,6,2,+4,+1.33,-0.60,8.4,1.6,+6.9,+2.29,+1.09,0,0,0,0,0,0,0,0,0,15,0,0,,Big-5-European-Leagues,Big5,2017-2018
131,Alexander NÃ¼bel,de GER,GK,Schalke 04,de Bundesliga,20,1996,1,0,45,0.5,0,0.00,2,2,100.0,0,0,0,0,,0,0,0,0,,Matches,0,0,0,0.4,0.19,+0.4,+0.75,6,13,46.2,13,3,38.5,42.2,9,88.9,53.6,5,0,0.0,0,0.00,12.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,45,1.5,,0,1,,33,3.00,0,0,0,0.00,-0.48,0.7,0.5,+0.2,+0.41,+0.25,0,0,0,0,0,0,0,0,0,5,0,0,,Big-5-European-Leagues,Big5,2017-2018
132,Jan Oblak,si SVN,GK,AtlÃ©tico Madrid,es La Liga,24,1993,37,37,3330,37.0,22,0.59,126,106,83.3,22,10,5,22,59.5,4,1,3,0,75.0,Matches,1,2,1,32.5,0.24,+11.5,+0.31,151,447,33.8,497,70,60.0,45.1,181,82.3,58.2,378,30,7.9,10,0.27,14.1,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,97.4,,37,0,,0,2.05,57,22,+35,+0.95,-0.05,45.2,36.2,+9.0,+0.24,-1.53,0,2,3,0,0,0,0,0,1,126,0,0,,Big-5-European-Leagues,Big5,2017-2018
133,Oier OlazÃ¡bal,es ESP,GK,Levante,es La Liga,27,1989,26,26,2340,26.0,39,1.50,117,86,70.9,9,7,10,7,26.9,6,5,0,1,0.0,Matches,0,4,3,40.9,0.32,+4.9,+0.19,151,398,37.9,396,49,67.2,49.0,144,91.7,61.5,278,27,9.7,12,0.46,13.3,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,68.4,,26,0,,10,1.31,30,39,-9,-0.35,+0.07,30.3,40.5,-10.2,-0.39,+0.27,0,0,4,0,0,0,0,0,1,115,0,0,,Big-5-European-Leagues,Big5,2017-2018
134,David Ospina,co COL,GK,Arsenal,eng Premier League,28,1988,5,4,381,4.2,3,0.71,13,10,76.9,3,0,1,2,50.0,0,0,0,0,,Matches,0,1,0,3.9,0.30,+0.9,+0.21,28,61,45.9,115,28,33.9,34.7,28,78.6,53.0,47,6,12.8,2,0.47,12.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,76,11.1,,4,1,,29,2.40,10,3,+7,+1.65,+1.18,8.2,4.8,+3.3,+0.79,+0.36,0,0,4,0,0,0,0,0,0,30,0,0,,Big-5-European-Leagues,Big5,2017-2018
135,Alexandre Oukidja,dz ALG,GK,Strasbourg,fr Ligue 1,29,1988,17,16,1457,16.2,29,1.79,70,45,64.3,3,5,8,2,12.5,5,4,1,0,20.0,Matches,0,1,0,27.3,0.33,-1.7,-0.10,102,290,35.2,299,44,65.2,48.0,102,93.1,67.3,156,16,10.3,7,0.43,13.9,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,86,42.6,,15,1,,16,1.00,19,29,-10,-0.62,-0.02,18.7,24.0,-5.2,-0.32,-0.09,0,1,3,0,0,0,0,0,0,58,1,0,100.0,Big-5-European-Leagues,Big5,2017-2018
136,Ramazan Ãzcan,at AUT,GK,Leverkusen,de Bundesliga,33,1984,1,1,90,1.0,4,4.00,7,3,42.9,0,0,1,0,0.0,1,0,1,0,100.0,Matches,0,0,0,3.2,0.42,-0.8,-0.78,4,12,33.3,32,6,31.3,34.1,6,33.3,32.8,6,0,0.0,1,1.00,19.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.9,,1,0,,30,0.00,0,4,-4,-4.00,-4.55,0.5,3.2,-2.7,-2.68,-3.43,0,0,0,0,0,0,0,0,0,4,0,0,,Big-5-European-Leagues,Big5,2017-2018
137,Fernando Pacheco,es ESP,GK,AlavÃ©s,es La Liga,25,1992,38,37,3360,37.3,50,1.34,175,134,75.4,15,2,20,12,32.4,11,7,3,1,30.0,Matches,2,7,2,53.4,0.28,+5.4,+0.15,248,586,42.3,532,69,70.1,47.4,228,93.4,62.2,413,21,5.1,9,0.24,12.9,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,88,98.2,,37,1,,0,1.24,40,50,-10,-0.27,-0.27,38.8,52.7,-13.9,-0.37,+0.36,0,2,3,0,0,0,0,0,0,159,0,0,,Big-5-European-Leagues,Big5,2017-2018
138,Costel Pantilimon,ro ROU,GK,La CoruÃ±a,es La Liga,30,1987,6,6,540,6.0,9,1.50,23,16,65.2,3,0,3,1,16.7,1,1,0,0,0.0,Matches,0,0,1,7.1,0.28,-0.9,-0.16,37,85,43.5,96,15,60.4,43.2,31,87.1,61.6,48,2,4.2,2,0.33,16.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,15.8,,6,0,,8,1.50,8,9,-1,-0.17,+0.99,8.1,8.1,0.0,-0.01,+0.26,0,0,0,0,0,0,0,0,0,20,0,0,,Big-5-European-Leagues,Big5,2017-2018
139,JiÅÃ­ Pavlenka,cz CZE,GK,Werder Bremen,de Bundesliga,25,1992,34,34,3060,34.0,40,1.18,157,119,75.8,10,12,12,8,23.5,4,2,1,1,33.3,Matches,0,6,2,44.1,0.26,+6.1,+0.18,250,613,40.8,901,175,50.9,42.4,244,63.1,51.7,282,18,6.4,14,0.41,13.3,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,,34,0,,0,1.24,37,40,-3,-0.09,,39.9,48.5,-8.7,-0.26,,0,0,9,0,0,0,0,0,0,177,0,0,,Big-5-European-Leagues,Big5,2017-2018
140,Gianluca Pegolo,it ITA,GK,Sassuolo,it Serie A,36,1981,2,1,104,1.2,1,0.87,5,5,80.0,0,0,1,0,0.0,0,0,0,0,,Matches,0,0,1,0.7,0.15,+0.7,+0.65,5,26,19.2,27,7,66.7,42.7,11,72.7,48.9,14,0,0.0,0,0.00,11.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,52,3.0,,1,1,,34,0.50,0,1,-1,-0.87,-0.08,0.9,1.4,-0.4,-0.35,-0.36,0,0,0,0,0,0,0,0,0,7,0,0,,Big-5-European-Leagues,Big5,2017-2018
141,Yohann PelÃ©,fr FRA,GK,Marseille,fr Ligue 1,34,1982,10,7,738,8.2,10,1.22,26,18,61.5,4,3,1,3,42.9,0,0,0,0,,Matches,0,0,1,7.7,0.27,-1.3,-0.16,36,83,43.4,149,26,37.6,34.8,35,77.1,56.2,69,4,5.8,7,0.88,16.2,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,74,21.6,,7,3,,28,1.90,15,10,+5,+0.61,-0.33,14.5,9.1,+5.4,+0.66,-0.14,0,1,2,0,0,0,0,0,0,41,0,0,,Big-5-European-Leagues,Big5,2017-2018
142,Mattia Perin,it ITA,GK,Genoa,it Serie A,24,1992,37,37,3330,37.0,42,1.14,167,131,77.2,11,8,18,12,32.4,4,4,0,0,0.0,Matches,1,2,2,43.5,0.24,+3.5,+0.09,323,791,40.8,874,114,58.0,43.9,319,89.0,60.2,365,21,5.8,20,0.54,13.9,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,97.4,,37,0,,0,1.11,33,42,-9,-0.24,+0.76,41.8,44.2,-2.3,-0.06,-0.16,0,0,6,0,0,0,0,0,0,184,0,0,,Big-5-European-Leagues,Big5,2017-2018
143,Jordan Pickford,eng ENG,GK,Everton,eng Premier League,23,1994,38,38,3420,38.0,58,1.53,175,119,68.6,13,10,15,10,26.3,5,3,1,1,25.0,Matches,0,7,0,59.6,0.33,+1.6,+0.04,322,985,32.7,991,155,67.9,54.1,339,92.0,72.5,367,23,6.3,32,0.84,15.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.00,0.01,0.00,0.01,90,100.0,,38,0,,0,1.29,44,58,-14,-0.37,,41.4,52.3,-10.9,-0.29,,0,1,7,0,0,0,0,0,1,219,1,0,100.0,Big-5-European-Leagues,Big5,2017-2018
144,Carlo Pinsoglio,it ITA,GK,Juventus,it Serie A,27,1990,1,0,28,0.3,1,3.21,2,1,50.0,0,0,0,0,,0,0,0,0,,Matches,0,0,0,0.8,0.42,-0.2,-0.53,1,2,50.0,6,3,33.3,28.5,0,,,4,2,50.0,0,0.00,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,28,0.8,,0,1,,33,3.00,0,1,-1,-3.21,-4.89,0.9,0.4,+0.5,+1.75,+0.94,0,0,0,0,0,0,0,0,0,0,0,0,,Big-5-European-Leagues,Big5,2017-2018
145,Julian Pollersbeck,de GER,GK,Hamburger SV,de Bundesliga,22,1994,10,10,900,10.0,15,1.50,47,31,68.1,4,1,5,1,10.0,0,0,0,0,,Matches,1,1,0,16.5,0.37,+1.5,+0.15,80,213,37.6,481,46,38.3,36.7,63,46.0,44.0,72,9,12.5,20,2.00,18.8,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,29.4,,10,0,,22,1.30,11,15,-4,-0.40,+0.43,13.0,13.8,-0.9,-0.09,+0.53,0,0,0,0,0,0,0,0,0,67,0,0,,Big-5-European-Leagues,Big5,2017-2018
146,Nick Pope,eng ENG,GK,Burnley,eng Premier League,25,1992,35,34,3115,34.6,35,1.01,147,114,78.2,13,11,11,11,32.4,5,3,1,1,25.0,Matches,0,3,1,44.0,0.28,+10.0,+0.29,365,1023,35.7,915,118,80.3,58.9,300,96.0,72.7,395,44,11.1,22,0.64,14.7,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.4,0.00,0.01,0.01,0.00,0.01,89,91.1,,34,1,,3,1.43,31,35,-4,-0.12,-0.41,31.2,46.8,-15.6,-0.45,+0.03,0,1,2,0,0,0,0,0,1,194,0,0,,Big-5-European-Leagues,Big5,2017-2018
147,AndrÃ©s Prieto,es ESP,GK,MÃ¡laga,es La Liga,23,1993,4,4,360,4.0,10,2.50,18,10,55.6,0,0,4,0,0.0,2,2,0,0,0.0,Matches,0,0,0,9.2,0.43,-0.8,-0.21,24,65,36.9,57,1,75.4,53.9,22,100.0,70.3,32,4,12.5,0,0.00,11.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,10.5,,4,0,,32,0.00,1,10,-9,-2.25,-1.43,4.3,8.0,-3.7,-0.92,-0.46,0,0,0,0,0,0,0,0,0,16,0,0,,Big-5-European-Leagues,Big5,2017-2018
148,JÃ©rÃ´me Prior,fr FRA,GK,Bordeaux,fr Ligue 1,21,1995,2,2,180,2.0,3,1.50,8,5,62.5,0,0,2,0,0.0,0,0,0,0,,Matches,0,0,0,2.0,0.24,-1.0,-0.52,4,15,26.7,20,2,55.0,39.8,5,80.0,55.8,21,1,4.8,1,0.50,14.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,5.3,,2,0,,27,0.00,0,3,-3,-1.50,-1.72,1.5,2.8,-1.3,-0.65,-1.02,0,0,0,0,0,0,0,0,0,5,0,0,,Big-5-European-Leagues,Big5,2017-2018
149,Christian Puggioni,it ITA,GK,Sampdoria,it Serie A,36,1981,9,9,810,9.0,12,1.33,49,40,81.6,5,2,2,5,55.6,3,3,0,0,0.0,Matches,0,1,0,15.4,0.27,+3.4,+0.38,54,127,42.5,217,45,43.8,36.9,64,50.0,41.2,93,10,10.8,13,1.44,16.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,23.7,,9,0,,13,1.89,18,12,+6,+0.67,+1.01,13.1,16.6,-3.6,-0.40,-0.11,0,0,3,0,0,0,0,0,1,55,0,0,,Big-5-European-Leagues,Big5,2017-2018
150,Christian Puggioni,it ITA,GK,Benevento,it Serie A,36,1981,14,14,1179,13.1,26,1.98,59,37,64.4,3,1,9,2,14.3,6,5,0,1,0.0,Matches,0,3,0,23.9,0.34,-2.1,-0.16,81,187,43.3,326,71,36.5,34.9,107,63.6,46.9,147,16,10.9,9,0.69,14.3,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,84,34.5,,13,0,,1,0.71,12,26,-14,-1.07,+0.42,12.0,27.8,-15.8,-1.21,-0.42,0,1,1,0,0,0,0,0,0,66,0,0,,Big-5-European-Leagues,Big5,2017-2018
151,Rafael,br BRA,GK,Cagliari,it Serie A,35,1982,10,8,794,8.8,11,1.25,39,28,74.4,4,2,3,1,12.5,1,1,0,0,0.0,Matches,0,3,0,14.5,0.35,+3.5,+0.40,72,173,41.6,156,25,64.7,43.9,91,79.1,53.2,113,10,8.8,2,0.23,13.1,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,79,23.2,,8,2,,20,1.40,12,11,+1,+0.11,+1.11,10.5,15.8,-5.3,-0.60,-0.14,0,0,0,0,0,0,0,0,0,41,0,0,,Big-5-European-Leagues,Big5,2017-2018
152,ToÃ±o RamÃ­rez,es ESP,GK,Real Sociedad,es La Liga,30,1986,4,3,316,3.5,6,1.71,11,5,45.5,1,0,2,1,33.3,0,0,0,0,,Matches,0,1,0,3.5,0.32,-2.5,-0.71,17,50,34.0,103,10,35.9,32.2,15,86.7,58.4,29,1,3.4,0,0.00,11.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,79,9.3,,3,1,,29,1.50,7,6,+1,+0.28,+0.11,6.3,4.2,+2.1,+0.60,+0.44,0,1,0,0,0,0,0,0,0,12,0,0,,Big-5-European-Leagues,Big5,2017-2018
153,Pepe Reina,es ESP,GK,Napoli,it Serie A,34,1982,37,37,3330,37.0,29,0.78,98,70,72.4,28,6,3,18,48.6,2,2,0,0,0.0,Matches,2,4,0,26.1,0.25,-2.9,-0.08,173,361,47.9,885,150,30.5,33.3,191,47.6,41.7,223,10,4.5,31,0.84,16.7,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.01,0.01,0.00,0.01,90,97.4,,37,0,,1,2.43,77,29,+48,+1.30,+1.30,65.8,25.1,+40.7,+1.10,+0.65,0,0,3,0,0,0,0,0,0,170,0,0,,Big-5-European-Leagues,Big5,2017-2018
154,Baptiste Reynet,fr FRA,GK,Dijon,fr Ligue 1,26,1990,38,38,3420,38.0,73,1.92,198,139,68.7,13,9,16,5,13.2,15,11,3,1,21.4,Matches,2,7,3,74.7,0.32,+4.7,+0.12,285,650,43.8,1153,171,45.8,40.2,182,67.0,52.6,446,47,10.5,48,1.26,16.9,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,,38,0,,0,1.26,55,73,-18,-0.47,,42.9,69.2,-26.3,-0.69,,0,3,7,0,0,1,0,0,0,215,0,0,,Big-5-European-Leagues,Big5,2017-2018
155,Sergio Rico,es ESP,GK,Sevilla,es La Liga,23,1993,24,23,2157,24.0,39,1.63,90,54,60.0,10,4,10,9,39.1,5,3,1,1,25.0,Matches,1,5,0,32.6,0.32,-6.4,-0.27,93,254,36.6,411,93,42.6,36.2,101,78.2,56.0,231,26,11.3,6,0.25,12.5,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,63.1,,23,1,,14,1.42,29,39,-10,-0.42,-0.49,36.0,35.0,+1.0,+0.04,+0.03,0,0,3,0,0,0,0,0,1,106,0,0,,Big-5-European-Leagues,Big5,2017-2018
156,Asier Riesgo,es ESP,GK,Eibar,es La Liga,33,1983,1,1,90,1.0,1,1.00,4,3,75.0,1,0,0,0,0.0,0,0,0,0,,Matches,0,1,0,1.6,0.40,+0.6,+0.62,10,28,35.7,19,1,100.0,60.3,9,100.0,67.3,16,3,18.8,0,0.00,7.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,,1,0,,28,3.00,4,1,+3,+3.00,+3.24,1.7,2.1,-0.4,-0.40,-0.29,0,0,0,0,0,0,0,0,0,2,0,0,,Big-5-European-Leagues,Big5,2017-2018
157,Roberto,es ESP,GK,MÃ¡laga,es La Liga,31,1986,34,34,3060,34.0,51,1.50,144,97,67.4,5,5,24,6,17.6,5,4,1,0,20.0,Matches,1,3,0,49.0,0.32,-2.0,-0.06,238,604,39.4,576,62,69.1,50.5,221,93.2,66.4,344,37,10.8,15,0.44,12.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,89.5,,34,0,,3,0.59,23,51,-28,-0.82,+1.43,29.1,44.7,-15.7,-0.46,+0.46,0,0,3,0,0,0,0,0,0,140,0,0,,Big-5-European-Leagues,Big5,2017-2018
