Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Matches,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls.1,Ast.1,G+A,G-PK.1,G+A-PK,xG,npxG,xA,npxG+xA,xG.1,xA.1,xG+xA,npxG.1,npxG+xA.1,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
80,Boris RadunoviÄ,rs SRB,GK,Cagliari,it Serie A,25,1996,1,1,90,1.0,4,4.00,4,1,25.0,0,0,1,0,0.0,1,1,0,0,0.0,Matches,1,0,0,2.9,0.50,-1.1,-1.13,9,17,52.9,20,3,45.0,39.0,11,72.7,51.9,12,0,0.0,1,1.00,19.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,50.0,90,1,0,,1,0.00,1,4,-3,-3.00,-3.00,0.4,2.8,-2.4,-2.35,-4.21,0,0,0,0,0,0,0,0,0,2,0,0,,Big-5-European-Leagues,Big5,2021-2022
81,Predrag RajkoviÄ,rs SRB,GK,Reims,fr Ligue 1,25,1995,4,4,360,4.0,6,1.50,14,8,57.1,0,3,1,1,25.0,0,0,0,0,,Matches,0,2,0,4.8,0.34,-1.2,-0.31,18,50,36.0,77,13,46.8,41.1,24,58.3,47.6,32,3,9.4,4,1.00,18.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,4,0,,0,0.75,4,6,-2,-0.50,,4.5,4.7,-0.2,-0.05,,0,0,0,0,0,0,0,0,0,19,0,0,,Big-5-European-Leagues,Big5,2021-2022
82,David Raya,es ESP,GK,Brentford,eng Premier League,25,1995,3,3,270,3.0,1,0.33,11,10,90.9,1,2,0,2,66.7,0,0,0,0,,Matches,0,0,0,2.3,0.21,+1.3,+0.44,23,79,29.1,129,17,44.2,38.5,25,88.0,62.3,33,4,12.1,4,1.33,16.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,3,0,,0,1.67,3,1,+2,+0.67,,3.4,2.7,+0.7,+0.22,,0,0,0,0,0,0,0,0,0,23,0,0,,Big-5-European-Leagues,Big5,2021-2022
83,Manolo Reina,es ESP,GK,Mallorca,es La Liga,36,1985,3,3,270,3.0,1,0.33,5,5,80.0,2,1,0,2,66.7,0,0,0,0,,Matches,0,0,1,0.3,0.05,+0.3,+0.08,18,36,50.0,59,10,45.8,39.3,27,33.3,29.8,20,2,10.0,1,0.33,13.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,3,0,,0,2.33,3,1,+2,+0.67,,2.2,1.9,+0.3,+0.11,,0,0,0,0,0,0,0,0,0,15,0,0,,Big-5-European-Leagues,Big5,2021-2022
84,Pepe Reina,es ESP,GK,Lazio,it Serie A,39,1982,2,2,180,2.0,2,1.00,6,4,66.7,2,0,0,0,0.0,0,0,0,0,,Matches,0,0,0,2.4,0.42,+0.4,+0.18,22,36,61.1,67,9,47.8,36.2,15,26.7,30.6,17,1,5.9,1,0.50,10.7,0,1,0,0,0,0,0.00,0.50,0.50,0.00,0.50,0.0,0.0,0.3,0.3,0.00,0.15,0.15,0.00,0.15,90,100.0,90,2,0,,0,3.00,9,2,+7,+3.50,,4.4,2.0,+2.4,+1.21,,0,0,0,0,0,0,0,0,0,7,0,0,,Big-5-European-Leagues,Big5,2021-2022
85,Ãlex Remiro,es ESP,GK,Real Sociedad,es La Liga,26,1995,3,3,270,3.0,4,1.33,9,5,55.6,2,0,1,2,66.7,0,0,0,0,,Matches,0,0,0,3.5,0.39,-0.5,-0.16,22,38,57.9,70,8,40.0,36.7,18,55.6,47.9,21,3,14.3,2,0.67,18.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,3,0,,0,2.00,4,4,0,0.00,,3.8,3.4,+0.4,+0.14,,0,0,1,0,0,0,0,0,0,10,0,0,,Big-5-European-Leagues,Big5,2021-2022
86,Manuel Riemann,de GER,GK,Bochum,de Bundesliga,32,1988,3,3,270,3.0,3,1.00,15,12,80.0,1,0,2,1,33.3,1,0,1,0,100.0,Matches,0,0,0,5.7,0.36,+2.7,+0.90,58,114,50.9,114,8,72.8,52.1,37,83.8,56.6,46,6,13.0,7,2.33,17.3,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.03,0.03,0.00,0.03,90,100.0,90,3,0,,0,1.00,3,3,0,0.00,,2.3,5.9,-3.6,-1.20,,0,0,0,0,0,1,0,0,0,19,0,0,,Big-5-European-Leagues,Big5,2021-2022
87,GerÃ³nimo Rulli,ar ARG,GK,Villarreal,es La Liga,29,1992,3,3,270,3.0,2,0.67,7,5,71.4,0,3,0,2,66.7,0,0,0,0,,Matches,0,0,1,2.7,0.39,+1.7,+0.58,9,27,33.3,83,10,16.9,31.5,29,44.8,41.8,32,4,12.5,3,1.00,16.8,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,3,0,,0,1.00,2,2,0,0.00,,2.2,4.0,-1.7,-0.58,,0,0,1,0,0,0,0,0,0,8,0,0,,Big-5-European-Leagues,Big5,2021-2022
88,JosÃ© SÃ¡,pt POR,GK,Wolves,eng Premier League,28,1993,3,3,270,3.0,3,1.00,13,11,84.6,0,0,3,0,0.0,1,1,0,0,0.0,Matches,0,0,0,3.8,0.23,+0.8,+0.28,8,17,47.1,48,15,27.1,33.2,11,36.4,35.2,12,2,16.7,3,1.00,15.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,3,0,,0,0.00,0,3,-3,-1.00,,4.3,2.9,+1.4,+0.46,,0,1,0,0,0,0,0,0,1,19,0,0,,Big-5-European-Leagues,Big5,2021-2022
89,Robert SÃ¡nchez,es ESP,GK,Brighton,eng Premier League,23,1997,3,3,270,3.0,3,1.00,9,7,77.8,2,0,1,1,33.3,1,1,0,0,0.0,Matches,0,1,0,3.0,0.23,0.0,0.00,8,49,16.3,116,19,31.9,35.2,22,54.5,48.0,36,8,22.2,1,0.33,13.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.06,0.06,0.00,0.06,90,100.0,90,3,0,,0,2.00,4,3,+1,+0.33,,3.7,3.5,+0.2,+0.06,,0,0,1,0,0,0,0,0,0,7,0,0,,Big-5-European-Leagues,Big5,2021-2022
90,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,34,1986,3,3,270,3.0,5,1.67,13,9,69.2,2,0,1,1,33.3,1,1,0,0,0.0,Matches,0,0,0,4.9,0.31,-0.1,-0.05,16,40,40.0,83,14,36.1,36.3,28,35.7,36.4,30,3,10.0,2,0.67,15.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,3,0,,0,2.00,4,5,-1,-0.33,,2.8,5.3,-2.4,-0.81,,0,0,0,0,0,0,0,0,0,10,0,0,,Big-5-European-Leagues,Big5,2021-2022
91,Alexander Schwolow,de GER,GK,Hertha BSC,de Bundesliga,29,1992,3,3,270,3.0,10,3.33,15,4,33.3,0,0,3,0,0.0,0,0,0,0,,Matches,0,1,0,7.3,0.50,-2.7,-0.89,15,44,34.1,64,12,40.6,36.3,31,58.1,46.3,34,0,0.0,1,0.33,10.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,3,0,,0,0.00,2,10,-8,-2.67,,3.7,6.1,-2.4,-0.79,,0,0,0,0,0,0,0,0,0,13,0,0,,Big-5-European-Leagues,Big5,2021-2022
92,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,29,1992,4,4,360,4.0,8,2.00,18,11,55.6,1,1,2,0,0.0,0,0,0,0,,Matches,0,1,1,8.2,0.46,+1.2,+0.31,16,34,47.1,77,12,42.9,35.8,14,7.1,24.3,30,4,13.3,3,0.75,15.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,4,0,,0,1.00,6,8,-2,-0.50,,4.8,5.6,-0.8,-0.19,,0,0,0,0,0,0,0,0,0,19,0,0,,Big-5-European-Leagues,Big5,2021-2022
93,Rui Silva,pt POR,GK,Betis,es La Liga,27,1994,3,3,270,3.0,3,1.00,6,4,66.7,0,2,1,0,0.0,1,1,0,0,0.0,Matches,0,0,0,3.0,0.34,0.0,-0.01,15,26,57.7,68,9,29.4,32.2,19,31.6,31.7,24,0,0.0,4,1.33,19.1,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,3,0,,0,0.67,2,3,-1,-0.33,,3.2,3.2,+0.1,+0.02,,0,1,0,0,0,0,0,0,1,13,0,0,,Big-5-European-Leagues,Big5,2021-2022
94,Marco Silvestri,it ITA,GK,Udinese,it Serie A,30,1991,2,2,180,2.0,2,1.00,6,4,66.7,1,1,0,1,50.0,0,0,0,0,,Matches,0,1,0,2.6,0.44,+0.6,+0.31,10,19,52.6,26,5,50.0,38.1,17,35.3,35.6,11,0,0.0,1,0.50,14.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,2,0,,0,2.00,5,2,+3,+1.50,,4.8,1.8,+3.0,+1.48,,0,0,0,0,0,0,0,0,0,4,0,0,,Big-5-European-Leagues,Big5,2021-2022
95,Unai SimÃ³n,es ESP,GK,Athletic Club,es La Liga,24,1997,1,1,90,1.0,0,0.00,0,0,,1,0,0,1,100.0,0,0,0,0,,Matches,0,0,0,0.0,,0.0,0.00,10,26,38.5,22,4,77.3,57.8,13,69.2,53.3,14,0,0.0,1,1.00,11.4,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,33.3,90,1,0,,0,3.00,1,0,+1,+1.00,+1.00,1.2,1.1,+0.1,+0.12,-0.01,0,0,0,0,0,0,0,0,0,8,0,0,,Big-5-European-Leagues,Big5,2021-2022
96,Salvatore Sirigu,it ITA,GK,Genoa,it Serie A,34,1987,2,2,180,2.0,6,3.00,16,10,62.5,0,0,2,0,0.0,0,0,0,0,,Matches,0,1,0,2.7,0.17,-3.3,-1.63,14,29,48.3,57,9,47.4,36.6,13,15.4,24.6,13,3,23.1,0,0.00,12.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,2,0,,0,0.00,1,6,-5,-2.50,,1.6,2.8,-1.2,-0.58,,0,0,0,0,0,0,0,0,0,6,0,0,,Big-5-European-Leagues,Big5,2021-2022
97,Åukasz Skorupski,pl POL,GK,Bologna,it Serie A,30,1991,2,2,180,2.0,2,1.00,6,5,83.3,1,1,0,1,50.0,1,1,0,0,0.0,Matches,0,0,0,2.1,0.29,+0.1,+0.03,6,28,21.4,52,7,40.4,36.8,20,35.0,34.4,16,1,6.3,0,0.00,11.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,2,0,,0,2.00,3,2,+1,+0.50,,1.8,2.6,-0.8,-0.38,,0,0,0,0,0,0,0,0,0,7,0,0,,Big-5-European-Leagues,Big5,2021-2022
98,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,32,1988,3,3,270,3.0,7,2.33,17,11,58.8,0,1,2,0,0.0,0,0,0,0,,Matches,0,1,1,7.3,0.43,+1.3,+0.43,18,49,36.7,89,9,41.6,38.9,25,48.0,41.6,21,2,9.5,2,0.67,13.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,3,0,,0,0.33,2,7,-5,-1.67,,5.9,6.6,-0.8,-0.25,,0,0,0,0,0,0,0,0,0,18,0,0,,Big-5-European-Leagues,Big5,2021-2022
99,David Soria,es ESP,GK,Getafe,es La Liga,28,1993,3,3,270,3.0,4,1.33,7,4,57.1,0,0,3,0,0.0,1,1,0,0,0.0,Matches,0,0,0,2.3,0.20,-1.7,-0.56,26,55,47.3,64,4,67.2,45.6,15,80.0,54.0,12,0,0.0,0,0.00,12.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,3,0,,0,0.00,1,4,-3,-1.00,,2.0,3.6,-1.6,-0.52,,0,0,0,0,0,0,0,0,0,8,0,0,,Big-5-European-Leagues,Big5,2021-2022
100,Wojciech SzczÄsny,pl POL,GK,Juventus,it Serie A,31,1990,2,2,180,2.0,3,1.50,8,6,75.0,0,1,1,0,0.0,1,1,0,0,0.0,Matches,0,0,0,2.7,0.23,-0.3,-0.13,6,8,75.0,41,11,12.2,27.2,12,25.0,24.3,23,1,4.3,1,0.50,14.6,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,2,0,,0,0.50,2,3,-1,-0.50,,2.3,3.0,-0.7,-0.35,,0,1,0,0,0,0,0,0,1,8,0,0,,Big-5-European-Leagues,Big5,2021-2022
101,Marc-AndrÃ© ter Stegen,de GER,GK,Barcelona,es La Liga,29,1992,1,1,90,1.0,1,1.00,3,2,66.7,1,0,0,0,0.0,0,0,0,0,,Matches,0,0,0,0.3,0.09,-0.7,-0.74,7,19,36.8,40,2,40.0,34.7,7,42.9,36.1,7,1,14.3,0,0.00,6.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,33.3,90,1,0,,0,3.00,2,1,+1,+1.00,0.00,1.5,0.4,+1.1,+1.10,+0.45,0,0,1,0,0,0,0,0,0,4,0,0,,Big-5-European-Leagues,Big5,2021-2022
102,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,31,1990,2,1,161,1.8,4,2.24,7,3,42.9,1,0,0,0,0.0,0,0,0,0,,Matches,0,0,0,3.3,0.48,-0.7,-0.37,13,30,43.3,70,7,40.0,38.2,9,22.2,29.6,9,1,11.1,1,0.56,14.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,81,89.4,90,1,1,71,0,1.50,3,4,-1,-0.56,-0.56,2.1,3.2,-1.1,-0.62,-0.62,0,0,0,0,0,0,0,0,0,8,0,0,,Big-5-European-Leagues,Big5,2021-2022
103,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,31,1990,3,3,270,3.0,6,2.00,11,5,45.5,0,2,1,1,33.3,0,0,0,0,,Matches,0,0,0,3.9,0.35,-2.1,-0.71,26,62,41.9,112,14,46.4,36.5,19,52.6,43.0,22,1,4.5,6,2.00,18.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,3,0,,0,0.67,3,6,-3,-1.00,,5.2,3.6,+1.7,+0.56,,0,0,0,0,0,0,0,0,0,18,0,0,,Big-5-European-Leagues,Big5,2021-2022
104,RÃºben Vezo,pt POR,DF,Levante,es La Liga,27,1994,1,1,4,2.0,0,0.00,0,0,,0,1,0,0,0.0,0,0,0,0,,Matches,0,0,0,0.0,,0.0,0.00,2,4,50.0,3,0,100.0,61.7,1,100.0,64.0,2,0,0.0,0,0.00,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,66.7,90,2,0,,1,0.50,3,4,-1,-0.50,-0.50,2.2,2.1,+0.1,+0.03,-0.55,0,2,4,0,0,2,4,0,0,8,1,2,33.3,Big-5-European-Leagues,Big5,2021-2022
105,Guglielmo Vicario,it ITA,GK,Empoli,it Serie A,24,1996,2,2,180,2.0,3,1.50,8,6,75.0,1,0,1,1,50.0,1,1,0,0,0.0,Matches,0,1,0,3.1,0.29,+0.1,+0.07,9,23,39.1,49,10,26.5,31.0,21,47.6,39.5,26,1,3.8,0,0.00,11.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,2,0,,0,1.50,2,3,-1,-0.50,,2.2,2.8,-0.6,-0.31,,0,1,0,0,0,0,0,0,1,8,0,0,,Big-5-European-Leagues,Big5,2021-2022
106,Freddie Woodman,eng ENG,GK,Newcastle Utd,eng Premier League,24,1997,3,3,270,3.0,8,2.67,13,7,53.8,0,1,2,0,0.0,3,2,1,0,33.3,Matches,0,0,0,7.0,0.37,-1.0,-0.33,10,43,23.3,50,11,40.0,36.4,34,67.6,54.2,24,1,4.2,0,0.00,12.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,3,0,,0,0.33,4,8,-4,-1.33,,3.6,6.9,-3.3,-1.10,,0,0,0,0,0,0,0,0,0,10,0,0,,Big-5-European-Leagues,Big5,2021-2022
107,Robin Zentner,de GER,GK,Mainz 05,de Bundesliga,26,1994,3,3,270,3.0,2,0.67,7,5,71.4,2,0,1,2,66.7,0,0,0,0,,Matches,0,0,0,2.7,0.39,+0.7,+0.24,10,37,27.0,65,15,38.5,36.9,18,66.7,59.6,30,3,10.0,6,2.00,17.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,3,0,,0,2.00,4,2,+2,+0.67,,4.5,2.4,+2.1,+0.71,,0,0,0,0,0,0,0,0,0,15,0,0,,Big-5-European-Leagues,Big5,2021-2022
108,Luca Zidane,fr FRA,"MF,GK",Rayo Vallecano,es La Liga,23,1998,1,1,15,0.2,0,0.00,0,0,,0,0,1,0,0.0,0,0,0,0,,Matches,0,0,0,0.0,,0.0,0.00,0,0,,4,2,0.0,20.0,0,,,1,0,0.0,0,0.00,3.0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,15,5.6,15,0,0,,1,0.00,0,0,0,0.00,0.00,0.3,3.5,-3.2,-19.23,-19.22,0,1,0,0,0,0,0,0,0,1,0,0,,Big-5-European-Leagues,Big5,2021-2022
109,Jeroen Zoet,nl NED,GK,Spezia,it Serie A,30,1991,2,2,180,2.0,8,4.00,15,8,53.3,0,1,1,0,0.0,2,1,1,0,50.0,Matches,0,1,0,7.7,0.40,-0.3,-0.14,6,21,28.6,55,14,29.1,34.1,18,27.8,33.9,13,2,15.4,3,1.50,15.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,2,0,,0,0.50,3,8,-5,-2.50,,1.5,5.8,-4.3,-2.17,,0,1,2,0,0,0,0,0,1,12,0,0,,Big-5-European-Leagues,Big5,2021-2022
