Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Matches,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls.1,Ast.1,G+A,G-PK.1,G+A-PK,xG,npxG,xA,npxG+xA,xG.1,xA.1,xG+xA,npxG.1,npxG+xA.1,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
147,Silvio Proto,be BEL,GK,Lazio,it Serie A,35,1983,2,2,180,2.0,4,2.00,13,9,69.2,1,0,1,0,0.0,0,0,0,0,,Matches,0,0,0,3.6,0.29,-0.4,-0.20,19,38,50.0,43,5,53.5,45.1,22,68.2,53.0,34,1,2.9,0,0.00,14.5,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,5.3,90,2,0,,35,1.50,3,4,-1,-0.50,-0.81,1.8,3.2,-1.4,-0.71,-1.13,0,0,1,0,0,0,0,0,0,4,0,0,,Big-5-European-Leagues,Big5,2018-2019
148,Ivan Provedel,it ITA,GK,Empoli,it Serie A,24,1994,16,16,1440,16.0,36,2.25,101,69,67.3,4,4,8,0,0.0,4,3,0,1,0.0,Matches,0,4,1,28.9,0.26,-6.1,-0.38,86,210,41.0,355,101,41.7,37.9,126,49.2,43.8,212,19,9.0,6,0.38,12.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,90,42.1,90,16,0,,22,1.00,24,36,-12,-0.75,-0.43,20.9,23.8,-3.0,-0.19,+0.08,0,1,5,0,0,0,0,0,1,71,0,0,,Big-5-European-Leagues,Big5,2018-2019
149,IonuÈ Radu,ro ROU,GK,Genoa,it Serie A,21,1997,33,33,2970,33.0,47,1.42,142,102,70.4,6,14,13,6,18.2,6,5,1,0,16.7,Matches,0,8,1,49.1,0.31,+4.1,+0.13,236,727,32.5,661,101,68.7,52.9,298,91.6,66.4,345,22,6.4,13,0.39,13.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.5,0.5,0.00,0.02,0.02,0.00,0.02,90,86.8,90,33,0,,4,0.97,32,46,-14,-0.42,+0.38,38.3,45.8,-7.5,-0.23,+0.31,0,0,2,0,0,0,0,0,0,152,0,0,,Big-5-European-Leagues,Big5,2018-2019
150,Pepe Reina,es ESP,GK,Milan,it Serie A,35,1982,4,2,328,3.7,5,1.37,12,8,66.7,1,0,1,1,50.0,1,1,0,0,0.0,Matches,0,0,0,4.5,0.31,-0.5,-0.15,23,51,45.1,91,19,40.7,36.6,24,58.3,47.0,36,4,11.1,2,0.55,14.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,83,9.6,91,2,2,74,29,1.75,5,5,0,0.00,-0.55,6.4,4.9,+1.5,+0.42,+0.22,0,0,0,0,0,0,0,0,0,16,0,0,,Big-5-European-Leagues,Big5,2018-2019
151,Michael Rensing,de GER,GK,DÃ¼sseldorf,de Bundesliga,34,1984,32,32,2880,32.0,62,1.94,164,107,66.5,12,5,15,5,15.6,7,7,0,0,0.0,Matches,1,8,0,54.2,0.31,-7.8,-0.24,244,600,40.7,688,145,47.8,40.7,320,84.7,60.2,336,27,8.0,4,0.13,12.7,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,94.1,90,32,0,,0,1.28,47,62,-15,-0.47,+0.03,45.0,58.3,-13.3,-0.42,-0.34,0,0,4,0,0,0,0,0,0,142,0,0,,Big-5-European-Leagues,Big5,2018-2019
152,Baptiste Reynet,fr FRA,GK,Toulouse,fr Ligue 1,27,1990,31,31,2704,30.0,46,1.53,140,99,70.0,6,11,14,6,19.4,5,4,1,0,20.0,Matches,2,5,0,40.8,0.27,-4.2,-0.14,233,583,40.0,770,134,50.0,42.0,291,68.0,53.1,321,26,8.1,24,0.80,14.6,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.4,0.00,0.01,0.01,0.00,0.01,87,79.1,87,30,0,,2,0.94,25,45,-20,-0.67,-0.41,35.6,49.7,-14.1,-0.47,-0.40,0,1,10,0,0,0,0,0,0,160,0,0,,Big-5-European-Leagues,Big5,2018-2019
153,Sergio Rico,es ESP,GK,Fulham,eng Premier League,24,1993,29,29,2610,29.0,56,1.93,161,110,67.7,6,3,20,5,17.2,4,4,0,0,0.0,Matches,0,8,2,51.9,0.31,-2.1,-0.07,259,623,41.6,618,91,63.3,46.0,273,85.0,60.4,304,21,6.9,12,0.41,12.7,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,90,76.3,90,29,0,,6,0.72,23,56,-33,-1.14,+0.42,29.8,45.5,-15.7,-0.54,+0.66,0,1,5,0,0,0,1,0,1,131,0,0,,Big-5-European-Leagues,Big5,2018-2019
154,Asier Riesgo,es ESP,GK,Eibar,es La Liga,34,1983,15,14,1260,14.0,20,1.43,45,26,55.6,2,8,4,4,28.6,0,0,0,0,,Matches,0,0,1,17.9,0.41,-1.1,-0.08,132,293,45.1,305,42,71.1,50.2,79,96.2,65.7,102,10,9.8,20,1.43,16.5,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,36.8,90,14,0,,21,1.13,20,22,-2,-0.14,-0.06,23.7,18.1,+5.6,+0.40,+0.39,0,0,0,0,0,0,0,0,0,89,0,0,,Big-5-European-Leagues,Big5,2018-2019
155,Joel Robles,es ESP,GK,Betis,es La Liga,28,1990,5,5,450,5.0,5,1.00,21,17,81.0,2,1,2,1,20.0,1,1,0,0,0.0,Matches,0,1,0,5.4,0.21,+0.4,+0.07,29,66,43.9,158,20,34.2,34.0,28,42.9,40.0,37,2,5.4,9,1.80,18.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,13.2,90,5,0,,33,1.40,4,5,-1,-0.20,+0.01,8.4,6.5,+2.0,+0.39,+0.40,0,0,0,0,0,0,0,0,0,31,0,0,,Big-5-European-Leagues,Big5,2018-2019
156,Francesco Rossi,it ITA,GK,Atalanta,it Serie A,27,1991,1,0,,0.0,0,,0,0,,0,0,0,0,,0,0,0,0,,Matches,0,0,0,0.0,,0.0,0.00,1,1,100.0,1,0,100.0,56.0,0,,,0,0,,0,,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,1,0.0,,0,1,0,37,3.00,0,0,0,0.00,-0.82,0.0,0.0,0.0,0.00,-0.68,0,0,0,0,0,0,0,0,0,0,0,0,,Big-5-European-Leagues,Big5,2018-2019
157,John Ruddy,eng ENG,GK,Wolves,eng Premier League,31,1986,1,1,90,1.0,0,0.00,3,3,100.0,1,0,0,1,100.0,0,0,0,0,,Matches,0,0,0,0.9,0.29,+0.9,+0.87,7,13,53.8,14,3,50.0,41.8,7,85.7,54.6,9,1,11.1,0,0.00,8.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,90,1,0,,36,3.00,2,0,+2,+2.00,+2.03,2.6,0.6,+2.0,+2.01,+1.77,0,0,0,0,0,0,0,0,0,1,0,0,,Big-5-European-Leagues,Big5,2018-2019
158,StÃ©phane Ruffier,fr FRA,GK,Saint-Ãtienne,fr Ligue 1,31,1986,37,37,3330,37.0,40,1.08,147,114,77.6,19,8,10,13,35.1,9,7,1,1,12.5,Matches,0,7,0,45.4,0.26,+5.4,+0.15,200,631,31.7,867,151,49.9,40.3,310,63.9,48.3,298,20,6.7,15,0.41,13.5,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,97.4,90,37,0,,1,1.76,58,40,+18,+0.49,+0.49,54.4,48.6,+5.9,+0.16,+0.57,0,1,0,0,0,0,0,0,1,202,0,0,,Big-5-European-Leagues,Big5,2018-2019
159,GerÃ³nimo Rulli,ar ARG,GK,Real Sociedad,es La Liga,26,1992,27,27,2430,27.0,35,1.30,108,77,69.4,10,9,8,7,25.9,3,2,1,0,33.3,Matches,1,10,2,31.7,0.27,-1.3,-0.05,188,443,42.4,848,110,35.3,35.1,208,69.2,52.0,308,28,9.1,25,0.93,16.0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,71.1,90,27,0,,11,1.44,36,35,+1,+0.04,+0.22,32.9,33.8,-0.9,-0.03,-0.36,0,1,3,0,0,0,0,0,1,136,0,0,,Big-5-European-Leagues,Big5,2018-2019
160,Mathew Ryan,au AUS,GK,Brighton,eng Premier League,26,1992,34,34,3060,34.0,55,1.62,141,94,66.7,8,8,18,6,17.6,8,8,0,0,0.0,Matches,1,6,0,51.6,0.32,-3.4,-0.10,334,782,42.7,697,97,68.0,49.2,327,94.2,64.0,317,19,6.0,10,0.29,13.2,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,89.5,90,34,0,,0,0.94,31,55,-24,-0.71,-0.46,31.5,50.3,-18.8,-0.55,+0.21,0,1,3,0,0,0,0,0,1,142,0,0,,Big-5-European-Leagues,Big5,2018-2019
161,Frederik RÃ¸nnow,dk DEN,GK,Eint Frankfurt,de Bundesliga,25,1992,2,1,122,1.4,0,0.00,8,8,100.0,1,0,0,1,100.0,0,0,0,0,,Matches,0,0,0,1.6,0.21,+1.6,+1.20,16,40,40.0,39,2,74.4,52.0,12,91.7,63.8,8,0,0.0,0,0.00,13.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,62,4.0,91,1,1,32,31,3.00,4,0,+4,+2.93,+2.68,1.3,2.2,-0.8,-0.61,-0.79,0,0,0,0,0,0,0,0,0,8,0,0,,Big-5-European-Leagues,Big5,2018-2019
162,Samuel Åahin-Radlinger,at AUT,GK,Hannover 96,de Bundesliga,25,1992,1,1,90,1.0,2,2.00,6,4,66.7,0,0,1,0,0.0,0,0,0,0,,Matches,0,0,0,1.7,0.42,-0.3,-0.27,10,15,66.7,20,6,45.0,38.6,8,75.0,58.5,7,1,14.3,3,3.00,19.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.9,90,1,0,,16,0.00,1,2,-1,-1.00,+0.18,1.0,2.0,-1.1,-1.06,-0.11,0,0,0,0,0,0,0,0,0,8,0,0,,Big-5-European-Leagues,Big5,2018-2019
163,Brice Samba,cg CGO,GK,Caen,fr Ligue 1,24,1994,38,38,3420,38.0,54,1.42,182,134,73.6,7,12,19,9,23.7,8,6,2,0,25.0,Matches,4,5,2,59.2,0.30,+7.2,+0.19,369,825,44.7,907,167,63.1,46.2,315,80.3,58.5,346,36,10.4,21,0.55,14.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,38,0,,0,0.87,29,54,-25,-0.66,,31.1,57.6,-26.5,-0.70,,0,0,3,0,0,0,0,0,0,175,0,0,,Big-5-European-Leagues,Big5,2018-2019
164,Roberto SantamarÃ­a,es ESP,GK,Huesca,es La Liga,33,1985,20,20,1800,20.0,30,1.50,89,64,73.0,5,7,8,6,30.0,6,6,0,0,0.0,Matches,1,0,1,32.5,0.32,+3.5,+0.17,215,493,43.6,418,40,79.9,56.9,168,94.6,67.4,200,13,6.5,8,0.40,13.7,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,52.6,90,20,0,,10,1.10,26,30,-4,-0.20,+0.80,23.3,31.3,-8.0,-0.40,-0.23,0,0,3,0,0,0,0,0,0,98,1,0,100.0,Big-5-European-Leagues,Big5,2018-2019
165,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,31,1986,38,38,3420,38.0,48,1.26,135,92,68.1,15,7,16,10,26.3,5,5,0,0,0.0,Matches,0,7,0,45.2,0.30,-2.8,-0.07,348,716,48.6,920,119,51.8,42.2,315,75.9,57.6,346,29,8.4,15,0.39,13.6,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.5,0.00,0.01,0.01,0.00,0.01,90,100.0,90,38,0,,0,1.37,51,48,+3,+0.08,,49.6,44.3,+5.3,+0.14,,0,0,4,0,0,0,0,0,0,164,1,1,50.0,Big-5-European-Leagues,Big5,2018-2019
166,Alexander Schwolow,de GER,GK,Freiburg,de Bundesliga,26,1992,33,33,2970,33.0,60,1.82,162,108,67.3,7,12,14,5,15.2,7,7,0,0,0.0,Matches,0,12,0,54.6,0.30,-5.4,-0.16,288,708,40.7,941,136,47.4,41.0,327,80.1,64.1,343,16,4.7,19,0.58,13.7,0,1,0,0,1,0,0.00,0.03,0.03,0.00,0.03,0.0,0.0,0.5,0.5,0.00,0.01,0.01,0.00,0.01,90,97.1,90,33,0,,1,1.00,41,60,-19,-0.58,-4.58,41.0,54.5,-13.5,-0.41,-0.69,0,0,2,0,0,0,0,0,0,181,0,0,,Big-5-European-Leagues,Big5,2018-2019
167,Simone Scuffet,it ITA,GK,Udinese,it Serie A,22,1996,9,9,810,9.0,13,1.44,36,24,66.7,2,2,5,2,22.2,1,1,0,0,0.0,Matches,0,1,0,11.1,0.29,-1.9,-0.22,63,140,45.0,165,34,46.7,38.7,92,68.5,49.1,83,2,2.4,4,0.44,14.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,23.7,90,9,0,,10,0.89,8,13,-5,-0.56,-0.25,9.1,12.0,-2.9,-0.32,+0.14,0,0,1,0,0,0,0,0,0,39,0,0,,Big-5-European-Leagues,Big5,2018-2019
168,Andrea Seculin,it ITA,GK,Chievo,it Serie A,28,1990,2,1,90,1.0,6,6.00,12,5,50.0,0,0,1,0,0.0,0,0,0,0,,Matches,0,1,0,4.8,0.43,-2.2,-2.18,5,13,38.5,18,3,61.1,43.7,2,100.0,59.5,5,0,0.0,1,1.00,20.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,46,2.7,91,1,1,0,12,0.00,1,7,-6,-5.93,-4.74,1.2,3.5,-2.3,-2.27,-1.68,0,0,0,0,0,0,0,0,0,4,0,0,,Big-5-European-Leagues,Big5,2018-2019
169,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,26,1992,37,37,3330,37.0,48,1.30,151,111,72.8,10,16,11,8,21.6,9,7,2,0,22.2,Matches,3,4,1,44.0,0.25,-3.0,-0.08,263,677,38.8,795,179,51.9,43.7,324,81.5,61.1,346,27,7.8,21,0.57,14.1,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,97.4,90,37,0,,1,1.24,57,48,+9,+0.24,-0.76,41.3,48.2,-6.9,-0.19,+0.38,0,1,6,0,0,0,0,0,0,180,0,0,,Big-5-European-Leagues,Big5,2018-2019
170,Adrian Å emper,hr CRO,GK,Chievo,it Serie A,20,1998,6,6,540,6.0,8,1.33,31,23,74.2,1,3,2,2,33.3,0,0,0,0,,Matches,0,1,0,8.0,0.26,0.0,0.00,49,125,39.2,148,30,52.7,43.8,52,90.4,59.4,100,5,5.0,1,0.17,11.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,15.8,90,6,0,,31,1.00,3,8,-5,-0.83,+0.57,2.8,7.1,-4.2,-0.71,-0.09,0,0,1,0,0,0,0,0,0,39,0,0,,Big-5-European-Leagues,Big5,2018-2019
171,Luigi Sepe,it ITA,GK,Parma,it Serie A,27,1991,37,37,3330,37.0,60,1.62,191,144,72.8,10,11,16,10,27.0,8,8,0,0,0.0,Matches,1,9,4,53.2,0.25,-1.8,-0.05,346,784,44.1,751,129,55.0,44.8,451,82.3,56.2,569,38,6.7,10,0.27,11.3,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,97.4,90,37,0,,1,1.11,40,59,-19,-0.51,+0.49,37.3,63.1,-25.7,-0.70,+0.21,0,0,4,0,0,0,0,0,0,154,0,0,,Big-5-European-Leagues,Big5,2018-2019
172,Unai SimÃ³n,es ESP,GK,Athletic Club,es La Liga,21,1997,7,7,630,7.0,13,1.86,31,20,64.5,1,4,2,0,0.0,2,2,0,0,0.0,Matches,0,2,0,12.0,0.33,-1.0,-0.14,42,108,38.9,132,31,47.0,39.8,51,90.2,65.9,60,7,11.7,2,0.29,13.5,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,18.4,90,7,0,,31,1.00,9,13,-4,-0.57,-0.57,8.1,13.1,-5.0,-0.71,-0.75,0,1,0,0,0,0,0,0,1,33,0,0,,Big-5-European-Leagues,Big5,2018-2019
173,Salvatore Sirigu,it ITA,GK,Torino,it Serie A,31,1987,36,36,3170,35.2,36,1.02,136,103,75.0,15,14,7,14,38.9,4,2,2,0,50.0,Matches,0,4,0,42.8,0.30,+7.8,+0.22,310,690,44.9,826,121,54.4,42.4,293,82.3,54.4,323,28,8.7,24,0.68,15.2,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,88,92.7,88,35,0,,0,1.64,48,35,+13,+0.37,-0.35,47.3,44.8,+2.5,+0.07,+0.49,0,1,3,0,0,0,0,0,1,161,0,0,,Big-5-European-Leagues,Big5,2018-2019
174,Antonio Sivera,es ESP,GK,AlavÃ©s,es La Liga,21,1996,3,3,270,3.0,4,1.33,14,10,71.4,2,0,1,0,0.0,0,0,0,0,,Matches,0,1,0,3.1,0.22,-0.9,-0.31,34,88,38.6,68,10,82.4,55.5,34,94.1,65.1,53,2,3.8,2,0.67,12.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.04,0.04,0.00,0.04,90,7.9,90,3,0,,33,2.00,5,4,+1,+0.33,+0.68,2.9,3.3,-0.4,-0.12,+0.26,0,0,0,0,0,0,0,0,0,23,0,0,,Big-5-European-Leagues,Big5,2018-2019
175,Åukasz Skorupski,pl POL,GK,Bologna,it Serie A,27,1991,38,38,3420,38.0,56,1.47,173,121,69.9,11,11,16,10,26.3,4,4,0,0,0.0,Matches,1,5,1,50.4,0.28,-4.6,-0.12,265,607,43.7,783,221,48.5,40.8,343,66.2,51.3,406,41,10.1,9,0.24,12.3,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,38,0,,0,1.16,48,56,-8,-0.21,,47.4,46.7,+0.7,+0.02,,0,0,2,0,0,0,0,0,0,177,0,0,,Big-5-European-Leagues,Big5,2018-2019
176,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,29,1988,34,34,3060,34.0,43,1.26,154,115,74.0,16,7,11,13,38.2,3,3,0,0,0.0,Matches,0,3,0,51.9,0.33,+9.9,+0.29,225,539,41.7,1334,190,31.6,33.6,262,45.0,42.2,290,25,8.6,26,0.76,14.6,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,34,0,,0,1.62,55,42,+13,+0.38,,51.1,49.6,+1.5,+0.04,,0,1,3,0,0,0,0,0,0,195,0,0,,Big-5-European-Leagues,Big5,2018-2019
177,David Soria,es ESP,GK,Getafe,es La Liga,25,1993,37,37,3330,37.0,34,0.92,127,100,76.4,14,14,9,13,35.1,7,4,2,1,33.3,Matches,1,2,3,37.9,0.27,+6.9,+0.19,356,956,37.2,795,53,87.3,57.6,276,94.9,64.2,320,31,9.7,25,0.68,15.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,97.4,90,37,0,,0,1.51,46,34,+12,+0.32,-0.68,43.1,40.0,+3.2,+0.09,-0.79,0,0,2,0,0,0,0,0,0,225,0,0,,Big-5-European-Leagues,Big5,2018-2019
178,Juan Soriano,es ESP,GK,Sevilla,es La Liga,20,1997,4,4,359,4.0,2,0.50,11,10,90.9,4,0,0,3,75.0,1,1,0,0,0.0,Matches,0,0,0,4.3,0.31,+2.3,+0.59,23,86,26.7,112,27,54.5,42.7,33,75.8,58.2,33,3,9.1,6,1.50,18.9,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,10.5,90,3,0,,32,3.00,10,2,+8,+2.01,+1.80,6.7,3.1,+3.5,+0.88,+0.42,1,0,1,0,0,0,0,0,0,24,0,0,,Big-5-European-Leagues,Big5,2018-2019
179,Stefano Sorrentino,it ITA,GK,Chievo,it Serie A,39,1979,31,31,2790,31.0,62,2.00,167,111,64.1,1,11,19,5,16.1,4,2,2,0,50.0,Matches,2,8,2,52.6,0.30,-5.4,-0.17,248,528,47.0,606,94,54.3,41.2,289,68.9,45.2,314,12,3.8,7,0.23,12.0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,81.5,90,30,0,,0,0.45,21,60,-39,-1.26,+0.31,31.6,49.0,-17.4,-0.56,+0.37,0,0,6,0,0,0,0,0,0,124,0,0,,Big-5-European-Leagues,Big5,2018-2019
180,JuliÃ¡n Speroni,ar ARG,GK,Crystal Palace,eng Premier League,39,1979,1,1,90,1.0,4,4.00,9,5,55.6,0,0,1,0,0.0,0,0,0,0,,Matches,0,1,0,3.7,0.41,-0.3,-0.29,13,33,39.4,23,3,95.7,57.7,13,84.6,57.8,9,0,0.0,0,0.00,10.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,90,1,0,,4,0.00,3,4,-1,-1.00,-0.97,0.7,2.5,-1.7,-1.75,-1.87,0,0,0,0,0,0,0,0,0,7,0,0,,Big-5-European-Leagues,Big5,2018-2019
181,Marco Sportiello,it ITA,GK,Frosinone,it Serie A,26,1992,35,35,3150,35.0,64,1.83,198,140,70.2,5,9,21,8,22.9,5,5,0,0,0.0,Matches,2,10,1,56.0,0.27,-7.0,-0.20,190,580,32.8,891,229,40.4,38.2,338,65.1,50.9,404,33,8.2,11,0.31,12.3,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,92.1,90,35,0,,0,0.69,28,64,-36,-1.03,+0.30,31.2,57.2,-26.1,-0.74,-1.01,0,0,5,0,0,0,0,0,0,198,0,0,,Big-5-European-Leagues,Big5,2018-2019
182,Thomas Strakosha,al ALB,GK,Lazio,it Serie A,23,1995,35,35,3150,35.0,39,1.11,129,96,73.6,16,7,12,10,28.6,7,5,2,0,28.6,Matches,2,5,1,38.3,0.25,+0.3,+0.01,210,503,41.7,847,163,45.0,38.3,234,52.1,44.9,311,21,6.8,18,0.51,14.8,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,92.1,90,35,0,,0,1.57,50,39,+11,+0.31,+0.65,53.0,37.1,+15.9,+0.45,+1.16,0,0,6,0,0,0,0,0,0,195,0,0,,Big-5-European-Leagues,Big5,2018-2019
183,Danijel SubaÅ¡iÄ,hr CRO,GK,Monaco,fr Ligue 1,33,1984,14,14,1138,12.6,12,0.95,36,26,72.2,4,5,5,4,28.6,3,2,1,0,33.3,Matches,0,3,0,12.3,0.27,+0.3,+0.02,69,171,40.4,233,49,50.6,43.1,82,64.6,51.0,84,4,4.8,3,0.24,15.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,81,33.2,81,12,0,,0,1.21,14,12,+2,+0.16,+0.99,18.1,14.2,+3.9,+0.31,+0.40,0,1,2,0,0,0,0,0,0,53,0,0,,Big-5-European-Leagues,Big5,2018-2019
184,Seydou Sy,sn SEN,GK,Monaco,fr Ligue 1,22,1995,3,2,225,2.5,7,2.80,12,6,41.7,0,1,1,0,0.0,0,0,0,0,,Matches,0,1,1,4.2,0.35,-1.8,-0.72,8,22,36.4,49,12,28.6,31.5,14,57.1,47.1,17,2,11.8,2,0.80,18.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,75,6.6,91,2,1,45,12,0.33,4,7,-3,-1.19,-0.74,4.0,3.3,+0.8,+0.30,+0.28,0,0,0,0,0,0,0,0,0,12,0,0,,Big-5-European-Leagues,Big5,2018-2019
185,Wojciech SzczÄsny,pl POL,GK,Juventus,it Serie A,28,1990,28,28,2520,28.0,20,0.71,78,59,75.6,22,5,1,11,39.3,3,1,1,1,50.0,Matches,0,3,1,24.0,0.28,+5.0,+0.18,154,290,53.1,534,120,37.1,36.1,197,46.7,42.5,218,21,9.6,21,0.75,15.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,73.7,90,28,0,,10,2.54,55,20,+35,+1.25,+0.75,46.1,27.9,+18.2,+0.65,+0.26,0,0,1,0,0,0,0,0,0,118,0,0,,Big-5-European-Leagues,Big5,2018-2019
186,Ciprian TÄtÄruÈanu,ro ROU,GK,Nantes,fr Ligue 1,32,1986,27,27,2391,26.6,30,1.13,95,67,69.5,8,6,13,7,25.9,4,1,3,0,75.0,Matches,0,8,1,30.5,0.29,+1.5,+0.06,178,408,43.6,615,116,42.1,37.7,213,70.0,52.5,203,16,7.9,23,0.87,16.9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,89,69.9,89,26,0,,1,1.11,29,30,-1,-0.04,-0.13,31.8,31.9,-0.2,-0.01,-0.01,0,0,3,0,1,0,0,0,0,166,0,0,,Big-5-European-Leagues,Big5,2018-2019
