Rank,GM,playerId,optaPersonId,Min,Age,Position,firstName,lastName,player,team,teamId,optaTeamId,leagueId,league,week,SubOff,SubOn,GWG,SOG,SOTInBox,SOTOBox,BlkdInBox,BlkdOutBox,Off,OffTgtOBox,OffTgtInBox,PenTaken,PenGoal,ShotDirFK,GoalDirFK,GoalInBx,GoalOBx,GoalOP,GoalHead,OfTgHd,SOTHead,GoalLF,GoalRF,ShotLF,ShotRF,PsOpHfFl,PsOnHfFl,PsAtt,PsOnHfScs,PsOpHfScs,ExpG,Goal,Ast,ExpA,BgChnc,BgChncCrtd,ChncSetPl,ChncOpnPl,Chance,1v1,1v1InBox,Sc1v1InBox,SucflDuels,Success1v1,ThrghBalls,ThrghBlCmp,Touches,DuelLs,FailTackle,SucflTkls,Int,DefTouch,TcklMade%,Clrnce,HeadClear,Recovery,FlComA3,FlComD3,FlComM3,FlSufA3,FlSufD3,FlSufM3,Offsides,CleanSheet,CrossPunch,ErrGoal,ErrShot,Cleared,KeeperCtch,GoalCncd,GoalCnIBx,GoalCnOBx,PensWon,Saves,SvBody,SvCght,SvClct,SvDive,SvFeet,SvFTip,SvHands,SvInBox,SvOutBox,SvPrdDng,SvPrdSaf,SvReach,SvStand,SvStoop,2ndYellow,Red,Yellow,BgChncFace,Turnover,Disposs,TchsA3,TchsD3,TchsM3,TouchOpBox,%PassFwd,Pass%,PsCmpM3,PsCmpA3,PsCmpD3,PsAttA3,PsAttD3,PsAttM3,Pull Back Passes Completed,PsDist,ChlngeLost,Aerial%,Aerials,ExpGAg,Average Shot Distance Open Play,PullBk,BgChnc,BgChncGoal,CrossOpen,Crosses,FwdPassCmp%,DefTouchD3,DefTouchM3,DefTouchA3,Open Play xG,Set Piece XG,NonPenxG,Key Passes,Defensive Blocks,xG Per Shot,Shots Total,Cross_Success_Percentage,Cross_Success_Percentage_Open_Play,game,date,gameId,oppOptaTeamId,scatterId,scatterExtra
1059,0,9u43821bgzomf56br5toaywdm,485988,0,20,Sub - Goalkeeper,Baj,Maan,B. Maan,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0.0,0,-,0,0.00,0,0,0,0,0,0,-,0,0,0,0.00,0.00,0.00,0,0,-,0,-,-,FOR vs PAC,2020-09-12,al6itp61bch64gv1bhhncxyqc,15380,9u43821bgzomf56br5toaywdm:2137184,FOR vs PAC (2020-09-12)
1059,0,9u43821bgzomf56br5toaywdm,485988,0,20,Sub - Goalkeeper,Baj,Maan,B. Maan,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0.0,0,-,0,0.00,0,0,0,0,0,0,-,0,0,0,0.00,0.00,0.00,0,0,-,0,-,-,CAV vs FOR,2020-09-15,dykc0lh8alwaa1f7yjoh09bf8,15381,9u43821bgzomf56br5toaywdm:2137186,CAV vs FOR (2020-09-15)
1059,0,9u43821bgzomf56br5toaywdm,485988,0,20,Sub - Goalkeeper,Baj,Maan,B. Maan,Forge,c2pdzdl3dgf5b0siidn2ay5ii,15377,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0.0,0,-,0,0.00,0,0,0,0,0,0,-,0,0,0,0.00,0.00,0.00,0,0,-,0,-,-,FOR vs HFX,2020-09-19,5mrmbr6tngz69e9qmsn1b845w,15376,9u43821bgzomf56br5toaywdm:2137188,FOR vs HFX (2020-09-19)
1059,0,bh7fb8v7o5wynmapdhlth594a,486673,0,17,Sub - Midfielder,Antoine,Coupland,A. Coupland,Atlético Ottawa,dn8tjhuq0bax4dgixqvluhzze,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0.0,0,-,0,0.00,0,0,0,0,0,0,-,0,0,0,0.00,0.00,0.00,0,0,-,0,-,-,YRK vs ATO,2020-08-15,7sxxjco5mob1kgt5i4e2mw00k,15382,bh7fb8v7o5wynmapdhlth594a:2126220,YRK vs ATO (2020-08-15)
1059,0,bh7fb8v7o5wynmapdhlth594a,486673,0,17,Sub - Midfielder,Antoine,Coupland,A. Coupland,Atlético Ottawa,dn8tjhuq0bax4dgixqvluhzze,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0.0,0,-,0,0.00,0,0,0,0,0,0,-,0,0,0,0.00,0.00,0.00,0,0,-,0,-,-,ATO vs CAV,2020-08-27,7u47vp82i9898dpktaf5q6psk,15381,bh7fb8v7o5wynmapdhlth594a:2126251,ATO vs CAV (2020-08-27)
1059,0,bh7fb8v7o5wynmapdhlth594a,486673,0,17,Sub - Midfielder,Antoine,Coupland,A. Coupland,Atlético Ottawa,dn8tjhuq0bax4dgixqvluhzze,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0.0,0,-,0,0.00,0,0,0,0,0,0,-,0,0,0,0.00,0.00,0.00,0,0,-,0,-,-,PAC vs ATO,2020-09-03,7uqr7tcyx5axz4fcls8m9stn8,15380,bh7fb8v7o5wynmapdhlth594a:2126262,PAC vs ATO (2020-09-03)
1059,0,bh7fb8v7o5wynmapdhlth594a,486673,0,17,Sub - Midfielder,Antoine,Coupland,A. Coupland,Atlético Ottawa,dn8tjhuq0bax4dgixqvluhzze,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0.0,0,-,0,0.00,0,0,0,0,0,0,-,0,0,0,0.00,0.00,0.00,0,0,-,0,-,-,HFX vs ATO,2020-09-06,7uyp0xq7ry9gphpbd0m2m60ic,15376,bh7fb8v7o5wynmapdhlth594a:2126270,HFX vs ATO (2020-09-06)
1059,0,e6cd4pwmbb7lfatlo8gc8eaj9,87810,0,34,Sub - Midfielder,José Antonio,Galán Pedrosa,Galán,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0.0,0,-,0,0.00,0,0,0,0,0,0,-,0,0,0,0.00,0.00,0.00,0,0,-,0,-,-,VAL vs CAV,2020-08-16,7t877d5i442n1ar3pg35nz02c,15381,e6cd4pwmbb7lfatlo8gc8eaj9:2126228,VAL vs CAV (2020-08-16)
1059,0,e6cd4pwmbb7lfatlo8gc8eaj9,87810,0,34,Sub - Midfielder,José Antonio,Galán Pedrosa,Galán,Valour,dd2vf0yzjm7jm7cak9tf11sa2,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0.0,0,-,0,0.00,0,0,0,0,0,0,-,0,0,0,0.00,0.00,0.00,0,0,-,0,-,-,YRK vs VAL,2020-08-22,7tlbzq6emywjn0z9q1pwzwxsk,15382,e6cd4pwmbb7lfatlo8gc8eaj9:2126241,YRK vs VAL (2020-08-22)
1059,0,ekpuqpny9mue83orafcamp2i,490180,0,17,Sub - Attacker,Aribim,Pepple,A. Pepple,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0.0,0,-,0,0.00,0,0,0,0,0,0,-,0,0,0,0.00,0.00,0.00,0,0,-,0,-,-,EDM vs CAV,2020-08-21,7tigxj35sgqjbet0qxe22v21g,6925,ekpuqpny9mue83orafcamp2i:2126240,EDM vs CAV (2020-08-21)
1059,0,ekpuqpny9mue83orafcamp2i,490180,0,17,Sub - Attacker,Aribim,Pepple,A. Pepple,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0.0,0,-,0,0.00,0,0,0,0,0,0,-,0,0,0,0.00,0.00,0.00,0,0,-,0,-,-,CAV vs HFX,2020-08-24,7ttg3e5vjj75ni6bxtqwrww7o,15376,ekpuqpny9mue83orafcamp2i:2126244,CAV vs HFX (2020-08-24)
1059,0,ekpuqpny9mue83orafcamp2i,490180,0,17,Sub - Attacker,Aribim,Pepple,A. Pepple,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0.0,0,-,0,0.00,0,0,0,0,0,0,-,0,0,0,0.00,0.00,0.00,0,0,-,0,-,-,ATO vs CAV,2020-08-27,7u47vp82i9898dpktaf5q6psk,16614,ekpuqpny9mue83orafcamp2i:2126251,ATO vs CAV (2020-08-27)
1059,0,ekpuqpny9mue83orafcamp2i,490180,0,17,Sub - Attacker,Aribim,Pepple,A. Pepple,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0.0,0,-,0,0.00,0,0,0,0,0,0,-,0,0,0,0.00,0.00,0.00,0,0,-,0,-,-,CAV vs YRK,2020-09-05,7uw4ffr6e4epa23s5veyr3cpg,15382,ekpuqpny9mue83orafcamp2i:2126268,CAV vs YRK (2020-09-05)
1059,0,3mdoaxl9nv5pgiya30nqm3qi,491825,0,25,Sub - Attacker,Oluwatofarati,Fakunle,O.Fakunle,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0.0,0,-,0,0.00,0,0,0,0,0,0,-,0,0,0,0.00,0.00,0.00,0,0,-,0,-,-,EDM vs CAV,2020-08-21,7tigxj35sgqjbet0qxe22v21g,6925,3mdoaxl9nv5pgiya30nqm3qi:2126240,EDM vs CAV (2020-08-21)
1059,0,3mdoaxl9nv5pgiya30nqm3qi,491825,0,25,Sub - Attacker,Oluwatofarati,Fakunle,O.Fakunle,Cavalry,41ewt71n8fqwy6trsqta1bjvu,15381,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0.0,0,-,0,0.00,0,0,0,0,0,0,-,0,0,0,0.00,0.00,0.00,0,0,-,0,-,-,CAV vs FOR,2020-09-15,dykc0lh8alwaa1f7yjoh09bf8,15377,3mdoaxl9nv5pgiya30nqm3qi:2137186,CAV vs FOR (2020-09-15)
1059,0,4sra86gx8tgu6sbmue1v5ti7e,509317,0,18,Sub - Goalkeeper,Ezequiel,Carrasco,E. Carrasco,York United,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0.0,0,-,0,0.00,0,0,0,0,0,0,-,0,0,0,0.00,0.00,0.00,0,0,-,0,-,-,YRK vs ATO,2020-08-15,7sxxjco5mob1kgt5i4e2mw00k,16614,4sra86gx8tgu6sbmue1v5ti7e:2126220,YRK vs ATO (2020-08-15)
1059,0,4sra86gx8tgu6sbmue1v5ti7e,509317,0,18,Sub - Goalkeeper,Ezequiel,Carrasco,E. Carrasco,York United,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0.0,0,-,0,0.00,0,0,0,0,0,0,-,0,0,0,0.00,0.00,0.00,0,0,-,0,-,-,PAC vs YRK,2020-08-19,7tas4i6lxq9imfed8t0627m6s,15380,4sra86gx8tgu6sbmue1v5ti7e:2126232,PAC vs YRK (2020-08-19)
1059,0,4sra86gx8tgu6sbmue1v5ti7e,509317,0,18,Sub - Goalkeeper,Ezequiel,Carrasco,E. Carrasco,York United,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0.0,0,-,0,0.00,0,0,0,0,0,0,-,0,0,0,0.00,0.00,0.00,0,0,-,0,-,-,YRK vs VAL,2020-08-22,7tlbzq6emywjn0z9q1pwzwxsk,15378,4sra86gx8tgu6sbmue1v5ti7e:2126241,YRK vs VAL (2020-08-22)
1059,0,4sra86gx8tgu6sbmue1v5ti7e,509317,0,18,Sub - Goalkeeper,Ezequiel,Carrasco,E. Carrasco,York United,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0.0,0,-,0,0.00,0,0,0,0,0,0,-,0,0,0,0.00,0.00,0.00,0,0,-,0,-,-,YRK vs FOR,2020-08-26,7tyu476shfl4lg1dm54shvt3o,15377,4sra86gx8tgu6sbmue1v5ti7e:2126246,YRK vs FOR (2020-08-26)
1059,0,4sra86gx8tgu6sbmue1v5ti7e,509317,0,18,Sub - Goalkeeper,Ezequiel,Carrasco,E. Carrasco,York United,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0.0,0,-,0,0.00,0,0,0,0,0,0,-,0,0,0,0.00,0.00,0.00,0,0,-,0,-,-,EDM vs YRK,2020-09-02,7ulatzc5xxyaiw5pmjxft1kb8,6925,4sra86gx8tgu6sbmue1v5ti7e:2126259,EDM vs YRK (2020-09-02)
1059,0,4sra86gx8tgu6sbmue1v5ti7e,509317,0,18,Sub - Goalkeeper,Ezequiel,Carrasco,E. Carrasco,York United,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0.0,0,-,0,0.00,0,0,0,0,0,0,-,0,0,0,0.00,0.00,0.00,0,0,-,0,-,-,CAV vs YRK,2020-09-05,7uw4ffr6e4epa23s5veyr3cpg,15381,4sra86gx8tgu6sbmue1v5ti7e:2126268,CAV vs YRK (2020-09-05)
1059,0,6f3bomrp6vjzdcasrvoq5c4x5,448292,0,23,Sub - Defender,Fugo,Segawa,F. Segawa,York United,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0.0,0,-,0,0.00,0,0,0,0,0,0,-,0,0,0,0.00,0.00,0.00,0,0,-,0,-,-,YRK vs ATO,2020-08-15,7sxxjco5mob1kgt5i4e2mw00k,16614,6f3bomrp6vjzdcasrvoq5c4x5:2126220,YRK vs ATO (2020-08-15)
1059,0,6z58yyouaevipxrmrmorcz0no,509124,0,19,Sub - Attacker,Isaiah,Johnston,I. Johnston,York United,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0.0,0,-,0,0.00,0,0,0,0,0,0,-,0,0,0,0.00,0.00,0.00,0,0,-,0,-,-,YRK vs ATO,2020-08-15,7sxxjco5mob1kgt5i4e2mw00k,16614,6z58yyouaevipxrmrmorcz0no:2126220,YRK vs ATO (2020-08-15)
1059,0,6z58yyouaevipxrmrmorcz0no,509124,0,19,Sub - Attacker,Isaiah,Johnston,I. Johnston,York United,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0.0,0,-,0,0.00,0,0,0,0,0,0,-,0,0,0,0.00,0.00,0.00,0,0,-,0,-,-,YRK vs VAL,2020-08-22,7tlbzq6emywjn0z9q1pwzwxsk,15378,6z58yyouaevipxrmrmorcz0no:2126241,YRK vs VAL (2020-08-22)
1059,0,6z58yyouaevipxrmrmorcz0no,509124,0,19,Sub - Attacker,Isaiah,Johnston,I. Johnston,York United,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0.0,0,-,0,0.00,0,0,0,0,0,0,-,0,0,0,0.00,0.00,0.00,0,0,-,0,-,-,HFX vs YRK,2020-08-29,7ubxnr535nkdppzi934wdbdhw,15376,6z58yyouaevipxrmrmorcz0no:2126256,HFX vs YRK (2020-08-29)
1059,0,a6i4npit5smx1zcpgucou9y0a,510378,0,17,Sub - Attacker,Lowell,Wright,L. Wright,York United,cqthcpums3aas2tdy0qhlkuwa,15382,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,0.0,0,-,0,0.00,0,0,0,0,0,0,-,0,0,0,0.00,0.00,0.00,0,0,-,0,-,-,HFX vs YRK,2020-08-29,7ubxnr535nkdppzi934wdbdhw,15376,a6i4npit5smx1zcpgucou9y0a:2126256,HFX vs YRK (2020-08-29)
