Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Matches,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att.1,Thr,Launch%,AvgLen,Att.2,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Gls,Ast,G-PK,PK,CrdY,CrdR,Gls.1,Ast.1,G+A,G-PK.1,G+A-PK,xG,npxG,xA,npxG+xA,xG.1,xA.1,xG+xA,npxG.1,npxG+xA.1,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,Recov,Won,Lost,Won%,League Name,League ID,Season
118,Neto,br BRA,GK,Barcelona,es La Liga,30,1989,2,2,180,2.0,2,1.00,3,1,33.3,1,1,0,1,50.0,0,0,0,0,,Matches,0,0,0,1.5,0.50,-0.5,-0.25,4,10,40.0,47,5,17.0,24.6,15,13.3,22.8,13,0,0.0,1,0.50,11.8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,5.3,90,2,0,,29,2.00,7,2,+5,+2.50,+1.31,4.7,0.8,+3.9,+1.95,+1.22,0,0,0,0,0,0,0,0,0,6,0,0,,Big-5-European-Leagues,Big5,2019-2020
119,Manuel Neuer,de GER,GK,Bayern Munich,de Bundesliga,33,1986,33,33,2970,33.0,31,0.94,111,84,74.8,25,4,4,15,45.5,4,3,1,0,25.0,Matches,0,6,1,32.5,0.27,+2.5,+0.08,218,370,58.9,1267,202,26.0,30.1,179,22.3,29.0,195,13,6.7,54,1.64,19.3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,97.1,90,33,0,,1,2.39,97,31,+66,+2.00,0.00,80.3,32.5,+47.8,+1.45,+1.26,0,0,2,0,0,0,1,0,0,226,0,0,,Big-5-European-Leagues,Big5,2019-2020
120,Moritz Nicolas,de GER,GK,Union Berlin,de Bundesliga,21,1997,1,1,90,1.0,4,4.00,8,4,50.0,0,0,1,0,0.0,0,0,0,0,,Matches,0,1,0,2.9,0.36,-1.1,-1.15,8,20,40.0,29,0,55.2,44.7,7,57.1,48.9,4,0,0.0,1,1.00,13.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.9,90,1,0,,31,0.00,0,4,-4,-4.00,-3.61,0.4,2.1,-1.7,-1.67,-1.32,0,0,0,0,0,0,0,0,0,5,0,0,,Big-5-European-Leagues,Big5,2019-2020
121,Alexander NÃ¼bel,de GER,GK,Schalke 04,de Bundesliga,22,1996,26,26,2315,25.7,40,1.56,114,79,68.4,8,9,9,6,23.1,4,4,0,0,0.0,Matches,1,6,2,37.1,0.30,-0.9,-0.03,169,443,38.1,802,111,39.7,37.9,207,60.4,47.1,214,10,4.7,16,0.62,14.6,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,89,75.7,89,25,0,,4,1.27,31,40,-9,-0.35,+0.98,28.1,35.4,-7.3,-0.28,+0.57,0,1,5,0,0,0,0,0,0,119,0,0,,Big-5-European-Leagues,Big5,2019-2020
122,Ãrjan Nyland,no NOR,GK,Aston Villa,eng Premier League,28,1990,7,5,539,6.0,12,2.00,26,14,53.8,0,2,3,1,20.0,0,0,0,0,,Matches,0,0,0,8.6,0.33,-3.4,-0.57,37,109,33.9,129,28,49.6,44.0,53,84.9,62.5,56,2,3.6,3,0.50,13.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,77,15.8,90,5,2,45,20,0.71,4,12,-8,-1.34,-0.77,5.7,7.0,-1.3,-0.22,+0.54,0,0,0,0,0,0,0,0,0,24,0,0,,Big-5-European-Leagues,Big5,2019-2020
123,Jan Oblak,si SVN,GK,AtlÃ©tico Madrid,es La Liga,26,1993,38,38,3395,37.7,27,0.72,105,82,77.1,18,16,4,17,44.7,4,3,0,1,0.0,Matches,1,4,3,25.2,0.22,+1.2,+0.03,262,656,39.9,646,111,64.4,46.9,314,76.4,56.5,347,19,5.5,17,0.45,14.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,89,99.3,89,37,0,,0,1.84,51,27,+24,+0.64,+0.64,52.0,30.7,+21.4,+0.57,-0.91,0,0,7,0,0,0,0,0,0,148,0,0,,Big-5-European-Leagues,Big5,2019-2020
124,Oier OlazÃ¡bal,es ESP,GK,Espanyol,es La Liga,29,1989,2,2,180,2.0,0,0.00,4,4,100.0,1,1,0,2,100.0,0,0,0,0,,Matches,0,0,0,0.4,0.10,+0.4,+0.20,9,20,45.0,50,15,26.0,31.9,12,58.3,44.2,13,1,7.7,0,0.00,13.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,5.3,90,2,0,,9,2.00,2,0,+2,+1.00,+1.92,2.1,0.6,+1.5,+0.74,+1.10,0,0,0,0,0,0,0,0,0,12,0,0,,Big-5-European-Leagues,Big5,2019-2020
125,Robin Olsen,se SWE,GK,Cagliari,it Serie A,29,1990,17,17,1524,16.9,24,1.42,83,63,75.9,8,5,4,4,23.5,4,4,0,0,0.0,Matches,0,1,2,21.9,0.23,-0.1,-0.01,105,278,37.8,341,62,55.4,45.1,159,56.0,47.3,200,12,6.0,4,0.24,11.1,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,44.6,90,16,0,,6,1.71,31,24,+7,+0.41,+0.94,20.7,25.5,-4.8,-0.29,+0.24,0,0,4,0,0,0,0,0,0,70,0,0,,Big-5-European-Leagues,Big5,2019-2020
126,David Ospina,co COL,GK,Napoli,it Serie A,30,1988,17,17,1469,16.3,17,1.04,53,36,71.7,9,3,5,4,23.5,2,2,0,0,0.0,Matches,1,2,0,18.0,0.31,+1.0,+0.06,54,109,49.5,383,58,23.5,28.3,84,22.6,24.1,127,11,8.7,9,0.55,14.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,86,43.0,86,16,0,,18,1.76,26,17,+9,+0.55,+0.46,27.4,14.6,+12.8,+0.79,+0.32,0,1,5,0,0,0,0,0,1,64,0,0,,Big-5-European-Leagues,Big5,2019-2020
127,Alexandre Oukidja,dz ALG,GK,Metz,fr Ligue 1,31,1988,27,27,2385,26.5,31,1.17,127,99,78.0,8,10,9,8,29.6,3,3,0,0,0.0,Matches,0,6,0,35.1,0.26,+4.1,+0.15,220,634,34.7,678,113,65.6,49.4,209,90.4,64.9,286,35,12.2,26,0.98,15.7,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,88,94.6,88,26,0,,0,1.26,26,31,-5,-0.19,+1.80,25.5,31.6,-6.1,-0.23,+0.31,0,1,8,0,0,0,0,0,0,171,0,0,,Big-5-European-Leagues,Big5,2019-2020
128,Fernando Pacheco,es ESP,GK,AlavÃ©s,es La Liga,27,1992,27,27,2358,26.2,37,1.41,92,61,68.5,7,7,13,6,22.2,11,8,3,0,27.3,Matches,3,2,0,33.7,0.30,-3.3,-0.13,290,616,47.1,562,92,68.7,47.9,252,91.3,61.0,254,17,6.7,12,0.46,13.4,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,87,68.9,87,26,0,,2,1.04,26,37,-11,-0.42,+0.77,26.3,37.3,-11.0,-0.42,+0.02,0,1,1,0,0,0,0,0,0,140,0,0,,Big-5-European-Leagues,Big5,2019-2020
129,Daniele Padelli,it ITA,GK,Inter,it Serie A,33,1985,4,4,270,3.0,4,1.33,6,3,50.0,2,0,1,1,25.0,1,1,0,0,0.0,Matches,0,2,0,3.2,0.39,-0.8,-0.27,10,24,41.7,67,14,26.9,32.0,24,25.0,30.7,36,1,2.8,0,0.00,9.3,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,7.9,90,3,0,,33,1.50,7,6,+1,+0.33,-0.92,5.0,4.4,+0.6,+0.19,-0.70,0,0,3,0,0,0,0,0,0,12,0,0,,Big-5-European-Leagues,Big5,2019-2020
130,Miquel Parera,es ESP,GK,Mallorca,es La Liga,23,1996,1,1,90,1.0,2,2.00,5,3,60.0,0,1,0,0,0.0,0,0,0,0,,Matches,0,0,0,1.6,0.31,-0.4,-0.45,3,14,21.4,22,3,50.0,43.0,4,75.0,62.8,6,1,16.7,0,0.00,6.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,90,1,0,,13,1.00,2,2,0,0.00,+0.68,0.6,0.8,-0.3,-0.26,+0.31,0,0,0,0,0,0,0,0,0,4,0,0,,Big-5-European-Leagues,Big5,2019-2020
131,Rui PatrÃ­cio,pt POR,GK,Wolves,eng Premier League,31,1988,38,38,3420,38.0,40,1.05,120,80,67.5,15,14,9,13,34.2,3,1,2,0,66.7,Matches,1,7,1,40.2,0.32,+1.2,+0.03,282,583,48.4,580,124,59.7,44.6,282,84.0,55.6,349,15,4.3,8,0.21,12.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,100.0,90,38,0,,0,1.55,51,40,+11,+0.29,,47.1,34.8,+12.3,+0.32,,0,0,7,0,0,0,0,0,0,172,0,0,,Big-5-European-Leagues,Big5,2019-2020
132,JiÅÃ­ Pavlenka,cz CZE,GK,Werder Bremen,de Bundesliga,27,1992,33,33,2970,33.0,67,2.03,170,106,61.2,8,6,19,4,12.1,1,1,0,0,0.0,Matches,1,13,3,49.0,0.28,-15.0,-0.46,245,580,42.2,904,162,45.8,39.3,296,56.1,44.7,356,14,3.9,23,0.70,14.3,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,97.1,90,33,0,,0,0.91,40,67,-27,-0.82,-0.82,40.4,47.0,-6.6,-0.20,-0.08,0,0,6,0,0,0,0,0,0,189,0,0,,Big-5-European-Leagues,Big5,2019-2020
133,Gianluca Pegolo,it ITA,GK,Sassuolo,it Serie A,38,1981,5,5,450,5.0,4,0.80,26,23,84.6,2,2,1,2,40.0,0,0,0,0,,Matches,0,0,1,5.6,0.22,+2.6,+0.52,15,39,38.5,122,24,24.6,26.9,36,25.0,22.7,37,1,2.7,1,0.20,11.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,13.2,90,5,0,,27,1.60,7,4,+3,+0.60,+0.51,5.0,7.1,-2.1,-0.42,-0.25,0,0,0,0,0,0,0,0,0,24,0,0,,Big-5-European-Leagues,Big5,2019-2020
134,Yohann PelÃ©,fr FRA,GK,Marseille,fr Ligue 1,36,1982,2,1,149,1.7,2,1.21,6,4,66.7,1,0,0,0,0.0,1,0,1,0,100.0,Matches,0,0,0,2.6,0.31,+0.6,+0.34,2,13,15.4,33,7,15.2,28.8,14,57.1,45.9,14,0,0.0,2,1.21,20.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,75,6.0,91,1,1,59,26,2.00,4,2,+2,+1.20,+0.82,2.9,1.9,+1.0,+0.61,+0.48,0,0,1,0,0,0,0,0,0,6,0,0,,Big-5-European-Leagues,Big5,2019-2020
135,Philipp Pentke,de GER,GK,Hoffenheim,de Bundesliga,34,1985,4,4,360,4.0,4,1.00,20,16,85.0,2,0,2,1,25.0,1,1,0,0,0.0,Matches,0,0,0,6.1,0.26,+2.1,+0.51,20,54,37.0,133,23,33.1,33.5,29,34.5,37.1,47,3,6.4,8,2.00,16.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,90,11.8,90,4,0,,30,1.50,6,4,+2,+0.50,+0.57,6.4,6.4,-0.1,-0.02,+0.04,0,0,1,0,0,0,0,0,0,33,0,0,,Big-5-European-Leagues,Big5,2019-2020
136,Juan PÃ©rez,es ESP,GK,Osasuna,es La Liga,23,1996,2,2,180,2.0,3,1.50,8,6,75.0,1,1,0,0,0.0,1,1,0,0,0.0,Matches,0,0,0,2.6,0.23,-0.4,-0.21,20,48,41.7,53,9,73.6,51.6,13,69.2,55.4,18,0,0.0,1,0.50,12.2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,5.3,90,2,0,,17,2.00,5,3,+2,+1.00,+1.28,3.4,2.8,+0.6,+0.29,+0.35,0,0,0,0,0,0,0,0,0,15,0,0,,Big-5-European-Leagues,Big5,2019-2020
137,Samu PÃ©rez,es ESP,GK,Valladolid,es La Liga,22,1997,1,0,26,0.3,1,3.46,0,0,,0,0,0,0,,1,1,0,0,0.0,Matches,0,0,0,0.9,,-0.1,-0.22,2,7,28.6,2,0,100.0,56.5,5,100.0,69.2,1,0,0.0,0,0.00,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,26,0.8,,0,1,26,9,0.00,1,1,0,0.00,+0.29,1.3,0.8,+0.5,+1.73,+2.03,0,0,0,0,0,0,0,0,0,0,0,0,,Big-5-European-Leagues,Big5,2019-2020
138,Mattia Perin,it ITA,GK,Genoa,it Serie A,26,1992,21,21,1890,21.0,38,1.81,99,63,62.6,8,4,9,5,23.8,2,1,0,1,0.0,Matches,1,4,1,37.0,0.36,0.0,0.00,146,408,35.8,546,93,56.8,44.6,189,51.9,44.1,213,11,5.2,8,0.38,12.3,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,90,55.3,90,21,0,,0,1.33,30,38,-8,-0.38,+0.68,28.2,30.7,-2.5,-0.12,+0.43,0,1,1,0,0,0,0,0,1,121,0,0,,Big-5-European-Leagues,Big5,2019-2020
139,Pavao Pervan,at AUT,GK,Wolfsburg,de Bundesliga,31,1987,8,8,720,8.0,8,1.00,36,29,80.6,2,4,2,3,37.5,1,1,0,0,0.0,Matches,0,0,0,9.2,0.25,+1.2,+0.15,54,134,40.3,205,38,49.3,39.9,62,53.2,46.2,73,3,4.1,6,0.75,15.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,23.5,90,8,0,,26,1.25,5,8,-3,-0.37,-0.57,10.1,8.0,+2.1,+0.27,+0.07,0,0,1,1,0,1,0,0,0,47,0,0,,Big-5-European-Leagues,Big5,2019-2020
140,Danijel PetkoviÄ,me MNE,GK,Angers,fr Ligue 1,26,1993,2,2,180,2.0,1,0.50,7,6,85.7,1,0,1,1,50.0,0,0,0,0,,Matches,0,0,0,1.4,0.21,+0.4,+0.22,13,28,46.4,35,10,45.7,38.7,19,63.2,51.1,30,2,6.7,1,0.50,13.4,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,7.1,90,2,0,,25,1.50,1,1,0,0.00,+0.19,1.3,1.4,-0.1,-0.04,+0.02,0,0,0,0,0,0,0,0,0,11,0,0,,Big-5-European-Leagues,Big5,2019-2020
141,Denis PetriÄ,rs SRB,GK,Nantes,fr Ligue 1,31,1988,1,1,90,1.0,2,2.00,6,4,66.7,0,0,1,0,0.0,0,0,0,0,,Matches,0,1,0,3.1,0.51,+1.1,+1.06,3,14,21.4,9,2,77.8,51.4,11,63.6,49.8,9,0,0.0,0,0.00,12.5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,3.6,90,1,0,,5,0.00,1,2,-1,-1.00,-0.93,2.6,3.3,-0.8,-0.79,-0.60,0,0,0,0,0,0,0,0,0,3,0,0,,Big-5-European-Leagues,Big5,2019-2020
142,Jordan Pickford,eng ENG,GK,Everton,eng Premier League,25,1994,38,38,3420,38.0,56,1.47,145,95,63.4,13,10,15,9,23.7,4,3,0,1,0.0,Matches,3,6,3,48.7,0.32,-4.3,-0.11,313,784,39.9,1100,179,55.6,45.8,273,63.0,53.4,315,25,7.9,23,0.61,14.6,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,100.0,90,38,0,,0,1.29,44,56,-12,-0.32,,49.3,48.4,+0.9,+0.02,,0,1,8,0,0,0,0,0,0,233,0,0,,Big-5-European-Leagues,Big5,2019-2020
143,Carlo Pinsoglio,it ITA,GK,Juventus,it Serie A,29,1990,1,0,19,0.2,0,0.00,0,0,,0,0,0,0,,0,0,0,0,,Matches,0,0,0,0.0,,0.0,0.00,1,1,100.0,1,0,0.0,21.0,2,50.0,30.0,0,0,,0,0.00,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,19,0.6,,0,1,19,37,0.00,0,0,0,0.00,-0.87,0.1,0.3,-0.1,-0.60,-1.32,0,0,0,0,0,0,0,0,0,0,0,0,,Big-5-European-Leagues,Big5,2019-2020
144,Nick Pope,eng ENG,GK,Burnley,eng Premier League,27,1992,38,38,3420,38.0,50,1.32,159,112,71.1,15,9,14,15,39.5,5,4,1,0,20.0,Matches,0,8,1,47.2,0.27,-1.8,-0.05,285,916,31.1,875,168,73.0,54.4,305,90.8,69.9,373,53,14.2,35,0.92,16.5,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.6,0.6,0.00,0.02,0.02,0.00,0.02,90,100.0,90,38,0,,0,1.42,43,50,-7,-0.18,,43.9,48.3,-4.4,-0.12,,0,0,6,0,0,0,0,0,0,193,0,0,,Big-5-European-Leagues,Big5,2019-2020
145,IonuÈ Radu,ro ROU,GK,Genoa,it Serie A,22,1997,17,17,1530,17.0,35,2.06,89,61,67.4,2,5,10,2,11.8,7,6,0,1,0.0,Matches,2,4,1,32.0,0.30,-2.0,-0.12,89,206,43.2,506,85,35.0,34.2,153,19.0,27.9,179,9,5.0,4,0.24,11.5,0,1,0,0,1,0,0.00,0.06,0.06,0.00,0.06,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,44.7,90,17,0,,4,0.65,17,35,-18,-1.06,-0.68,19.2,28.5,-9.3,-0.55,-0.43,0,0,0,0,0,0,0,0,0,58,0,0,,Big-5-European-Leagues,Big5,2019-2020
146,Boris RadunoviÄ,rs SRB,GK,Hellas Verona,it Serie A,23,1996,3,3,270,3.0,8,2.67,13,7,53.8,1,0,2,1,33.3,2,2,0,0,0.0,Matches,1,3,0,6.8,0.38,-1.2,-0.41,14,37,37.8,47,10,51.1,40.7,14,92.9,64.5,14,1,7.1,0,0.00,13.8,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,7.9,90,3,0,,32,1.00,4,8,-4,-1.33,-1.33,5.8,4.3,+1.5,+0.49,+0.62,0,1,0,0,0,0,0,0,1,14,0,0,,Big-5-European-Leagues,Big5,2019-2020
147,Rafael,br BRA,GK,Cagliari,it Serie A,37,1982,6,5,454,5.0,11,2.18,15,6,40.0,1,1,3,0,0.0,3,2,0,1,0.0,Matches,0,0,0,9.4,0.50,-1.6,-0.33,35,79,44.3,106,16,58.5,41.8,47,36.2,35.8,70,5,7.1,2,0.40,12.0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,76,13.3,90,5,1,4,31,0.83,8,11,-3,-0.59,-0.56,4.5,8.4,-4.0,-0.79,-0.42,0,0,0,0,0,0,0,0,0,22,0,0,,Big-5-European-Leagues,Big5,2019-2020
148,Predrag RajkoviÄ,rs SRB,GK,Reims,fr Ligue 1,23,1995,27,27,2430,27.0,18,0.67,84,65,79.8,10,11,6,12,44.4,5,1,3,1,75.0,Matches,1,2,0,26.7,0.27,+8.7,+0.32,142,391,36.3,796,119,35.6,36.4,202,53.5,45.0,255,26,10.2,16,0.59,14.0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,96.4,90,27,0,,0,1.52,26,18,+8,+0.30,+3.30,28.1,23.3,+4.8,+0.18,+2.91,0,0,10,0,0,0,1,0,0,136,0,0,,Big-5-European-Leagues,Big5,2019-2020
149,Aaron Ramsdale,eng ENG,GK,Bournemouth,eng Premier League,21,1998,37,37,3330,37.0,62,1.68,177,120,67.8,9,7,21,5,13.5,6,5,1,0,16.7,Matches,4,5,0,61.7,0.32,-0.3,-0.01,199,655,30.4,835,184,53.7,44.8,289,71.6,58.9,321,20,6.2,17,0.46,14.2,0,1,0,0,0,0,0.00,0.03,0.03,0.00,0.03,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,90,97.4,90,37,0,,0,0.92,40,62,-22,-0.59,+2.41,42.4,55.5,-13.1,-0.35,+1.37,0,0,3,0,0,0,0,0,0,198,0,0,,Big-5-European-Leagues,Big5,2019-2020
150,Darren Randolph,ie IRL,GK,West Ham,eng Premier League,32,1987,2,2,180,2.0,5,2.50,9,5,55.6,0,1,1,0,0.0,1,1,0,0,0.0,Matches,0,1,0,4.5,0.39,-0.5,-0.27,18,36,50.0,26,3,84.6,55.5,14,100.0,66.0,19,2,10.5,2,1.00,13.6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,5.3,90,2,0,,15,0.50,2,5,-3,-1.50,-1.22,2.7,4.0,-1.3,-0.63,-0.25,0,0,0,0,0,0,0,0,0,6,0,0,,Big-5-European-Leagues,Big5,2019-2020
151,Manolo Reina,es ESP,GK,Mallorca,es La Liga,34,1985,36,36,3240,36.0,60,1.67,164,117,71.3,9,5,22,5,13.9,14,13,1,0,7.1,Matches,2,7,1,58.1,0.28,-0.9,-0.02,255,689,37.0,886,180,56.4,43.4,308,61.4,50.4,362,36,9.9,24,0.67,13.8,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,94.7,90,36,0,,2,0.89,38,60,-22,-0.61,+0.89,38.0,57.8,-19.8,-0.55,+0.27,0,0,7,0,0,0,0,0,0,203,0,0,,Big-5-European-Leagues,Big5,2019-2020
152,Pepe Reina,es ESP,GK,Aston Villa,eng Premier League,36,1982,12,12,1080,12.0,20,1.67,50,32,64.0,3,3,6,2,16.7,3,2,1,0,33.3,Matches,1,0,0,1.6,0.18,+0.6,+0.55,11,21,52.4,30,6,53.3,39.7,7,71.4,50.7,11,2,18.2,2,2.00,19.6,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,31.6,90,12,0,,4,1.00,11,20,-9,-0.75,-0.10,11.7,19.6,-7.9,-0.66,+0.04,0,1,4,0,0,0,0,0,0,51,0,0,,Big-5-European-Leagues,Big5,2019-2020
153,Pepe Reina,es ESP,GK,Milan,it Serie A,36,1982,2,2,90,1.0,1,1.00,5,4,80.0,1,0,0,0,0.0,1,0,1,0,100.0,Matches,0,3,0,18.6,0.33,-1.4,-0.12,113,229,49.3,302,47,54.3,42.4,93,69.9,49.3,110,7,6.4,8,0.67,15.3,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,2.6,90,1,0,,14,1.50,3,2,+1,+1.00,+0.57,1.3,1.8,-0.5,-0.51,-0.86,0,1,0,0,0,0,0,0,1,3,0,0,,Big-5-European-Leagues,Big5,2019-2020
154,Ãlex Remiro,es ESP,GK,Real Sociedad,es La Liga,24,1995,25,25,2250,25.0,32,1.28,87,62,71.3,11,4,10,6,24.0,8,7,1,0,12.5,Matches,2,3,0,28.4,0.25,-3.6,-0.14,171,388,44.1,767,80,37.4,36.3,143,70.6,54.2,189,11,5.8,22,0.88,17.4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.00,0.00,0.01,0.00,0.01,90,65.8,90,25,0,,13,1.48,38,32,+6,+0.24,+0.09,32.4,27.7,+4.7,+0.19,+0.09,0,0,5,0,0,0,0,0,0,109,0,0,,Big-5-European-Leagues,Big5,2019-2020
155,Baptiste Reynet,fr FRA,GK,Toulouse,fr Ligue 1,28,1990,23,22,2034,22.6,49,2.17,112,67,58.9,3,3,16,2,9.1,5,3,2,0,40.0,Matches,1,3,1,41.1,0.33,-6.9,-0.30,197,516,38.2,618,80,57.3,43.7,227,71.4,52.2,248,16,6.5,24,1.06,16.1,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,88,80.8,90,22,1,54,2,0.52,22,49,-27,-1.19,+0.48,26.0,37.6,-11.6,-0.51,-0.05,0,0,0,0,0,0,0,0,0,135,1,0,100.0,Big-5-European-Leagues,Big5,2019-2020
156,Sergio Rico,es ESP,GK,Paris S-G,fr Ligue 1,25,1993,2,2,180,2.0,4,2.00,11,7,63.6,2,0,0,0,0.0,0,0,0,0,,Matches,0,1,0,3.1,0.28,-0.9,-0.45,1,10,10.0,35,6,17.1,25.4,14,28.6,29.4,18,2,11.1,2,1.00,18.7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,90,7.4,90,2,0,,21,3.00,6,4,+2,+1.00,-0.96,6.1,2.5,+3.7,+1.83,+0.05,0,0,0,0,0,0,0,0,0,8,0,0,,Big-5-European-Leagues,Big5,2019-2020
157,Roberto,es ESP,GK,West Ham,eng Premier League,33,1986,8,7,687,7.6,17,2.23,51,36,68.6,0,1,6,0,0.0,1,1,0,0,0.0,Matches,1,3,1,16.2,0.30,+0.2,+0.02,49,167,29.3,192,26,67.2,49.0,40,95.0,66.0,59,3,5.1,5,0.66,13.1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,86,20.1,90,7,1,57,12,0.25,8,17,-9,-1.18,-1.05,9.4,14.0,-4.5,-0.60,-0.26,0,0,1,0,0,0,0,0,0,51,0,0,,Big-5-European-Leagues,Big5,2019-2020
