Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A,G-PK.1,G+A-PK,xG,npxG,xA,npxG+xA,xG.1,xA.1,xG+xA,npxG.1,npxG+xA.1,Matches,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,Succ,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog.1,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
1598,Åukasz Skorupski,pl POL,GK,Bologna,it Serie A,30,1991,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,48,72,66.7,1200,760,13,13,100.0,16,16,100.0,15,39,38.5,0.0,0,0,0,0,0,45,27,0,12,1,0,0,0,0,0,37,5,30,7,57,1,0,7,0,6,0,1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,76,67,0,,0,0,38,0,0,0,34,34,100.0,0,90,100.0,90,2,0,,0,2.00,3,2,+1,+0.50,,1.8,2.6,-0.8,-0.38,,0,0,0,0,0,7,0,0,,Big-5-European-Leagues,Big5,2021-2022
1599,Andreas Skov Olsen,dk DEN,FW,Bologna,it Serie A,21,1999,2,0,25,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,9,9,100.0,161,42,6,6,100.0,1,1,100.0,2,2,100.0,0.0,0,1,0,0,0,9,0,0,3,0,0,0,0,0,0,6,2,1,8,1,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,1,0,0,0,0.0,1,1,14.3,4,2,1,0,1,1,1,0,17,1,0,0.0,0,0,13,0,2,0,19,10,52.6,3,13,13.9,,0,2,13,0,2.00,0,0,0,0.00,-0.58,0.0,0.2,-0.2,-0.61,-0.27,0,0,0,0,0,2,0,1,0.0,Big-5-European-Leagues,Big5,2021-2022
1600,Milan Å kriniar,sk SVK,DF,Inter,it Serie A,26,1995,2,2,180,2.0,1,0,1,0,0,0,0,0.50,0.00,0.50,0.50,0.50,0.2,0.2,0.0,0.2,0.10,0.00,0.10,0.10,0.10,Matches,2,1,50.0,1.00,0.50,0.50,1.00,7.0,0,0.10,+0.8,+0.8,101,113,89.4,1933,560,37,42,88.1,57,59,96.6,7,12,58.3,0.0,0,7,1,0,4,108,5,0,5,3,0,0,0,0,0,100,5,8,12,93,3,2,2,0,1,1,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3,1,2,1,0,2,100.0,0,3,21.4,8,5,1,0,3,5,5,0,128,14,2,,0,0,86,0,0,0,97,95,97.9,0,90,100.0,90,2,0,,0,3.00,7,1,+6,+3.00,,3.3,1.8,+1.5,+0.77,,0,3,0,0,0,13,2,0,100.0,Big-5-European-Leagues,Big5,2021-2022
1601,Islam Slimani,dz ALG,FW,Lyon,fr Ligue 1,33,1988,3,1,116,1.3,1,0,1,0,0,1,0,0.78,0.00,0.78,0.78,0.78,0.7,0.7,0.1,0.8,0.55,0.09,0.64,0.55,0.64,Matches,4,3,75.0,3.10,2.33,0.25,0.33,9.5,0,0.18,+0.3,+0.3,38,50,76.0,569,50,20,27,74.1,11,14,78.6,4,5,80.0,-0.1,2,0,1,0,2,50,0,0,9,0,1,0,0,0,0,38,10,2,10,35,2,0,2,0,2,1,0,6,4.66,5,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,0,0.0,4,2,9.5,2,10,9,0,2,1,0,0,63,0,6,,0,0,41,0,2,4,63,52,82.5,13,39,32.2,68,0,2,24,0,1.33,1,2,-1,-0.78,-0.41,2.0,2.0,0.0,+0.01,-1.14,0,2,0,0,0,6,2,1,66.7,Big-5-European-Leagues,Big5,2021-2022
1602,Emile Smith-Rowe,eng ENG,"MF,FW",Arsenal,eng Premier League,21,2000,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.6,0.08,0.13,0.21,0.08,0.21,Matches,4,2,50.0,1.33,0.67,0.00,0.00,16.5,0,0.06,-0.2,-0.2,89,98,90.8,1357,432,45,51,88.2,35,35,100.0,5,7,71.4,-0.4,2,4,6,0,15,94,4,2,19,1,2,0,0,0,0,83,8,7,23,71,0,1,1,0,1,3,1,5,1.67,5,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,1,0,0,1,20.0,4,16,29.6,15,22,17,0,4,4,2,0,126,4,10,63.6,8,0,101,5,4,4,111,96,86.5,11,90,100.0,90,3,0,,0,0.00,0,9,-9,-3.00,,1.9,8.0,-6.1,-2.03,,0,1,0,0,0,14,3,2,60.0,Big-5-European-Leagues,Big5,2021-2022
1603,CÃ©dric Soares,pt POR,DF,Arsenal,eng Premier League,30,1991,2,2,180,2.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.05,0.05,0.00,0.05,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,48,64,75.0,782,209,22,24,91.7,20,26,76.9,4,9,44.4,-0.1,1,3,2,0,3,53,11,0,7,2,0,0,0,0,0,38,10,16,13,36,5,9,0,1,2,3,2,1,0.50,1,0,0,0,0,0,0.00,0,0,0,0,0,0,3,2,1,1,1,2,66.7,1,6,25.0,11,8,5,0,2,7,5,1,78,12,0,0.0,0,0,39,0,0,0,53,42,79.2,0,90,66.7,90,2,0,,1,0.00,0,7,-7,-3.50,-1.50,0.4,6.7,-6.3,-3.15,-3.36,0,1,0,0,0,10,1,5,16.7,Big-5-European-Leagues,Big5,2021-2022
1604,Danilo Soares,br BRA,DF,Bochum,de Bundesliga,29,1991,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.01,0.02,0.03,0.01,0.03,Matches,1,0,0.0,0.33,0.00,0.00,,29.8,1,0.04,0.0,0.0,113,157,72.0,2139,863,48,55,87.3,46,67,68.7,18,31,58.1,-0.1,2,8,2,0,7,107,50,0,21,1,1,0,0,0,0,69,37,51,67,33,11,41,1,0,4,8,4,3,1.00,1,2,0,0,0,0,0.00,0,0,0,0,0,0,12,3,8,3,1,4,44.4,5,13,31.0,24,16,2,0,11,21,13,0,212,10,0,50.0,8,3,90,0,3,2,86,81,94.2,1,90,100.0,90,3,0,,0,1.00,3,3,0,0.00,,2.3,5.9,-3.6,-1.20,,0,3,0,0,0,27,7,2,77.8,Big-5-European-Leagues,Big5,2021-2022
1605,RubÃ©n Sobrino,es ESP,MF,Valencia,es La Liga,29,1992,1,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,1,1,100.0,19,0,0,0,,1,1,100.0,0,0,,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,1,0,0,0,,0,0,0.0,4,3,1,0,1,1,1,0,5,0,0,100.0,1,0,2,0,0,0,3,1,33.3,0,14,5.2,,0,1,14,2,3.00,0,0,0,0.00,-1.41,0.0,0.5,-0.5,-3.05,-4.08,0,2,0,0,0,0,1,0,100.0,Big-5-European-Leagues,Big5,2021-2022
1606,Augusto Solari,ar ARG,"MF,DF",Celta Vigo,es La Liga,29,1992,3,0,58,0.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.1,0.11,0.10,0.21,0.11,0.21,Matches,1,0,0.0,1.55,0.00,0.00,,74.3,0,0.07,-0.1,-0.1,44,60,73.3,774,210,22,25,88.0,17,24,70.8,4,9,44.4,-0.1,1,1,2,2,2,55,5,0,6,4,9,0,0,0,0,36,8,16,2,48,5,5,0,0,0,2,2,2,3.10,1,0,0,1,0,0,0.00,0,0,0,0,0,0,5,4,1,4,0,4,80.0,1,8,50.0,7,9,0,0,2,6,3,0,72,4,1,50.0,1,0,48,0,1,0,48,39,81.3,2,19,21.5,,0,3,19,0,0.33,0,0,0,0.00,+0.85,1.3,1.4,-0.1,-0.18,+0.34,0,1,0,0,0,17,0,2,0.0,Big-5-European-Leagues,Big5,2021-2022
1607,Roberto Soldado,es ESP,FW,Levante,es La Liga,36,1985,1,1,50,0.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.12,0.00,0.12,0.12,0.12,Matches,2,1,50.0,3.60,1.80,0.00,0.00,13.9,0,0.03,-0.1,-0.1,6,9,66.7,120,10,1,2,50.0,4,6,66.7,1,1,100.0,0.0,0,0,0,0,0,8,1,0,2,0,0,0,0,0,0,5,2,2,1,6,1,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,33.3,0,3,0,0,0,0,0,0,13,0,3,,0,0,8,1,1,0,12,11,91.7,4,50,18.5,50,0,0,,0,1.00,1,0,+1,+1.80,+2.62,0.5,0.0,+0.5,+0.96,+0.92,0,1,0,0,0,0,1,1,50.0,Big-5-European-Leagues,Big5,2021-2022
1608,Carlos Soler,es ESP,MF,Valencia,es La Liga,24,1997,3,3,264,2.9,3,0,1,2,2,1,0,1.02,0.00,1.02,0.34,0.34,2.2,0.7,0.6,1.3,0.75,0.21,0.97,0.24,0.45,Matches,3,2,66.7,1.02,0.68,0.33,0.50,24.0,0,0.23,+0.8,+0.3,65,92,70.7,1493,445,23,26,88.5,23,31,74.2,18,31,58.1,-0.6,8,4,8,2,9,75,17,1,13,8,6,8,0,6,2,45,14,33,13,73,2,0,2,0,3,3,5,9,3.07,5,4,0,0,0,0,0.00,0,0,0,0,0,0,4,1,0,1,3,1,33.3,2,7,23.3,8,13,9,0,3,5,4,0,114,4,4,66.7,2,1,68,0,2,2,84,69,82.1,8,88,97.8,88,1,0,,0,2.33,5,1,+4,+1.36,+1.36,4.8,2.2,+2.6,+0.89,+3.45,0,3,0,0,0,15,3,3,50.0,Big-5-European-Leagues,Big5,2021-2022
1609,Yann Sommer,ch SUI,GK,M'Gladbach,de Bundesliga,32,1988,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,82,114,71.9,2380,1282,13,13,100.0,40,41,97.6,29,60,48.3,0.0,0,1,0,0,0,83,31,0,3,4,0,0,0,0,0,61,13,40,31,65,0,0,9,0,1,2,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,2,0,0,0,0,0,0,0,123,90,0,,0,0,62,0,0,0,58,58,100.0,0,90,100.0,90,3,0,,0,0.33,2,7,-5,-1.67,,5.9,6.6,-0.8,-0.25,,0,0,0,0,1,18,0,0,,Big-5-European-Leagues,Big5,2021-2022
1610,Son,es ESP,DF,Levante,es La Liga,27,1994,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.04,0.04,0.00,0.04,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,54,70,77.1,1034,353,24,26,92.3,23,28,82.1,7,15,46.7,0.0,1,4,3,1,5,55,15,0,10,3,3,0,0,0,0,45,14,11,6,51,1,12,0,0,4,1,2,1,1.00,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2,1,2,0,0,0,0.0,1,3,33.3,5,2,2,0,0,4,4,0,81,3,1,50.0,1,0,54,1,0,0,53,52,98.1,2,90,33.3,90,1,0,,2,1.00,1,1,0,0.00,+0.50,1.0,0.4,+0.6,+0.58,+0.55,0,2,0,0,0,4,0,1,0.0,Big-5-European-Leagues,Big5,2021-2022
1611,David Soria,es ESP,GK,Getafe,es La Liga,28,1993,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,50,79,63.3,2001,1347,6,6,100.0,13,13,100.0,31,60,51.7,0.0,0,0,0,0,0,56,23,0,3,6,0,0,0,0,0,24,1,54,1,69,0,0,4,1,4,2,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,84,73,0,,0,0,46,0,0,0,45,45,100.0,0,90,100.0,90,3,0,,0,0.00,1,4,-3,-1.00,,2.0,3.6,-1.6,-0.52,,0,0,0,0,0,8,0,0,,Big-5-European-Leagues,Big5,2021-2022
1612,Roberto Soriano,it ITA,MF,Bologna,it Serie A,30,1991,1,1,49,0.5,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.20,0.20,0.00,0.20,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,29,35,82.9,450,190,15,18,83.3,14,16,87.5,0,0,,-0.1,3,5,2,0,4,35,0,0,6,0,0,0,0,0,0,27,5,3,9,23,2,0,0,0,1,0,1,3,5.51,3,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,0,,0,2,40.0,2,3,0,0,1,1,1,0,40,3,0,100.0,2,0,26,0,0,1,45,34,75.6,4,49,27.2,49,0,0,,0,3.00,0,0,0,0.00,-0.69,0.5,0.3,+0.2,+0.35,+1.00,0,2,0,0,0,2,1,3,25.0,Big-5-European-Leagues,Big5,2021-2022
1613,Alberto Soro,es ESP,FW,Granada,es La Liga,22,1999,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,2,4,50.0,18,5,2,3,66.7,0,1,0.0,0,0,,0.0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,2,2,0,2,0,1,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3,3,0,1,2,0,,0,4,66.7,1,2,3,0,0,3,0,0,6,0,2,,0,0,2,0,0,0,5,3,60.0,0,5,1.9,,0,1,5,2,1.00,0,0,0,0.00,+1.36,0.1,0.2,-0.1,-2.47,-1.35,0,0,0,0,0,0,1,1,50.0,Big-5-European-Leagues,Big5,2021-2022
1614,Borna Sosa,hr CRO,DF,Stuttgart,de Bundesliga,23,1998,3,3,270,3.0,0,3,0,0,0,0,0,0.00,1.00,1.00,0.00,1.00,0.1,0.1,0.9,1.0,0.03,0.30,0.33,0.03,0.33,Matches,2,1,50.0,0.67,0.33,0.00,0.00,16.8,0,0.04,-0.1,-0.1,121,169,71.6,1978,700,69,78,88.5,37,53,69.8,14,30,46.7,+2.1,8,4,10,7,10,140,29,0,16,4,22,7,0,7,0,97,36,36,138,7,4,20,0,0,1,6,9,12,4.00,9,2,0,1,0,3,1.00,2,1,0,0,0,0,1,0,1,0,0,0,0.0,2,3,20.0,6,5,4,0,5,2,2,0,187,1,7,80.0,4,0,120,3,2,1,153,127,83.0,16,90,100.0,90,3,0,,0,1.00,7,8,-1,-0.33,,6.8,5.2,+1.6,+0.53,,0,0,0,0,0,18,1,4,20.0,Big-5-European-Leagues,Big5,2021-2022
1615,Florian Sotoca,fr FRA,FW,Lens,fr Ligue 1,30,1990,4,3,268,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.1,1.1,0.3,1.4,0.38,0.10,0.49,0.38,0.49,Matches,9,2,22.2,3.02,0.67,0.00,0.00,10.7,0,0.13,-1.1,-1.1,86,121,71.1,1640,379,40,56,71.4,32,41,78.0,12,19,63.2,-0.3,4,11,2,1,12,114,7,0,34,6,5,0,0,0,0,77,15,29,7,95,8,2,1,0,4,3,6,9,3.02,7,0,0,1,0,0,0.00,0,0,0,0,0,0,4,3,1,3,0,1,100.0,0,19,35.2,8,24,22,0,3,6,4,0,166,4,15,66.7,4,0,94,0,9,9,164,129,78.7,32,67,74.4,81,0,1,26,0,1.50,5,4,+1,+0.34,-0.64,4.9,3.4,+1.5,+0.52,-0.61,0,8,0,0,0,15,10,4,71.4,Big-5-European-Leagues,Big5,2021-2022
1616,Riccardo Sottil,it ITA,FW,Fiorentina,it Serie A,22,1999,2,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.36,0.00,0.36,0.36,0.36,Matches,1,1,100.0,4.50,4.50,0.00,0.00,14.1,0,0.08,-0.1,-0.1,5,7,71.4,71,3,3,4,75.0,2,2,100.0,0,1,0.0,0.0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,7,0,0,2,5,0,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,25.0,1,1,2,0,0,0,0,0,11,0,2,,0,0,11,0,1,0,13,11,84.6,3,10,11.1,,0,2,10,0,1.50,0,1,-1,-4.50,-4.50,0.1,0.7,-0.6,-2.54,-2.23,0,0,0,0,0,0,0,2,0.0,Big-5-European-Leagues,Big5,2021-2022
1617,TomÃ¡Å¡ SouÄek,cz CZE,MF,West Ham,eng Premier League,26,1995,3,3,270,3.0,1,0,1,0,0,0,0,0.33,0.00,0.33,0.33,0.33,0.9,0.5,0.0,0.5,0.29,0.00,0.29,0.16,0.16,Matches,9,2,22.2,3.00,0.67,0.11,0.50,11.9,0,0.05,+0.1,+0.5,113,125,90.4,2402,400,42,46,91.3,48,55,87.3,22,22,100.0,0.0,0,6,2,0,9,124,1,0,26,8,1,0,0,0,0,86,14,25,10,101,9,1,0,0,0,1,1,2,0.67,1,0,0,0,0,0,0.00,0,0,0,0,0,0,11,5,5,4,2,3,50.0,3,13,29.5,13,25,6,0,2,11,10,0,165,11,9,50.0,1,0,96,1,2,2,123,106,86.2,5,90,100.0,90,3,0,,0,2.33,10,5,+5,+1.67,,6.0,2.9,+3.1,+1.03,,0,1,0,0,0,27,8,8,50.0,Big-5-European-Leagues,Big5,2021-2022
1618,Adama Soumaoro,fr FRA,DF,Bologna,it Serie A,29,1992,1,0,10,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,3,3,100.0,49,9,1,1,100.0,0,0,,1,1,100.0,0.0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,100.0,0,1,0,0,1,0,0,0,4,0,0,,0,0,1,0,0,0,1,1,100.0,0,10,5.6,,0,1,10,1,1.00,0,0,0,0.00,-0.53,0.0,0.1,0.0,-0.29,+0.09,0,0,0,0,0,1,1,0,100.0,Big-5-European-Leagues,Big5,2021-2022
1619,Boubakary SoumarÃ©,fr FRA,MF,Leicester City,eng Premier League,22,1999,2,0,39,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,16,18,88.9,258,14,9,11,81.8,4,4,100.0,2,2,100.0,0.0,0,0,0,0,0,18,0,0,6,0,0,0,0,0,0,15,2,1,4,14,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,0,1,0,,0,2,22.2,3,5,1,0,0,2,2,0,26,1,0,100.0,1,0,22,0,1,2,19,19,100.0,1,20,14.4,,0,2,20,1,1.50,0,1,-1,-2.31,-2.31,0.1,0.8,-0.7,-1.55,-0.86,0,0,0,0,0,3,0,0,,Big-5-European-Leagues,Big5,2021-2022
1620,Arnaud Souquet,fr FRA,DF,Montpellier,fr Ligue 1,29,1992,4,0,52,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.08,0.27,0.35,0.08,0.35,Matches,1,0,0.0,1.73,0.00,0.00,,18.4,0,0.04,0.0,0.0,26,33,78.8,529,216,9,11,81.8,14,15,93.3,3,5,60.0,-0.2,2,2,1,0,4,24,9,0,3,3,1,0,0,0,0,15,9,9,3,18,2,9,0,0,0,0,3,3,5.19,1,1,1,0,0,0,0.00,0,0,0,0,0,0,2,1,2,0,0,0,0.0,1,3,37.5,6,1,1,0,0,2,3,0,40,1,1,50.0,1,0,15,1,0,0,21,20,95.2,1,13,14.4,,0,4,13,0,1.00,1,1,0,0.00,0.00,0.9,1.7,-0.9,-1.48,-1.57,0,1,0,0,0,4,2,3,40.0,Big-5-European-Leagues,Big5,2021-2022
1621,Djibril Sow,ch SUI,MF,Eint Frankfurt,de Bundesliga,24,1997,3,3,270,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.10,0.10,0.00,0.10,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,154,173,89.0,3103,708,59,64,92.2,66,72,91.7,27,31,87.1,-0.3,3,17,3,1,18,170,3,0,25,6,3,0,0,0,0,129,25,19,21,141,5,1,1,1,3,3,4,5,1.67,4,0,0,0,1,0,0.00,0,0,0,0,0,0,10,7,6,3,1,1,14.3,6,14,35.9,18,17,4,0,2,20,4,0,201,10,3,100.0,3,0,145,2,2,2,135,126,93.3,2,90,100.0,90,3,0,,0,0.67,3,6,-3,-1.00,,5.2,3.6,+1.7,+0.56,,0,4,0,0,0,39,4,0,100.0,Big-5-European-Leagues,Big5,2021-2022
1622,Saidou Sow,gn GUI,DF,Saint-Ãtienne,fr Ligue 1,19,2002,4,3,271,3.0,1,0,1,0,0,1,0,0.33,0.00,0.33,0.33,0.33,0.1,0.1,0.0,0.1,0.03,0.00,0.03,0.03,0.03,Matches,2,1,50.0,0.66,0.33,0.50,1.00,6.7,0,0.05,+0.9,+0.9,99,118,83.9,2052,569,32,35,91.4,52,55,94.5,15,27,55.6,0.0,0,5,0,0,4,112,6,0,8,8,0,0,0,0,0,87,9,22,8,104,4,1,0,0,0,3,4,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,4,2,3,1,0,1,50.0,1,10,28.6,24,11,0,0,4,12,13,0,152,20,2,50.0,1,0,88,0,0,0,92,91,98.9,0,68,75.3,90,3,1,1,0,0.75,4,6,-2,-0.66,-0.66,2.7,5.6,-2.9,-0.98,-1.87,0,5,0,0,0,21,6,5,54.5,Big-5-European-Leagues,Big5,2021-2022
1623,ÃaÄlar SÃ¶yÃ¼ncÃ¼,tr TUR,DF,Leicester City,eng Premier League,25,1996,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,213,245,86.9,4474,1305,48,49,98.0,135,145,93.1,28,45,62.2,0.0,0,3,0,0,3,238,7,0,18,5,0,0,0,0,0,202,10,33,64,170,9,1,0,2,3,6,3,1,0.33,1,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,0,0.0,1,7,25.9,16,10,1,0,4,3,22,1,280,41,0,100.0,2,0,205,0,1,2,218,214,98.2,0,90,100.0,90,3,0,,0,2.00,4,5,-1,-0.33,,2.8,5.3,-2.4,-0.81,,0,3,0,1,0,27,4,3,57.1,Big-5-European-Leagues,Big5,2021-2022
1624,Jerry St. Juste,nl NED,DF,Mainz 05,de Bundesliga,24,1996,2,1,135,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.12,0.00,0.12,0.12,0.12,Matches,4,0,0.0,2.67,0.00,0.00,,17.1,0,0.04,-0.2,-0.2,60,81,74.1,1300,465,16,22,72.7,28,34,82.4,13,20,65.0,0.0,0,5,1,0,5,77,4,0,5,1,0,0,0,0,0,53,10,18,6,66,7,0,0,0,1,3,4,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,1,1,1,0,1,100.0,0,4,30.8,7,4,2,0,2,8,8,0,104,6,3,0.0,0,0,60,0,0,0,63,61,96.8,0,68,50.0,90,1,1,45,0,1.50,3,1,+2,+1.33,+1.33,3.0,0.6,+2.5,+1.65,+1.87,0,5,0,0,0,19,8,7,53.3,Big-5-European-Leagues,Big5,2021-2022
1625,Anton Stach,de GER,MF,Mainz 05,de Bundesliga,22,1998,1,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,7,10,70.0,192,46,2,3,66.7,3,4,75.0,2,2,100.0,0.0,0,3,0,0,2,9,1,0,2,2,1,0,0,0,0,7,1,2,0,9,0,1,0,0,1,0,1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,3,50.0,3,3,0,0,0,0,0,0,12,0,0,,0,0,10,0,0,0,10,10,100.0,2,15,5.6,,0,1,15,0,3.00,1,0,+1,+6.00,+5.65,0.8,0.0,+0.8,+4.60,+4.11,0,0,0,0,0,0,0,1,0.0,Big-5-European-Leagues,Big5,2021-2022
1626,Kostas Stafylidis,gr GRE,MF,Bochum,de Bundesliga,27,1993,1,0,19,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,2,4,50.0,26,0,1,2,50.0,1,1,100.0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,1,2,2,0,1,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,50.0,1,0,1,0,0,0,0,0,5,0,0,,0,0,0,0,0,0,2,1,50.0,0,19,7.0,,0,1,19,1,3.00,0,0,0,0.00,0.00,0.0,0.3,-0.3,-1.36,-0.17,0,0,0,0,0,2,1,0,100.0,Big-5-European-Leagues,Big5,2021-2022
