Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A,G-PK.1,G+A-PK,xG,npxG,xA,npxG+xA,xG.1,xA.1,xG+xA,npxG.1,npxG+xA.1,Matches,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,A-xA,KP,1/3,PPA,CrsPA,Prog,Live,Dead,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Off,Out.1,Int,Blocks,SCA,SCA90,PassLive,PassDead,Drib,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Past,Succ,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,ShSv,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Succ%,#Pl,Megs,Carries,CPA,Mis,Dis,Targ,Rec,Rec%,Prog.1,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Lost,Won%,League Name,League ID,Season
26,Sergio AgÃ¼ero,ar ARG,FW,Manchester City,eng Premier League,29,1988,25,22,1963,21.8,21,6,17,4,4,2,0,0.96,0.28,1.24,0.78,1.05,17.5,14.4,7.4,21.8,0.80,0.34,1.14,0.66,1.00,Matches,90,38,42.2,4.13,1.74,0.19,0.45,13.7,1,0.16,+3.5,+2.6,528,643,82.1,6912,1225,363,410,88.5,136,170,80.0,13,19,68.4,-1.4,40,24,24,0,38,616,27,7,134,3,14,1,0,0,0,491,93,59,73,539,15,3,7,3,8,20,22,78,3.58,59,0,7,3,3,13,0.60,10,0,2,0,0,1,13,8,2,6,5,2,15.4,11,80,32.3,19,88,141,0,12,27,5,0,944,8,183,63.9,47,1,692,33,58,61,1230,757,61.5,253,79,57.4,,13,3,,4,2.52,63,12,+51,+2.34,+0.61,50.0,13.1,+36.9,+1.69,+0.05,0,10,0,0,0,90,12,26,31.6,Big-5-European-Leagues,Big5,2017-2018
27,Ruben Aguilar,fr FRA,"DF,MF",Montpellier,fr Ligue 1,24,1993,31,27,2459,27.3,0,3,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,0.7,0.7,2.6,3.3,0.03,0.09,0.12,0.03,0.12,Matches,15,5,33.3,0.55,0.18,0.00,0.00,17.9,0,0.05,-0.7,-0.7,1114,1478,75.4,18488,8970,558,631,88.4,428,564,75.9,99,215,46.0,+0.4,31,90,30,20,125,1191,287,0,212,29,83,0,0,0,0,855,201,422,77,1046,72,279,1,11,35,50,55,60,2.20,45,7,1,3,1,6,0.22,5,0,0,1,0,0,71,27,33,27,11,28,49.1,29,131,28.2,243,157,65,0,55,104,54,1,1796,62,34,48.7,24,1,1078,6,27,30,1145,1039,90.7,72,79,71.9,,25,4,,3,1.45,30,20,+10,+0.37,+1.02,32.1,27.3,+4.8,+0.17,+0.56,0,28,0,0,0,211,9,14,39.1,Big-5-European-Leagues,Big5,2017-2018
28,MatÃ­as Aguirregaray,uy URU,DF,Las Palmas,es La Liga,28,1989,15,14,1152,12.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.6,1.0,0.04,0.04,0.08,0.04,0.08,Matches,9,0,0.0,0.70,0.00,0.00,,21.0,0,0.05,-0.5,-0.5,489,668,73.2,8715,3823,228,258,88.4,203,276,73.6,54,120,45.0,-0.6,7,39,18,5,54,559,109,0,96,7,16,0,0,0,0,399,81,188,61,476,23,101,3,3,18,11,14,18,1.41,16,0,0,1,0,1,0.08,0,0,0,1,0,0,24,15,13,10,1,10,35.7,18,45,26.0,75,67,31,0,27,42,13,0,788,28,11,70.8,17,0,546,2,15,14,492,461,93.7,32,77,33.7,,10,1,,2,0.53,7,17,-10,-0.78,+0.81,11.0,21.1,-10.0,-0.78,-0.10,0,16,0,0,0,108,5,10,33.3,Big-5-European-Leagues,Big5,2017-2018
29,Jean-Eudes Aholou,ci CIV,MF,Strasbourg,fr Ligue 1,23,1994,35,35,3006,33.4,5,0,5,0,0,4,0,0.15,0.00,0.15,0.15,0.15,2.9,2.9,0.6,3.6,0.09,0.02,0.11,0.09,0.11,Matches,44,7,15.9,1.32,0.21,0.11,0.71,21.4,0,0.07,+2.1,+2.1,1147,1346,85.2,22056,4826,440,498,88.4,500,552,90.6,178,239,74.5,-0.6,11,97,9,0,91,1335,11,1,214,34,1,0,0,0,0,1074,90,182,965,267,93,1,2,3,24,23,25,32,0.96,24,0,0,3,0,7,0.21,4,0,0,1,2,0,59,42,27,27,5,13,32.5,27,107,28.1,158,193,30,0,38,130,53,3,1696,81,37,69.7,26,0,1122,2,31,24,1043,976,93.6,54,86,87.9,,30,0,,0,1.09,41,58,-17,-0.51,+0.80,40.4,50.1,-9.7,-0.29,-0.15,0,43,0,0,0,405,20,14,58.8,Big-5-European-Leagues,Big5,2017-2018
30,Ailton,br BRA,"DF,FW",Stuttgart,de Bundesliga,22,1995,5,1,108,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.02,0.13,0.15,0.02,0.15,Matches,1,0,0.0,0.83,0.00,0.00,,11.7,0,0.02,0.0,0.0,45,62,72.6,884,297,20,26,76.9,16,18,88.9,8,15,53.3,-0.2,2,3,2,2,3,51,11,0,13,3,4,0,0,0,0,37,6,19,46,3,4,8,0,0,1,1,3,2,1.67,2,0,0,0,0,0,0.00,0,0,0,0,0,0,5,2,3,2,0,3,42.9,4,12,29.3,21,15,5,0,5,6,1,0,83,3,3,33.3,1,0,48,0,3,0,53,46,86.8,1,22,3.5,,0,4,,7,0.80,1,2,-1,-0.83,-0.86,1.1,1.1,0.0,+0.01,+0.19,0,1,0,0,0,7,2,3,40.0,Big-5-European-Leagues,Big5,2017-2018
31,Youssef AÃ¯t Bennasser,ma MAR,MF,Caen,fr Ligue 1,21,1996,27,25,2048,22.8,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,1.1,1.8,0.03,0.05,0.08,0.03,0.08,Matches,24,3,12.5,1.05,0.13,0.00,0.00,29.9,0,0.03,-0.7,-0.7,938,1145,81.9,20285,5737,303,337,89.9,420,491,85.5,198,279,71.0,-1.1,16,135,6,1,129,1130,15,3,202,59,9,2,0,0,0,871,67,207,166,897,71,1,4,3,28,24,25,50,2.20,40,1,2,5,1,1,0.04,1,0,0,0,0,0,43,28,15,23,5,14,22.6,48,115,22.8,156,292,56,0,35,80,17,0,1378,47,10,80.0,50,3,1014,4,12,26,952,881,92.5,34,76,59.9,,16,2,,0,1.22,17,28,-11,-0.48,+0.43,22.6,28.3,-5.7,-0.25,-0.19,0,24,0,0,0,298,6,13,31.6,Big-5-European-Leagues,Big5,2017-2018
32,Arlind Ajeti,al ALB,"DF,MF",Crotone,it Serie A,23,1993,21,15,1271,14.1,0,1,0,0,0,7,0,0.00,0.07,0.07,0.00,0.07,0.7,0.7,1.1,1.8,0.05,0.08,0.13,0.05,0.13,Matches,8,0,0.0,0.57,0.00,0.00,,19.8,0,0.09,-0.7,-0.7,286,365,78.4,6321,2365,75,90,83.3,152,178,85.4,56,87,64.4,-0.1,5,19,2,0,26,355,10,1,52,6,1,0,0,0,0,218,50,97,40,280,30,0,3,0,12,5,7,11,0.78,7,0,0,1,2,2,0.14,1,0,0,1,0,0,41,24,22,17,2,14,50.0,14,55,31.6,114,58,2,0,17,54,86,2,551,113,9,90.0,9,0,259,0,3,4,211,203,96.2,4,61,37.2,,11,6,,15,0.95,12,28,-16,-1.13,-0.71,14.0,27.0,-13.0,-0.92,-0.51,0,19,0,1,0,147,23,24,48.9,Big-5-European-Leagues,Big5,2017-2018
33,Manuel Akanji,ch SUI,DF,Dortmund,de Bundesliga,22,1995,11,10,904,10.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.02,0.01,0.03,0.02,0.03,Matches,5,2,40.0,0.50,0.20,0.00,0.00,20.7,0,0.03,-0.2,-0.2,521,604,86.3,11385,3396,141,161,87.6,290,314,92.4,88,122,72.1,-0.1,1,39,3,0,39,570,34,0,73,24,2,0,0,0,0,440,75,89,142,394,34,22,3,0,8,8,6,6,0.60,4,0,1,0,1,1,0.10,1,0,0,0,0,0,20,12,14,6,0,3,37.5,5,46,37.7,64,52,6,0,10,27,58,0,720,56,10,85.7,6,0,477,0,5,3,486,477,98.1,7,82,29.5,,10,1,,4,1.82,15,15,0,0.00,-0.71,17.2,13.9,+3.3,+0.33,-0.33,0,10,0,0,0,105,17,17,50.0,Big-5-European-Leagues,Big5,2017-2018
34,Nathan AkÃ©,nl NED,DF,Bournemouth,eng Premier League,22,1995,38,37,3353,37.3,2,3,2,0,0,5,0,0.05,0.08,0.13,0.05,0.13,2.4,2.4,1.9,4.3,0.07,0.05,0.12,0.07,0.12,Matches,20,6,30.0,0.54,0.16,0.10,0.33,9.2,0,0.12,-0.4,-0.4,1340,1565,85.6,28031,9652,404,452,89.4,697,784,88.9,221,294,75.2,+1.1,6,62,2,0,75,1499,66,2,163,27,5,0,0,0,0,1159,179,227,1193,188,123,13,5,0,25,26,20,18,0.48,16,0,1,1,0,4,0.11,4,0,0,0,0,0,59,31,39,18,2,18,50.0,18,115,31.3,244,107,17,1,37,117,305,0,2071,319,49,100.0,7,0,1043,0,7,7,1174,1119,95.3,12,88,98.0,,36,1,,0,1.16,44,59,-15,-0.40,+0.94,44.0,59.1,-15.1,-0.41,+1.61,0,27,0,0,0,356,129,99,56.6,Big-5-European-Leagues,Big5,2017-2018
35,Ager Aketxe,es ESP,MF,Athletic Club,es La Liga,23,1993,3,0,41,0.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.21,0.00,0.21,0.21,0.21,Matches,2,0,0.0,4.39,0.00,0.00,,24.2,0,0.04,-0.1,-0.1,32,41,78.0,490,90,21,22,95.5,8,9,88.9,3,9,33.3,0.0,0,5,0,0,2,36,5,0,6,2,2,3,0,0,0,32,0,9,30,10,1,0,0,0,1,0,1,3,7.30,3,0,0,0,0,1,2.43,1,0,0,0,0,0,1,1,0,1,0,0,,0,1,10.0,2,4,4,0,2,1,0,0,50,0,2,0.0,0,0,39,0,0,2,47,37,78.7,6,14,1.2,,0,3,,6,1.67,1,0,+1,+2.20,+2.43,1.2,0.6,+0.7,+1.65,+1.72,0,1,0,0,0,4,0,1,0.0,Big-5-European-Leagues,Big5,2017-2018
36,Chadrac Akolo,cd COD,"FW,MF",Stuttgart,de Bundesliga,22,1995,22,13,1102,12.2,5,0,5,0,1,2,0,0.41,0.00,0.41,0.41,0.41,4.8,4.0,1.7,5.7,0.39,0.14,0.53,0.33,0.47,Matches,32,15,46.9,2.61,1.23,0.16,0.33,16.6,0,0.13,+0.2,+1.0,242,316,76.6,3879,930,122,148,82.4,97,122,79.5,20,38,52.6,-1.7,13,13,13,7,27,308,8,1,64,4,18,1,0,1,0,220,54,42,16,272,16,3,2,6,0,15,10,28,2.29,22,0,1,1,1,2,0.16,0,0,0,1,1,0,14,10,2,11,1,4,28.6,10,94,27.4,43,185,115,0,17,21,2,1,477,4,47,50.0,14,1,359,7,29,29,519,341,65.7,115,50,36.0,,1,9,,7,1.45,14,17,-3,-0.25,-0.38,16.4,17.7,-1.3,-0.11,+0.12,0,13,0,0,0,67,9,21,30.0,Big-5-European-Leagues,Big5,2017-2018
37,Kevin Akpoguma,ng NGA,DF,Hoffenheim,de Bundesliga,22,1995,22,17,1690,18.8,0,1,0,0,0,1,0,0.00,0.05,0.05,0.00,0.05,0.2,0.2,1.5,1.7,0.01,0.08,0.09,0.01,0.09,Matches,5,2,40.0,0.27,0.11,0.00,0.00,20.6,0,0.04,-0.2,-0.2,866,1010,85.7,16641,5402,296,323,91.6,467,495,94.3,97,173,56.1,-0.5,7,72,4,0,67,967,43,1,147,18,6,0,0,0,0,773,113,124,115,843,28,7,2,2,18,12,14,14,0.75,14,0,0,0,0,1,0.05,1,0,0,0,0,0,48,29,30,14,4,18,54.5,15,102,38.3,157,97,12,0,27,72,65,0,1191,93,9,83.3,10,0,812,0,5,7,823,801,97.3,4,77,55.2,,16,5,,3,1.64,42,27,+15,+0.80,+0.60,33.2,24.5,+8.7,+0.46,+0.76,0,22,0,0,1,172,31,28,52.5,Big-5-European-Leagues,Big5,2017-2018
38,David Alaba,at AUT,DF,Bayern Munich,de Bundesliga,25,1992,23,17,1551,17.2,2,2,2,0,0,1,0,0.12,0.12,0.23,0.12,0.23,1.0,1.0,2.2,3.2,0.06,0.13,0.18,0.06,0.18,Matches,24,7,29.2,1.39,0.41,0.08,0.29,25.6,8,0.04,+1.0,+1.0,1120,1320,84.8,18467,5870,574,631,91.0,459,522,87.9,73,124,58.9,-0.2,20,73,25,13,75,1160,160,2,203,21,72,6,0,3,3,905,229,186,999,128,33,147,1,1,10,21,43,42,2.43,35,4,1,0,0,3,0.17,3,0,0,0,0,0,23,15,10,9,4,9,69.2,4,75,37.1,73,76,53,1,22,33,30,0,1477,47,40,65.4,18,1,1065,6,13,17,1111,1034,93.1,86,67,50.7,,14,6,,0,2.70,51,10,+41,+2.38,+1.01,41.6,15.4,+26.2,+1.52,+0.45,0,9,0,0,0,170,15,15,50.0,Big-5-European-Leagues,Big5,2017-2018
39,Lucas Alario,ar ARG,FW,Leverkusen,de Bundesliga,24,1992,23,17,1550,17.2,9,4,8,1,2,4,1,0.52,0.23,0.75,0.46,0.70,10.9,9.4,1.7,11.1,0.63,0.10,0.73,0.54,0.64,Matches,58,21,36.2,3.37,1.22,0.14,0.38,12.1,1,0.16,-1.9,-1.4,302,400,75.5,3999,726,185,230,80.4,84,112,75.0,13,21,61.9,+2.3,11,19,6,0,25,370,30,2,94,3,8,0,0,0,0,241,99,60,42,279,33,1,11,2,4,4,13,38,2.21,25,0,5,5,2,7,0.41,4,0,1,0,1,1,11,10,1,5,5,2,20.0,8,112,29.0,27,192,167,0,12,17,14,0,658,15,102,71.1,29,2,426,3,50,45,852,498,58.5,208,67,50.7,,12,6,,3,1.70,27,21,+6,+0.35,-0.13,32.5,18.7,+13.8,+0.80,+0.30,0,40,1,0,0,67,48,79,37.8,Big-5-European-Leagues,Big5,2017-2018
40,David Alba,es ESP,DF,Getafe,es La Liga,18,1999,1,1,61,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,6,11,54.5,171,97,0,3,0.0,3,5,60.0,3,3,100.0,0.0,0,1,0,0,2,11,0,0,2,0,0,0,0,0,0,4,6,1,1,7,3,0,0,0,2,1,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,1,0,0,1,100.0,0,0,0.0,1,0,0,0,0,1,4,0,16,5,0,,0,0,7,0,0,0,4,4,100.0,0,61,1.8,,0,0,,2,3.00,0,0,0,0.00,-0.24,0.0,0.9,-0.9,-1.32,-1.60,0,3,0,0,0,7,0,2,0.0,Big-5-European-Leagues,Big5,2017-2018
41,Jordi Alba,es ESP,DF,Barcelona,es La Liga,28,1989,33,30,2741,30.5,2,6,2,0,0,7,0,0.07,0.20,0.26,0.07,0.26,1.9,1.9,4.1,6.0,0.06,0.13,0.20,0.06,0.20,Matches,15,5,33.3,0.49,0.16,0.13,0.40,14.5,0,0.13,+0.1,+0.1,1985,2323,85.4,31666,10815,1041,1132,92.0,805,934,86.2,113,183,61.7,+1.9,38,106,40,10,160,2105,218,1,387,22,75,1,0,0,0,1797,284,242,1763,298,57,194,5,8,20,43,79,57,1.87,53,0,0,1,1,12,0.39,10,0,0,2,0,0,42,30,22,15,5,15,37.5,25,142,29.4,210,195,78,0,65,94,29,0,2585,97,113,63.0,19,3,1861,12,32,9,1981,1810,91.4,152,83,80.1,,27,3,,3,2.48,81,21,+60,+1.97,+0.64,65.2,31.8,+33.5,+1.10,+0.60,0,28,0,0,0,278,8,10,44.4,Big-5-European-Leagues,Big5,2017-2018
42,RaÃºl Albentosa,es ESP,DF,La CoruÃ±a,es La Liga,28,1988,20,19,1747,19.4,1,0,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,1.4,1.4,0.1,1.4,0.07,0.00,0.07,0.07,0.07,Matches,14,3,21.4,0.72,0.15,0.07,0.33,7.9,0,0.10,-0.4,-0.4,600,782,76.7,14853,5216,109,138,79.0,318,373,85.3,171,260,65.8,-0.1,3,34,3,0,33,760,22,2,108,27,3,0,0,0,0,489,76,217,105,567,91,1,4,3,26,7,12,7,0.36,4,0,0,1,0,0,0.00,0,0,0,0,0,0,16,12,13,3,0,6,37.5,10,21,17.5,94,21,5,0,7,29,64,0,918,130,23,100.0,1,0,542,0,2,0,532,513,96.4,19,87,51.1,,18,1,,8,0.70,19,34,-15,-0.77,+0.46,25.6,26.8,-1.2,-0.06,+0.33,0,15,0,1,0,226,22,11,66.7,Big-5-European-Leagues,Big5,2017-2018
43,Luis Alberto,es ESP,"MF,FW",Lazio,it Serie A,24,1992,34,32,2669,29.7,11,14,10,1,2,5,0,0.37,0.47,0.84,0.34,0.81,7.9,6.4,10.1,16.5,0.27,0.34,0.61,0.21,0.56,Matches,81,28,34.6,2.73,0.94,0.12,0.36,21.0,8,0.08,+3.1,+3.6,1339,1824,73.4,25102,9173,592,697,84.9,517,636,81.3,203,421,48.2,+3.9,91,184,79,4,242,1568,256,15,332,93,53,162,34,25,6,1208,214,402,109,1643,25,23,16,21,30,40,62,163,5.50,99,49,9,2,1,26,0.88,14,8,3,0,1,0,31,28,5,19,7,5,13.2,33,156,29.7,78,274,173,0,34,41,3,0,2156,7,93,60.7,56,10,1611,20,54,53,1809,1567,86.6,231,79,78.0,,19,2,,1,1.91,73,41,+32,+1.08,+0.12,50.8,34.4,+16.3,+0.55,+0.23,0,20,1,0,0,205,10,29,25.6,Big-5-European-Leagues,Big5,2017-2018
44,RaÃºl Albiol,es ESP,DF,Napoli,it Serie A,31,1985,31,30,2742,30.5,3,1,3,0,0,7,0,0.10,0.03,0.13,0.10,0.13,1.8,1.8,1.2,3.1,0.06,0.04,0.10,0.06,0.10,Matches,16,7,43.8,0.53,0.23,0.19,0.43,10.8,0,0.11,+1.2,+1.2,2223,2510,88.6,51015,16364,631,684,92.3,978,1075,91.0,576,696,82.8,-0.2,7,221,3,0,171,2474,36,2,271,161,3,0,0,0,0,1716,394,400,309,2001,138,0,10,4,37,23,19,24,0.79,22,0,0,0,0,2,0.07,1,0,0,1,0,0,43,25,21,22,0,17,60.7,11,61,37.2,76,82,6,1,17,55,107,1,2733,177,32,40.0,2,0,1881,1,3,4,1996,1985,99.4,19,88,80.2,,29,1,,5,2.26,58,21,+37,+1.21,-0.25,53.6,19.9,+33.7,+1.11,+0.11,0,30,0,0,0,455,73,51,58.9,Big-5-European-Leagues,Big5,2017-2018
45,Miiko Albornoz,cl CHI,DF,Hannover 96,de Bundesliga,26,1990,10,7,703,7.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,1.2,1.4,0.03,0.15,0.18,0.03,0.18,Matches,4,1,25.0,0.51,0.13,0.00,0.00,14.2,0,0.05,-0.2,-0.2,324,423,76.6,5925,2939,143,158,90.5,124,154,80.5,48,90,53.3,-1.2,7,18,11,6,28,330,93,0,64,8,16,0,0,0,0,161,141,121,269,40,15,86,4,2,10,9,12,15,1.92,12,0,0,2,0,3,0.38,3,0,0,0,0,0,23,13,14,5,4,9,42.9,12,37,28.0,69,42,21,0,16,28,26,0,513,36,12,76.9,10,0,275,0,6,4,299,274,91.6,14,70,23.0,,7,3,,10,0.70,10,17,-7,-0.90,-0.78,10.0,13.8,-3.8,-0.48,-0.31,0,10,0,0,0,73,14,18,43.8,Big-5-European-Leagues,Big5,2017-2018
46,Marc Albrighton,eng ENG,"MF,FW",Leicester City,eng Premier League,27,1989,34,30,2538,28.2,2,7,2,0,0,5,1,0.07,0.25,0.32,0.07,0.32,1.6,1.6,5.1,6.6,0.06,0.18,0.24,0.06,0.24,Matches,20,6,30.0,0.71,0.21,0.10,0.33,20.0,1,0.08,+0.4,+0.4,757,1254,60.4,15752,6986,322,403,79.9,266,392,67.9,157,399,39.3,+1.9,45,96,37,15,117,1097,157,8,194,90,121,64,41,12,5,613,230,411,104,1050,20,61,4,9,49,61,65,67,2.38,49,12,2,1,2,12,0.43,10,1,0,0,0,1,62,42,26,26,10,18,30.5,41,144,26.4,211,224,110,0,40,102,37,0,1591,62,39,56.0,62,8,1071,6,46,36,1212,983,81.1,75,75,74.2,,19,4,,1,1.29,35,39,-4,-0.14,-0.14,34.3,38.5,-4.3,-0.15,-0.41,0,20,0,1,0,240,20,26,43.5,Big-5-European-Leagues,Big5,2017-2018
47,Paco AlcÃ¡cer,es ESP,"FW,MF",Barcelona,es La Liga,23,1993,17,8,698,7.8,4,2,4,0,0,0,0,0.52,0.26,0.77,0.52,0.77,3.0,3.0,2.3,5.3,0.39,0.30,0.69,0.39,0.69,Matches,16,7,43.8,2.06,0.90,0.25,0.57,12.2,0,0.19,+1.0,+1.0,193,236,81.8,2770,580,111,128,86.7,65,80,81.3,10,16,62.5,-0.3,10,4,9,2,16,227,9,0,43,2,7,3,0,0,0,191,19,26,41,180,8,2,2,2,2,6,9,17,2.20,13,0,0,1,0,6,0.78,3,0,0,2,1,0,3,3,1,2,0,0,0.0,6,34,28.8,11,49,58,0,9,11,2,0,309,5,35,55.6,5,1,211,3,16,6,329,224,68.1,49,41,20.4,,1,9,,11,2.12,19,3,+16,+2.06,+0.28,17.8,7.3,+10.4,+1.35,+0.47,0,1,0,0,0,45,3,11,21.4,Big-5-European-Leagues,Big5,2017-2018
48,Pedro AlcalÃ¡,es ESP,DF,Girona,es La Liga,28,1989,8,8,688,7.6,1,0,1,0,0,4,0,0.13,0.00,0.13,0.13,0.13,0.8,0.8,0.2,1.0,0.10,0.03,0.13,0.10,0.13,Matches,6,2,33.3,0.78,0.26,0.17,0.50,19.1,0,0.13,+0.2,+0.2,208,307,67.8,5175,1606,42,57,73.7,111,135,82.2,54,112,48.2,-0.2,1,23,1,0,16,296,11,0,36,23,1,0,0,0,0,156,29,122,10,240,49,0,4,0,19,1,6,4,0.52,3,0,0,1,0,0,0.00,0,0,0,0,0,0,9,5,6,3,0,3,50.0,3,10,31.3,21,10,1,0,5,13,22,1,361,43,9,100.0,3,0,190,0,1,0,191,181,94.8,5,86,20.1,,7,0,,4,1.25,10,13,-3,-0.39,-0.19,12.4,9.8,+2.6,+0.34,+0.36,0,11,0,0,0,101,6,9,40.0,Big-5-European-Leagues,Big5,2017-2018
49,Thiago AlcÃ¡ntara,es ESP,"MF,FW",Bayern Munich,de Bundesliga,26,1991,19,12,1247,13.9,2,2,2,0,0,3,0,0.14,0.14,0.29,0.14,0.29,2.3,2.3,2.4,4.7,0.16,0.17,0.34,0.16,0.34,Matches,23,7,30.4,1.66,0.51,0.09,0.29,19.0,1,0.10,-0.3,-0.3,1190,1309,90.9,23716,5730,497,532,93.4,479,514,93.2,200,241,83.0,-0.4,29,145,18,0,117,1271,38,3,174,64,12,8,5,1,1,963,169,177,95,1162,25,7,5,3,17,14,7,54,3.90,47,2,1,2,2,3,0.22,3,0,0,0,0,0,32,26,7,19,6,6,27.3,16,99,37.6,57,133,73,0,19,52,7,0,1455,16,40,74.3,28,1,1218,7,9,23,1245,1181,94.9,99,66,40.8,,9,7,,1,2.47,39,10,+29,+2.09,+0.36,35.2,11.7,+23.5,+1.70,+0.68,0,24,1,0,0,139,17,19,47.2,Big-5-European-Leagues,Big5,2017-2018
50,David Alcibiade,fr FRA,DF,Nantes,fr Ligue 1,25,1991,3,2,208,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.2,0.03,0.08,0.10,0.03,0.10,Matches,2,0,0.0,0.87,0.00,0.00,,22.4,0,0.03,-0.1,-0.1,69,94,73.4,1326,645,28,30,93.3,27,34,79.4,12,28,42.9,-0.2,2,5,2,1,9,75,19,0,10,3,5,0,0,0,0,41,14,39,7,59,9,17,1,0,2,1,0,2,0.87,2,0,0,0,0,1,0.43,1,0,0,0,0,0,7,1,4,1,2,3,100.0,0,1,7.7,10,3,0,1,5,11,5,0,120,13,3,,0,0,52,0,0,0,47,46,97.9,3,69,6.1,,2,1,,6,2.33,3,2,+1,+0.43,+0.60,3.2,1.8,+1.4,+0.62,+0.60,0,2,0,0,0,25,1,1,50.0,Big-5-European-Leagues,Big5,2017-2018
51,Toby Alderweireld,be BEL,DF,Tottenham,eng Premier League,28,1989,14,13,1178,13.1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.7,0.03,0.02,0.05,0.03,0.05,Matches,10,1,10.0,0.76,0.08,0.00,0.00,20.2,0,0.04,-0.4,-0.4,801,933,85.9,19616,6339,185,195,94.9,413,443,93.2,199,285,69.8,-0.3,3,98,8,1,76,896,37,2,79,63,4,0,0,0,0,620,112,201,157,721,35,12,0,0,10,26,5,12,0.92,8,0,2,0,1,0,0.00,0,0,0,0,0,0,21,10,9,11,1,11,55.0,9,39,39.4,53,39,7,0,14,27,62,0,1061,80,10,62.5,5,0,732,0,2,3,789,771,97.7,3,84,34.4,,13,1,,1,1.93,25,13,+12,+0.92,-0.13,21.7,10.4,+11.3,+0.86,+0.02,0,8,0,0,0,130,26,35,42.6,Big-5-European-Leagues,Big5,2017-2018
52,Steve Aldo One,cm CMR,DF,La CoruÃ±a,es La Liga,22,1995,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,0,0,,0.00,0.00,,,,0,,0.0,0.0,18,22,81.8,385,193,5,6,83.3,9,11,81.8,4,5,80.0,0.0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,17,2,3,20,0,2,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,0,1,0,1,100.0,0,1,16.7,3,3,0,0,0,2,6,0,30,5,0,,0,0,15,0,0,0,15,15,100.0,0,90,2.6,,1,0,,1,0.00,1,7,-6,-6.00,-5.14,1.8,3.2,-1.4,-1.42,-1.23,,1,0,0,,5,1,0,100.0,Big-5-European-Leagues,Big5,2017-2018
